,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,28979,17293,20024,17133,30283,21574,17649,10722,29051,13516,18316,8416,24753,11198,14460,6447,18385,9816,8695,5590,Upgrade
1,Other Revenue,-2848,2848,-,9336,-2506,2506,-,8589,-4090,4090,-,12249,-4134,4134,-,8341,-3806,3806,-,9125,Upgrade
2,Revenue,26131,20141,20024,26469,27777,24080,17649,19311,24961,17607,18316,20664,20619,15333,14460,14787,14579,13623,8695,14715,Upgrade
3,Revenue Growth (YoY),-5.93%,-16.36%,13.45%,37.07%,11.28%,36.76%,-3.64%,-6.55%,21.06%,14.83%,26.67%,39.74%,41.43%,12.55%,66.29%,0.49%,5.96%,7.22%,-34.08%,8.23%,Upgrade
4,"Selling, General & Admin",658.43,603.97,522.04,701.54,629.61,531.27,386.7,557.06,366.5,347.54,378.34,539.34,372.96,350.19,312.69,557.37,328.3,271.61,275.07,550.69,Upgrade
5,Provision for Bad Debts,-6.82,19.75,3.82,4.63,80.3,74.47,-2.68,16.41,1.41,7.9,0.2,-2.62,6.55,9.51,-10.92,17.62,6.73,3.47,-6.97,4.92,Upgrade
6,Other Operating Expenses,21986,18013,18088,25256,23317,22235,16729,22283,25018,18504,18026,24231,21387,14209,13211,13502,11957,11222,7909,13188,Upgrade
7,Total Operating Expenses,22760,18756,18690,26189,24176,22948,17165,23009,25434,18889,18435,25021,21822,14619,13542,14285,12328,11528,8188,13859,Upgrade
8,Operating Income,3371,1385,1334,279.62,3601,1132,483.92,-3699,-472.76,-1282,-118.98,-4357,-1203,713.87,917.98,502.54,2250,2095,507.31,856.09,Upgrade
9,Interest Expense,-323.88,-343.98,-366.6,-393.16,-413.62,-403.35,-340.33,-353.22,-364.93,-354.11,-326.31,-306.15,-286.24,-258.28,-307.88,-266.9,-287.78,-291.73,-304.08,-321.12,Upgrade
10,Interest Income,1218,1468,1311,809.66,1469,1588,1050,481.24,802.67,1229,929.14,-393.7,541.33,961.26,671.54,609.68,999.64,1219,546.17,351.36,Upgrade
11,Net Interest Expense,894.22,1124,944.26,416.5,1056,1185,709.66,128.02,437.74,874.63,602.84,-699.85,255.09,702.97,363.66,342.78,711.86,927.08,242.08,30.24,Upgrade
12,Currency Exchange Gain (Loss),44.44,-44.44,-,32.42,-49.41,49.41,-,-11.75,7.41,-7.41,-,3.46,2.54,-2.54,-,-8.23,-3.17,3.17,-,5.79,Upgrade
13,Other Non-Operating Income (Expenses),-216.42,122.21,-129.25,-161.21,46.56,-7.08,-20.46,36.74,-28.54,-8.55,-13.91,80.73,-18.21,1.72,3.28,25.15,-7.28,-28.07,2.8,5.27,Upgrade
