,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,111.99,96.52,99.5,99.56,119.22,143.74,139.74,95.04,138.46,211.81
1,Cash & Short-Term Investments,111.99,96.52,99.5,99.56,119.22,143.74,139.74,95.04,138.46,211.81
2,Cash Growth,12.56%,-3.06%,-16.54%,-30.74%,-14.69%,51.25%,0.93%,-55.13%,-29.87%,15.97%
3,Accounts Receivable,649.88,747.72,496.38,499.29,582.64,484.63,514.9,499.35,301.06,485.86
4,Other Receivables,11.18,9.72,6.13,7,6.71,4.75,4.43,4.41,3.54,7.1
5,Receivables,670.24,764.91,506.05,510.19,593.25,493.28,523.23,509.33,304.6,493.63
6,Inventory,187.36,227.67,179.66,174.97,273.76,251.87,201.44,229.27,105.66,88.02
7,Prepaid Expenses,8.86,2.64,2.89,1.73,2.38,2.57,3.49,2.35,1.62,2
8,Restricted Cash,10.47,-,10.13,-,-,-,11.71,-,-,-
9,Other Current Assets,51.08,85.83,44.25,38.86,52.27,57.46,91.47,46.41,24.73,3.79
10,Total Current Assets,1040,1178,842.47,825.3,1041,948.92,971.07,882.4,575.08,799.25
11,"Property, Plant & Equipment",92.58,94.82,95.05,100.17,98.5,64.7,62.33,64.66,61.96,64.96
12,Other Intangible Assets,4.74,7.25,9.4,12.28,15.29,18.41,20.34,22.47,22.79,-
13,Long-Term Deferred Tax Assets,10.08,13.09,11.87,11.81,8.13,9.78,6.68,7.74,5.53,4.87
14,Other Long-Term Assets,61.5,61.55,64.15,63.87,51.2,52.31,51,51.26,64.68,80.28
15,Total Assets,1209,1354,1023,1013,1214,1094,1111,1029,730.04,949.35
16,Accounts Payable,177.82,164.62,96.56,131.81,191.56,160.86,198.12,188.91,138.48,224.95
17,Accrued Expenses,5.09,5.39,3.48,8.33,3.82,21.14,11.15,1.03,-,33.29
18,Short-Term Debt,632.44,802.86,562.43,483.67,578.95,538.55,502.06,478.78,236.56,346.09
19,Current Portion of Leases,4.14,3.7,2.64,2.89,1.55,0.67,0.08,0.92,1.77,2.17
20,Current Income Taxes Payable,4.04,3.8,0.34,3.87,6.95,5.01,9.09,1.64,2.49,8.16
21,Other Current Liabilities,32.16,19.68,12.05,14.46,23.28,23.3,29.87,32.75,26.09,11.53
22,Total Current Liabilities,855.69,1000,677.49,645.03,806.1,749.53,750.36,704.03,405.39,626.2
23,Long-Term Debt,16.56,16.15,15.64,15.23,14.69,-,-,-,-,-
24,Long-Term Leases,3.99,5.45,5.19,6.73,3.68,0.56,-,-,0.07,0.8
25,Long-Term Deferred Tax Liabilities,4.17,4.55,3.47,3.9,3.44,3.68,3.01,3.01,2.59,2.64
26,Total Liabilities,880.4,1026,701.78,670.88,827.91,753.77,753.37,707.04,408.05,629.64
27,Common Stock,10.75,10.75,10.75,10.75,10.75,10.1,10,10,10,10
28,Additional Paid-In Capital,132.39,132.39,132.39,132.39,132.39,107.48,103.94,103.94,103.94,103.94
29,Retained Earnings,123.88,120.7,118.98,136.37,174.93,168.28,187.75,160.86,166.36,165.4
30,Comprehensive Income & Other,23.96,26.77,27.8,31.65,30.64,18.98,18.61,18.61,13.6,14.52
31,Total Common Equity,290.97,290.62,289.91,311.16,348.71,304.83,320.31,293.41,293.91,293.87
32,Minority Interest,37.52,37.46,31.23,31.39,37.37,35.52,37.74,28.08,28.07,25.84
33,Shareholders' Equity,328.5,328.08,321.14,342.55,386.08,340.35,358.05,321.49,321.98,319.71
34,Total Liabilities & Equity,1209,1354,1023,1013,1214,1094,1111,1029,730.04,949.35
35,Total Debt,657.13,828.16,585.9,508.51,598.86,539.77,502.13,479.7,238.4,349.07
36,Net Cash (Debt),-545.14,-731.64,-486.4,-408.95,-479.64,-396.03,-362.39,-384.66,-99.94,-137.26
37,Net Cash Per Share,-0.50,-0.69,-0.46,-0.38,-0.46,-0.39,-0.36,-0.38,-0.10,-0.14
38,Filing Date Shares Outstanding,1054,1056,1058,1060,1063,1000,1000,1000,1000,1000
39,Total Common Shares Outstanding,1054,1056,1058,1060,1063,1000,1000,1000,1000,1000
40,Working Capital,184.32,177.51,164.98,180.28,234.78,199.39,220.71,178.37,169.68,173.05
41,Book Value Per Share,0.27,0.27,0.26,0.28,0.32,0.30,0.32,0.29,0.29,0.29
42,Tangible Book Value,286.23,283.36,280.51,298.88,333.43,286.42,299.96,270.94,271.12,293.87
43,Tangible Book Value Per Share,0.26,0.26,0.26,0.27,0.30,0.29,0.30,0.27,0.27,0.29
44,Land,-,89.56,-,89.78,-,59.13,-,58.41,57.65,57.8
45,Machinery,-,9.86,-,9.48,-,9.21,-,8.39,6.38,6.26
46,Leasehold Improvements,-,3.96,-,3.65,-,2.1,-,2.1,1.67,1.67
