,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Cash & Equivalents,180.75,141.03,127.34,159.11,151.92,95.52,74.14,78.21,63.01,75.15,48.58,124.72,119.77,301.83,42.89,45.8,-,-,-,36.79,Upgrade
1,Trading Asset Securities,-,-,30,-,-,-,-,-,-,1.83,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,180.75,141.03,157.34,159.11,151.92,95.52,74.14,78.21,63.01,76.98,48.58,124.72,119.77,301.83,42.89,45.8,-,-,48.93,36.79,Upgrade
3,Cash Growth,18.97%,47.65%,112.22%,103.45%,141.09%,24.08%,52.61%,-37.29%,-47.39%,-74.49%,13.26%,172.28%,-,-,-12.34%,24.51%,-,-,13.27%,6.89%,Upgrade
4,Accounts Receivable,281.62,287.08,271.31,256.21,260.07,292.18,295.86,280.02,303.3,277.63,276.59,276.85,259.77,245.53,234.18,254.81,-,-,-,74.41,Upgrade
5,Other Receivables,12.47,9.93,9.99,11.79,14.19,22.37,21.71,22.34,15.62,15.51,13.71,22.76,21.74,20.92,-,8.88,-,-,-,1.08,Upgrade
6,Receivables,294.1,297.01,281.3,268,274.25,314.55,317.56,302.35,318.92,293.14,290.3,299.6,281.51,266.45,234.18,263.69,-,-,-,75.49,Upgrade
7,Inventory,281.56,269.71,261.15,265.46,243.84,237.37,253.36,269.43,256.4,259.55,259.14,243.87,214.74,170.16,164.7,147,-,-,-,180.6,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.24,Upgrade
9,Other Current Assets,42.83,47.06,31.49,34.99,40.99,35.07,37.8,43.19,30.13,26.74,28.94,26.77,34.62,32.96,45.91,24.97,-,-,-,20.37,Upgrade
10,Total Current Assets,799.24,754.8,731.28,727.56,711,682.5,682.86,693.17,668.46,656.41,626.95,694.96,650.65,771.39,487.68,481.48,-,-,-,323.49,Upgrade
11,"Property, Plant & Equipment",386.86,332.38,340.69,328.94,334.64,310.89,325.03,336.95,338.91,340.46,343.26,355.13,357.63,359.11,272.13,266.87,-,-,-,87.45,Upgrade
12,Long-Term Investments,0,0,0,-,-,-,-,-,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,-,-,-,-,Upgrade
13,Goodwill,16.65,-,-,-,-,-,-,-,45.78,45.78,45.78,45.78,53.5,53.5,53.5,53.5,-,-,-,0.67,Upgrade
14,Other Intangible Assets,30.26,30.83,31.23,31.79,31.92,32.75,33.07,33.69,30.24,30.71,31.37,31.04,31,31.49,30.82,30.62,-,-,-,0.3,Upgrade
15,Long-Term Deferred Tax Assets,28.88,28.44,26.36,25.87,51.35,45.55,45.72,32.75,37.85,36.01,32.19,29.94,24.97,21.41,18.58,18.09,-,-,-,8.72,Upgrade
16,Long-Term Deferred Charges,25.89,27.64,29.91,32.08,34.24,37.27,40.8,43.7,42.97,33.06,36.39,38.94,25.5,21.37,22.56,16.22,-,-,-,3.2,Upgrade
17,Other Long-Term Assets,15.26,14.46,12.55,12.85,12.92,12.79,14,13.1,27.87,24.93,22.46,14.61,13.11,1.47,-,1.74,-,-,-,-,Upgrade
18,Total Assets,1303,1189,1172,1159,1176,1122,1141,1153,1195,1170,1141,1213,1159,1263,888.12,871.37,-,-,-,423.83,Upgrade
19,Accounts Payable,195.16,187.67,169.12,187.12,168.88,166.09,174.32,194.8,179.35,176.13,181.01,219,189.35,207.38,201.46,213.59,-,-,-,125.17,Upgrade
20,Accrued Expenses,21.81,18.4,11.13,20.93,10.94,16.19,8.17,14.39,5.2,8.19,5.02,12.14,4.1,7.51,4.62,10.83,-,-,-,1.79,Upgrade
21,Short-Term Debt,40.03,40.03,40.04,30.03,45.9,61.17,83.62,95.36,38.7,40.18,3.63,19.34,17.26,96.73,102.8,76.18,-,-,-,35.68,Upgrade
22,Current Portion of Long-Term Debt,42.77,32.83,60.65,38.78,53.91,26.08,46.26,23.4,51.31,22.4,50.36,20.48,44.34,19.55,23.89,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,21.5,-,18.58,-,16.02,-,27.35,-,29.65,-,29.09,-,25.98,-,-,-,-,-,-,Upgrade
