,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Operating Revenue,298.99,237.83,215.23,193.47,254.6,183.98,156.42,112.35,230.05,106.33,128.33,216.82,147.15,152.25,92.26,179.87,131.49,72.9,32.75,76.58,Upgrade
1,Other Revenue,-8.93,8.93,-,27.81,-20.93,20.93,-,27.7,-22.5,22.5,-,18.54,-5.22,5.22,-,7.94,-0.9,0.47,0.43,-,Upgrade
2,Revenue,290.06,246.75,215.23,221.27,233.67,204.92,156.42,140.05,207.56,128.83,128.33,235.36,141.93,157.47,92.26,187.81,130.59,73.37,33.17,76.58,Upgrade
3,Revenue Growth (YoY),24.14%,20.42%,37.60%,57.99%,12.58%,59.06%,21.90%,-40.49%,46.24%,-18.19%,39.10%,25.32%,8.68%,114.61%,178.10%,145.24%,70.53%,-22.51%,-64.96%,23.73%,Upgrade
4,Cost of Revenue,188.58,181.78,151.95,175.24,157.65,143.4,117.42,125.91,146.69,97.78,102.06,179.03,99.37,109.13,68.57,137.6,93.88,51.58,24.36,54.15,Upgrade
5,Gross Profit,101.48,64.97,63.29,46.04,76.01,61.51,39.01,14.15,60.87,31.05,26.26,56.33,42.56,48.34,23.69,50.21,36.71,21.8,8.81,22.43,Upgrade
6,"Selling, General & Admin",33.42,25.48,24.26,24.45,24.43,21.97,20.09,26.51,20.18,15.06,18.83,23.01,17.44,15.68,12.45,12.66,9.53,5.53,9.06,15.61,Upgrade
7,Research & Development,10.09,6.99,7.47,4.92,6.68,8.09,7.65,8.16,9.39,2.88,3.52,7.62,4.16,2.6,2.87,6.75,1.98,1.48,2.01,-,Upgrade
8,Other Operating Expenses,2.99,1.33,2.01,1.03,2.61,1.79,2.4,1.63,0.93,0.24,0.15,0.4,0.38,0.52,-1.05,3.48,-1.08,-0.98,-0.11,0.42,Upgrade
