,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Operating Revenue,1004,955.99,977.93,953.21,984.25,1006,983.83,1027,1003,976.25,932.28,887.61,879.36,789.32,763.81,587.86,769.17,757.47,665.67,615.43,Upgrade
1,Other Revenue,-12.57,12.57,-,15.82,-8.89,8.89,-,16.71,-5.8,5.8,-,11.62,-4.94,4.94,-,48.93,-27.48,27.48,-,5.62,Upgrade
2,Revenue,991.57,968.56,977.93,969.03,975.37,1015,983.83,1043,997.19,982.05,932.28,899.24,874.42,794.26,763.81,636.8,741.69,784.95,665.67,621.05,Upgrade
3,Revenue Growth (YoY),1.66%,-4.60%,-0.60%,-7.12%,-2.19%,3.38%,5.53%,16.02%,14.04%,23.64%,22.06%,41.21%,17.90%,1.19%,14.74%,2.54%,27.80%,51.04%,33.95%,37.53%,Upgrade
4,Cost of Revenue,699.21,707.41,728.43,729.52,710.96,759.57,716.64,767.58,742.66,752.26,687.65,704.33,655.8,593.2,572.31,597.04,514.81,527.89,512.36,506.54,Upgrade
5,Gross Profit,292.35,261.15,249.5,239.51,264.41,255.67,267.19,275.68,254.53,229.8,244.64,194.9,218.62,201.06,191.51,39.75,226.88,257.06,153.31,114.51,Upgrade
6,"Selling, General & Admin",77.85,73.77,80.89,98.86,106.5,60.42,100.46,110.09,109.44,100.67,97.1,114.11,104.19,91.25,86.48,90.61,82.79,74.88,60.52,69.4,Upgrade
7,Research & Development,8.38,13.65,12.27,19.14,9.82,8.26,5.93,10.07,6.19,5.55,6.6,6.08,1.45,1.89,2.11,0.78,0.67,1.68,-,-,Upgrade
8,Other Operating Expenses,3.38,5.58,1.39,1.88,1.83,0.96,-0.28,-7.12,-1.6,-3.27,-1.89,-1.28,-44.17,42.55,-43.85,-162.49,-0.25,37.23,-36.83,3.53,Upgrade
9,Operating Expenses,99.73,158.54,79.58,148.27,155.58,93.49,125.49,132.66,152.4,101.93,115.28,138.3,68.11,147.72,49.61,-88.69,94.24,114.42,34.92,72.4,Upgrade
10,Operating Income,192.63,102.61,169.91,91.24,108.83,162.18,141.7,143.03,102.13,127.87,129.35,56.6,150.5,53.34,141.9,128.44,132.64,142.64,118.39,42.11,Upgrade
11,Interest Expense,-8.22,-59.43,-37,-80.52,-14.08,-50.66,-38.07,-60.1,-30.26,-33.5,-27.53,-35.17,-24.34,-26.52,-18.4,-19.13,-13.58,-11.83,-7.44,-5.17,Upgrade
12,Interest & Investment Income,8.4,5.01,8.26,12.51,15.45,12.97,32.77,13.61,-,1.71,2.03,4.2,2.3,1.18,0.92,0.9,1.2,2.78,0.5,0.53,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.43,0.43,-,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,-0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),-81.02,43.53,-25.09,29.62,-43.59,-0.53,-8.6,-36.01,3.5,-9.83,-6.22,-24.43,24.38,-5.84,-4.7,-21.15,9.63,-18.81,-2.32,-14.58,Upgrade
16,EBT Excluding Unusual Items,111.79,91.72,116.08,52.81,66.62,123.95,127.8,60.53,75.37,86.26,97.63,1.2,152.84,22.15,119.71,89.05,129.89,114.35,109.55,22.89,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.95,-0.95,-0.06,0.04,0.02,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.42,-0.11,3.99,3.87,0.13,0.44,-0.71,33.13,-0.35,0.02,-0.37,1.03,0.31,0.19,0.4,-0.28,0.18,-0.47,0.02,-1.05,Upgrade
19,Asset Writedown,1.46,-3.63,-4.34,13.06,-13.54,-2.83,-3.64,-1.6,0.82,-0.1,-1.45,7.11,-8.01,8.19,-8.91,-0.87,0.36,-0.36,-,-1.37,Upgrade
20,Other Unusual Items,2.22,-2.22,-,-13.21,0.25,-0.25,-,-,-,-,-,4.38,-43.46,43.46,-,10.61,-,-,-,16.53,Upgrade
21,Pretax Income,115.04,85.76,115.73,56.53,53.46,121.3,123.45,92.06,75.84,86.17,95.81,13.72,101.68,74.93,110.25,98.45,130.47,113.53,109.57,36.99,Upgrade
22,Income Tax Expense,28.74,7.95,20.47,-11.32,10.14,15.82,11.22,13.96,15.44,5.09,10.32,25.23,14.31,-2.04,9.89,19.48,9.04,5.26,11.25,3.18,Upgrade
23,Earnings From Continuing Operations,86.31,77.81,95.26,67.85,43.31,105.48,112.23,78.1,60.39,81.08,85.49,-11.51,87.38,76.96,100.37,78.96,121.43,108.27,98.32,33.81,Upgrade
24,Net Income to Company,86.31,77.81,95.26,67.85,43.31,105.48,112.23,78.1,60.39,81.08,85.49,-11.51,87.38,76.96,100.37,78.96,121.43,108.27,98.32,33.81,Upgrade
25,Minority Interest in Earnings,-16.15,-1.67,0.94,-20.5,26.51,-12.07,-5.99,24.19,-4.21,-2.16,-8.29,35.85,-6.86,-13.51,-13.53,3.7,-14.83,-8.58,-11.61,-2.07,Upgrade
26,Net Income,70.16,76.14,96.2,47.35,69.82,93.4,106.24,102.29,56.18,78.92,77.2,24.34,80.52,63.46,86.83,82.67,106.6,99.69,86.71,31.74,Upgrade
27,Net Income to Common,70.16,76.14,96.2,47.35,69.82,93.4,106.24,102.29,56.18,78.92,77.2,24.34,80.52,63.46,86.83,82.67,106.6,99.69,86.71,31.74,Upgrade
28,Net Income Growth,0.48%,-18.49%,-9.45%,-53.71%,24.28%,18.35%,37.60%,320.28%,-30.23%,24.36%,-11.09%,-70.56%,-24.46%,-36.34%,0.14%,160.48%,175.69%,226.90%,184.59%,14.91%,Upgrade
29,Shares Outstanding (Basic),412,420,401,400,410,406,409,409,403,415,406,410,424,399,413,412,410,398,413,353,Upgrade
30,Shares Outstanding (Diluted),412,420,401,400,410,406,409,409,403,415,406,410,424,445,413,412,410,398,413,353,Upgrade
31,Shares Change (YoY),0.58%,3.34%,-1.90%,-2.34%,1.70%,-2.19%,0.56%,-0.05%,-4.94%,-6.73%,-1.73%,-0.69%,3.34%,12.02%,0.14%,16.98%,16.75%,18.18%,15.19%,-4.12%,Upgrade
32,EPS (Basic),0.17,0.18,0.24,0.12,0.17,0.23,0.26,0.25,0.14,0.19,0.19,0.06,0.19,0.16,0.21,0.20,0.26,0.25,0.21,0.09,Upgrade
33,EPS (Diluted),0.17,0.18,0.24,0.12,0.17,0.23,0.26,0.25,0.14,0.19,0.19,0.06,0.19,0.14,0.21,0.20,0.26,0.25,0.21,0.09,Upgrade
34,EPS Growth,-0.11%,-21.12%,-7.69%,-52.60%,22.21%,21.01%,36.84%,320.49%,-26.60%,33.33%,-9.52%,-70.35%,-26.91%,-43.18%,0%,122.67%,136.13%,176.62%,147.06%,19.84%,Upgrade
35,Free Cash Flow,-61.26,3.09,-180.71,257.1,-152.43,-261.72,-283,2.6,-208.66,-34.35,-106.02,-105.95,-275.29,18.13,-206.04,-172.11,-64.69,-55.54,-81.17,-60.63,Upgrade
36,Free Cash Flow Per Share,-0.15,0.01,-0.45,0.64,-0.37,-0.64,-0.69,0.01,-0.52,-0.08,-0.26,-0.26,-0.65,0.04,-0.50,-0.42,-0.16,-0.14,-0.20,-0.17,Upgrade
37,Dividend Per Share,-,-,-,0.100,-,-,-,0.100,-,-,-,0.100,-,-,-,0.100,-,-,-,0.034,Upgrade
38,Dividend Growth,-,-,-,0%,-,-,-,0%,-,-,-,0%,-,-,-,194.12%,-,-,-,-,Upgrade
39,Gross Margin,29.48%,26.96%,25.51%,24.72%,27.11%,25.18%,27.16%,26.42%,25.52%,23.40%,26.24%,21.67%,25.00%,25.31%,25.07%,6.24%,30.59%,32.75%,23.03%,18.44%,Upgrade
40,Operating Margin,19.43%,10.59%,17.37%,9.42%,11.16%,15.97%,14.40%,13.71%,10.24%,13.02%,13.87%,6.29%,17.21%,6.72%,18.58%,20.17%,17.88%,18.17%,17.79%,6.78%,Upgrade
41,Profit Margin,7.08%,7.86%,9.84%,4.89%,7.16%,9.20%,10.80%,9.81%,5.63%,8.04%,8.28%,2.71%,9.21%,7.99%,11.37%,12.98%,14.37%,12.70%,13.03%,5.11%,Upgrade
42,Free Cash Flow Margin,-6.18%,0.32%,-18.48%,26.53%,-15.63%,-25.78%,-28.77%,0.25%,-20.92%,-3.50%,-11.37%,-11.78%,-31.48%,2.28%,-26.98%,-27.03%,-8.72%,-7.08%,-12.19%,-9.76%,Upgrade
43,EBITDA,249.49,162.3,-,148.11,172.29,216.43,195.55,206.48,158.61,181.45,185.82,113.08,205.38,108.78,196.77,183.31,170.08,190.75,155.84,79.56,Upgrade
44,EBITDA Margin,25.16%,16.76%,-,15.28%,17.66%,21.32%,19.88%,19.79%,15.91%,18.48%,19.93%,12.57%,23.49%,13.70%,25.76%,28.79%,22.93%,24.30%,23.41%,12.81%,Upgrade
45,D&A For EBITDA,56.86,59.69,-,56.86,63.46,54.26,53.85,63.46,56.47,53.58,56.47,56.47,54.87,55.44,54.87,54.87,37.45,48.11,37.45,37.45,Upgrade
46,EBIT,192.63,102.61,169.91,91.24,108.83,162.18,141.7,143.03,102.13,127.87,129.35,56.6,150.5,53.34,141.9,128.44,132.64,142.64,118.39,42.11,Upgrade
47,EBIT Margin,19.43%,10.59%,17.37%,9.42%,11.16%,15.97%,14.40%,13.71%,10.24%,13.02%,13.87%,6.29%,17.21%,6.72%,18.58%,20.17%,17.88%,18.17%,17.79%,6.78%,Upgrade
48,Effective Tax Rate,24.98%,9.27%,17.68%,-,18.98%,13.05%,9.09%,15.17%,20.36%,5.91%,10.77%,183.85%,14.07%,-,8.97%,19.79%,6.93%,4.64%,10.27%,8.60%,Upgrade
49,Revenue as Reported,991.57,968.56,977.93,969.03,975.37,1015,983.83,1043,997.19,982.05,932.28,899.24,874.42,794.26,763.81,636.8,741.69,784.95,665.67,621.05,Upgrade
