,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4781,3930,3093,3942,5123,5691,5201,6141,6950,2929,3576,3864,4165,3189,3503,3359,3695,4840,5105,4781,5631,Upgrade
1,Market Cap Growth,-30.95%,-30.95%,-40.52%,-35.80%,-26.29%,94.31%,45.44%,58.93%,66.87%,-8.16%,2.09%,15.05%,12.72%,-34.10%,-31.39%,-29.76%,-34.38%,-19.13%,-15.34%,-35.54%,13.21%,Upgrade
2,Enterprise Value,4624,3707,2799,3550,4730,5338,4849,5787,6595,2551,3159,3356,3656,2646,2891,2682,3018,4104,4429,4137,4986,Upgrade
3,Last Close Price,18.92,15.55,12.24,15.54,20.19,22.43,20.50,24.15,27.33,11.52,14.06,15.20,16.38,12.54,13.72,13.16,14.48,18.96,19.95,18.69,22.01,Upgrade
4,PE Ratio,-,-,-,228.28,268.20,270.66,227.94,290.97,306.07,124.99,155.54,179.67,183.11,93.37,99.85,89.08,99.89,205.33,169.43,153.79,160.88,Upgrade
5,Forward PE,-,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.08,39.42,51.22,Upgrade
6,PS Ratio,8.71,7.86,6.69,11.07,11.62,14.85,12.72,12.99,16.02,7.20,8.12,8.19,8.64,5.41,6.68,7.17,9.57,15.63,14.64,13.91,15.19,Upgrade
7,PB Ratio,5.26,3.45,2.61,3.27,4.26,4.74,4.35,5.12,5.82,2.47,3.04,3.30,3.58,2.71,2.96,2.86,3.16,4.20,4.42,4.16,4.94,Upgrade
8,P/TBV Ratio,4.32,4.32,3.36,4.20,5.47,6.10,5.60,6.58,7.48,3.17,3.89,4.23,4.59,3.49,3.80,3.66,4.05,5.41,5.67,5.35,6.35,Upgrade
9,P/FCF Ratio,-,-,-,-47.85,-,-,202.73,-,-,-44.00,-,-,-66.74,-,-,-,-,-,5998.32,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-48.30,-,-,199.28,-,-,-46.22,-,-,-70.43,-,-,-,-,-,3894.23,-,-,Upgrade
11,PEG Ratio,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,Upgrade
12,EV/Sales Ratio,9.24,7.41,6.05,9.97,10.73,13.93,11.86,12.24,15.20,6.27,7.17,7.11,7.58,4.49,5.52,5.73,7.82,13.25,12.70,12.03,13.45,Upgrade
13,EV/EBITDA Ratio,-,-,-1694.28,-,-1751.50,-,1144.96,-,526.82,-,171.79,205.25,202.34,72.70,101.20,71.88,84.53,-,175.22,196.92,-,Upgrade
14,EV/EBIT Ratio,-,-,-473.06,-,-678.93,-,-5125876.59,-,799.49,-,224.27,278.92,266.45,82.63,119.95,81.65,96.89,-,216.22,261.34,-,Upgrade
15,EV/FCF Ratio,-20.27,-,-,-43.09,-,-,189.02,-,-,-38.32,-,-,-58.59,-,-,-,-,-,5204.19,-,-,Upgrade
16,Debt / Equity Ratio,0.04,0.04,0.04,0.05,0.09,0.06,0.07,0.07,0.05,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.05,0.01,0.01,0.00,0.00,Upgrade
17,Debt / EBITDA Ratio,-,-,2.79,-,4.44,-,7.18,-,1.86,-,1.02,0.61,0.60,1.56,1.93,0.93,0.56,-,0.31,0.16,-,Upgrade
18,Debt / FCF Ratio,-,-,-,-0.80,-,-,3.19,-,-,-0.32,-,-,-0.26,-,-,-,-,-,15.78,-,-,Upgrade
19,Asset Turnover,0.37,0.43,0.21,0.28,0.24,0.14,0.41,0.15,0.32,0.31,0.32,0.08,0.40,0.38,0.35,0.35,0.22,0.24,0.14,0.16,Upgrade,
20,Inventory Turnover,12.73,9.21,16.90,13.28,26.42,17.65,4.88,25.52,7.40,18.05,19.78,34.65,5.58,69.42,67.35,77.63,95.54,70.47,41.10,26.61,47.91,Upgrade
21,Quick Ratio,2.41,2.41,2.55,2.54,2.29,2.13,2.42,2.24,2.24,2.35,2.47,2.21,2.27,2.59,2.56,2.42,2.26,2.16,2.18,2.16,2.33,Upgrade
22,Current Ratio,4.29,4.29,4.31,4.13,3.46,3.14,3.78,3.55,3.51,3.89,4.00,3.44,3.36,3.96,3.84,3.53,3.24,3.20,3.05,3.20,3.27,Upgrade
23,Return on Equity (ROE),-6.19%,-2.79%,1.35%,1.00%,1.64%,3.02%,1.52%,2.86%,2.36%,2.55%,2.63%,0.40%,2.51%,1.80%,3.02%,5.91%,2.66%,2.70%,2.87%,1.78%,Upgrade,
24,Return on Assets (ROA),-8.96%,0.37%,-0.24%,0.51%,-1.52%,0.15%,-0.21%,0.97%,-0.94%,0.50%,0.74%,0.80%,0.18%,0.17%,1.00%,3.59%,-1.04%,1.50%,0.74%,-0.22%,Upgrade,
25,Return on Capital (ROIC),-10.95%,0.45%,-0.30%,0.66%,-1.97%,0.19%,-0.27%,1.26%,-1.21%,0.65%,1.01%,1.07%,0.23%,0.22%,1.33%,4.90%,-1.46%,2.11%,1.04%,-0.31%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-0.49%,-,-0.57%,-,-0.00%,-,0.67%,-,1.18%,1.01%,1.16%,2.68%,2.01%,2.75%,2.64%,-,1.75%,1.36%,-,Upgrade
27,Earnings Yield,-0.24%,-0.29%,0.14%,0.44%,0.37%,0.37%,0.44%,0.34%,0.33%,0.80%,0.64%,0.56%,0.55%,1.07%,1.00%,1.12%,1.00%,0.49%,0.59%,0.65%,0.62%,Upgrade
28,FCF Yield,-4.77%,-5.80%,-5.78%,-2.09%,-1.85%,-0.34%,0.49%,-1.32%,-1.81%,-2.27%,-3.79%,-2.22%,-1.50%,-5.33%,-5.54%,-3.50%,-3.53%,-1.57%,0.02%,2.31%,1.68%,Upgrade
29,Dividend Yield,0.26%,-,-,-,0.25%,-,-,-,0.18%,-,-,-,-,-,-,-,0.35%,-,-,-,0.23%,Upgrade
30,Payout Ratio,0.00%,-,-,22.81%,20.66%,7.73%,182.12%,6.84%,43.36%,-,14.99%,2.07%,6.75%,254.24%,27.66%,0.87%,15.50%,208.41%,3.37%,0.71%,2.45%,Upgrade
31,Buyback Yield / Dilution,12.14%,57.02%,-43.09%,-13.56%,34.39%,-12.76%,-48.28%,27.44%,10.35%,-7.84%,20.87%,-23.75%,-16.18%,-30.47%,31.17%,-11.23%,-13.07%,23.41%,-22.02%,17.42%,-11.76%,Upgrade
32,Total Shareholder Return,12.39%,57.02%,-43.09%,-13.56%,34.64%,-12.76%,-48.28%,27.44%,10.53%,-7.84%,20.87%,-23.75%,-16.18%,-30.47%,31.17%,-11.23%,-12.73%,23.41%,-22.02%,17.42%,-11.53%,Upgrade
