,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Operating Revenue,1798,1607,1408,1275,1247,1560,1230,1117,1164,1473,1025,1272,1240,1297,1072,1039,1087,1086,1200,644.74,Upgrade
1,Other Revenue,-,-47.3,47.3,-,194.55,-103.31,103.31,-,245.49,-149.26,149.26,-,253.3,-100.13,100.13,-,106.65,-29.08,29.08,-,Upgrade
2,Revenue,1798,1560,1455,1275,1442,1457,1334,1117,1409,1324,1174,1272,1493,1197,1172,1039,1193,1057,1229,644.74,Upgrade
3,Revenue Growth (YoY),24.68%,7.05%,9.14%,14.22%,2.32%,10.04%,13.58%,-12.22%,-5.64%,10.65%,0.18%,22.44%,25.15%,13.24%,-4.64%,61.14%,1.83%,-,-,-,Upgrade
4,Cost of Revenue,-3699,1336,1267,1096,1243,1235,1149,985.6,1256,1181,1086,1126,1423,1075,1032,919.75,1116,863.65,976.22,553.22,Upgrade
5,Gross Profit,5496,223.72,188.93,179.03,198.71,221.62,184.92,130.9,152.89,143.22,88.62,146.22,70.35,121.06,140,119.15,77.33,192.96,252.86,91.52,Upgrade
6,"Selling, General & Admin",-221.94,84.02,67.18,70.74,86.67,71.9,58.97,49.89,60.91,50.3,43.79,41.26,4.44,53.04,73.69,32.4,-8.93,66.01,72.8,40.57,Upgrade
7,Research & Development,-187.82,69.66,59.61,58.55,71.3,67.9,58.85,41.91,61.06,53.39,47.24,48.99,68.88,44.32,40.96,38.71,42.25,36.38,58.87,31.35,Upgrade
8,Other Operating Expenses,5953,-49.08,15.91,-22.86,0.49,-0.34,3.59,3.13,21.36,3.07,-4.96,-0.97,24.24,-4.76,3.22,-0.18,18.34,1.14,1.5,0.54,Upgrade
9,Operating Expenses,5538,113.41,144.87,100.99,164.39,152.43,128.32,91.11,142.27,114.55,81.67,90.79,112.52,96.76,116.99,69.87,56.17,104.57,140.66,71.62,Upgrade
10,Operating Income,-41.61,110.31,44.06,78.03,34.32,69.19,56.6,39.79,10.61,28.67,6.95,55.43,-42.16,24.29,23.02,49.28,21.16,88.39,112.2,19.9,Upgrade
11,Interest Expense,-7.61,-17.63,-17.91,-19.9,-24.15,-18.35,-19.64,-18.94,-16.13,-16.97,-16.98,-17.45,-17.32,-17.41,-16.3,-15.27,-17.38,-21.67,-18.3,-15.3,Upgrade
12,Interest & Investment Income,55.45,1.66,2.19,3.77,6.69,1.29,8.06,1.61,1.22,1.04,0.94,0.53,4.7,1.05,0.97,0.7,-,5.31,0.94,0.63,Upgrade
13,Currency Exchange Gain (Loss),-,0.66,-0.66,-,-0.81,0.23,-0.23,-,2.05,-1.44,1.44,-,-1.25,0.73,-0.73,-,-1.28,-0.28,0.28,-,Upgrade
14,Other Non Operating Income (Expenses),2.98,-2.44,-0.09,-1.43,-2.67,6.36,-5.98,-0.86,-6.24,2.79,-0.59,-1.31,-4.77,0.8,3.65,-0.82,2.15,-4.27,1.91,-0.88,Upgrade
15,EBT Excluding Unusual Items,9.21,92.56,27.59,60.47,13.38,58.71,38.81,21.6,-8.49,14.09,-8.24,37.2,-60.8,9.46,10.61,33.9,4.64,67.48,97.03,4.35,Upgrade
16,Gain (Loss) on Sale of Investments,6.38,-0.64,-2.28,-3.46,-3.68,1.31,3.15,-0.73,-8.45,-2.55,-0.73,-2.81,3.86,-1.3,-1.59,-0.96,-1.09,-0.96,-0.43,-0.11,Upgrade
