,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,449.53,367.52,268.82,310.31,-,511.31,341.62,406.78,233.16,-,350.13,478.43,199.89,343.92,420.87,580.7,182.3,161.97,178.35,336.87,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,-,Upgrade
2,Cash & Short-Term Investments,449.53,367.52,268.82,310.31,-,511.31,341.62,406.78,233.16,-,350.13,478.43,199.89,343.92,420.87,580.7,182.3,261.97,178.35,336.87,Upgrade
3,Cash Growth,-,-28.12%,-21.31%,-23.72%,-,-,-2.43%,-14.98%,16.64%,-,-16.81%,-17.61%,9.65%,31.28%,135.98%,72.38%,43.83%,29.58%,-22.99%,-37.07%,Upgrade
4,Accounts Receivable,629.33,791.06,912.49,864.65,-,453.35,583.3,549.1,651.86,-,484.69,416.39,582.98,353.77,355.44,284.12,416.68,332.27,289.06,266.09,Upgrade
5,Other Receivables,2.73,0.26,10.71,0.86,-,5.37,8.4,5.65,7.09,-,10.13,3.91,10.37,4.78,7.28,4.54,7.63,5.64,6.07,5.73,Upgrade
6,Receivables,632.06,791.32,923.2,865.51,-,458.72,591.69,554.75,658.95,-,494.82,420.31,593.35,358.55,362.73,288.65,424.31,337.91,295.13,271.82,Upgrade
7,Inventory,355.19,336.09,315.86,276.29,-,343.01,333.82,247.45,356.31,-,323.65,307.54,351.75,412.3,330.43,298.36,428.44,312.92,258.14,287.48,Upgrade
8,Prepaid Expenses,9.37,6.07,6.81,0.67,-,9.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,4.6,6.01,7.65,7.91,-,12.33,18.5,10.4,19.83,-,15.16,12.46,20.44,32.08,39.31,26.59,28,38.41,143.7,17.48,Upgrade
10,Total Current Assets,1451,1507,1522,1461,-,1335,1286,1219,1268,-,1184,1219,1165,1147,1153,1194,1063,951.22,875.32,913.66,Upgrade
11,"Property, Plant & Equipment",251.6,249.54,241.56,248.45,-,254.18,259.34,265.19,268.77,-,266.49,272.58,276.57,276.6,279.17,281.8,268.51,260.12,250.65,254.16,Upgrade
12,Other Intangible Assets,8.32,8.46,8.42,8.52,-,8.73,8.25,8.42,8.39,-,8.54,8.7,8.86,9.02,8.91,9.06,8.97,8.88,9.02,6.77,Upgrade
13,Long-Term Deferred Tax Assets,18.57,17.97,17.83,18.21,-,13.72,12.99,12.94,9.97,-,9.74,9.73,6.57,6.66,6.62,6.79,7.3,6.63,5.6,5.12,Upgrade
14,Long-Term Deferred Charges,6.05,6.38,4.68,4.89,-,4.86,1.61,1.97,2.48,-,-,3.3,2.53,1.99,2.22,1.61,0.19,0.15,0.17,0.2,Upgrade
15,Other Long-Term Assets,2.08,1.41,5.94,5.68,-,5.45,6.01,2.33,3.55,-,17.99,13.29,17.43,6.89,6.03,4.52,15.82,30.55,38.53,40.66,Upgrade
16,Total Assets,1737,1791,1801,1746,-,1622,1574,1510,1561,-,1487,1526,1477,1448,1456,1498,1364,1258,1179,1221,Upgrade
17,Accounts Payable,394.33,452.41,410.82,368.85,-,342.68,292.23,223.63,289.65,-,263.1,311.21,275.83,271.11,264.8,280.04,236.56,145.76,80.35,89.91,Upgrade
18,Accrued Expenses,26.36,20.34,10.39,8.99,-,17.88,8.49,23.77,24.01,-,7.92,9.28,24.94,21.48,9.76,63.99,16.3,20.84,3.93,52.36,Upgrade
19,Current Portion of Leases,0.88,0.39,0.38,0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,0.54,-,0.59,1.95,-,-,5.93,0.36,11.34,-,6.02,-,4.91,-,6.26,-,18.68,0.12,9,-,Upgrade
21,Current Unearned Revenue,30.05,37.46,41.88,36.62,-,4.17,3.37,3.09,6.24,-,4.07,4.44,4.5,4.03,22.97,14.73,1.58,3.9,-,-,Upgrade
22,Other Current Liabilities,6.85,2.04,7.1,4.94,-,0.96,5.26,5.48,5.56,-,4.7,9.3,4.54,1.6,6.57,6.75,2.44,0.56,7.39,1.27,Upgrade
23,Total Current Liabilities,459.01,512.64,471.17,421.72,-,365.68,315.28,256.32,336.81,-,285.8,334.22,314.72,298.22,310.36,365.52,275.55,171.18,100.67,143.54,Upgrade
24,Long-Term Leases,0.49,0.41,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,0.93,4.37,4.47,4.17,-,6.97,1.05,1.12,1,-,-,-,1.75,1.75,-,-,-,-,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,0.13,0.08,0.1,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,0.73,1.54,2.97,3.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Total Liabilities,461.3,519.04,479.11,430,-,372.65,316.33,257.44,337.81,-,285.8,334.22,316.47,299.97,310.36,365.52,275.55,171.18,100.67,143.54,Upgrade
29,Common Stock,180,180,180,180,-,180,180,180,180,-,180,180,180,180,180,180,180,180,180,180,Upgrade
30,Additional Paid-In Capital,343.46,343.46,343.46,343.46,-,343.46,343.46,343.46,343.46,-,343.46,343.46,343.46,343.46,343.46,343.46,343.46,343.46,343.46,343.46,Upgrade
31,Retained Earnings,746.55,743.16,794.03,789.76,-,724.07,734.04,729.33,700.13,-,677.26,668.65,637.46,624.57,622.47,609.1,564.83,562.91,555.16,553.56,Upgrade
32,Comprehensive Income & Other,6.05,5.13,4.17,3.2,-,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Shareholders' Equity,1276,1272,1322,1316,-,1249,1258,1253,1224,-,1201,1192,1161,1148,1146,1133,1088,1086,1079,1077,Upgrade
34,Total Liabilities & Equity,1737,1791,1801,1746,-,1622,1574,1510,1561,-,1487,1526,1477,1448,1456,1498,1364,1258,1179,1221,Upgrade
35,Total Debt,1.37,0.79,0.79,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Net Cash (Debt),448.16,366.73,268.03,309.53,-,511.31,341.62,406.78,233.16,-,350.13,478.43,199.89,343.92,420.87,580.7,182.3,261.97,178.35,336.87,Upgrade
37,Net Cash Growth,-,-28.28%,-21.54%,-23.91%,-,-,-2.43%,-14.98%,16.64%,-,-16.81%,-17.61%,9.65%,31.28%,135.98%,72.38%,43.83%,29.58%,-22.99%,-37.07%,Upgrade
38,Net Cash Per Share,2.49,2.03,1.49,1.72,-,2.84,1.90,2.26,1.30,-,1.95,2.66,1.11,1.91,2.34,3.22,1.01,1.45,0.99,1.87,Upgrade
39,Filing Date Shares Outstanding,180,180,180,180,180.13,180,180,180,180,180.07,180,180,180,180,180,180,180,180,180,180,Upgrade
40,Total Common Shares Outstanding,180,180,180,180,180.13,180,180,180,180,180.07,180,180,180,180,180,180,180,180,180,180,Upgrade
41,Working Capital,991.74,994.38,1051,1039,-,969.28,970.35,963.05,931.43,-,897.96,884.52,850.71,848.63,842.98,828.78,787.5,780.04,774.65,770.11,Upgrade
42,Book Value Per Share,7.09,7.07,7.34,7.31,-,6.94,6.99,6.96,6.80,-,6.67,6.62,6.45,6.38,6.37,6.29,6.05,6.04,5.99,5.98,Upgrade
43,Tangible Book Value,1268,1263,1313,1308,-,1241,1249,1244,1215,-,1192,1183,1152,1139,1137,1123,1079,1077,1070,1070,Upgrade
44,Tangible Book Value Per Share,7.04,7.02,7.30,7.27,-,6.89,6.94,6.91,6.75,-,6.62,6.57,6.40,6.33,6.32,6.24,6.00,5.99,5.94,5.95,Upgrade
45,Buildings,-,192.46,-,192.44,-,192.44,-,192.44,-,-,-,191.98,-,191.98,-,190.66,-,183.18,-,181.96,Upgrade
