,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,41206,36957,30262,28312,23603,27916,27935,24889,18445,18405,17872,15464,22208,20360,21360,23560,23720,21416,15568,13528,15120,Upgrade
1,Market Cap Growth,32.39%,32.39%,8.33%,13.75%,27.97%,51.68%,56.30%,60.95%,-16.95%,-9.60%,-16.33%,-34.36%,-6.37%,-4.93%,37.20%,74.16%,56.88%,40.38%,-7.38%,-18.11%,18.12%,Upgrade
2,Enterprise Value,39521,34960,28549,26605,22388,27159,27215,24411,18293,18253,17496,15296,22519,20456,21545,23649,23740,21421,15791,13797,15600,Upgrade
3,Last Close Price,51.60,45.92,37.25,34.85,29.05,34.35,34.29,30.22,22.35,22.30,21.57,18.36,26.36,24.17,24.99,27.57,27.75,24.72,17.97,15.62,17.45,Upgrade
4,PE Ratio,22.02,19.87,16.84,16.64,14.64,18.62,19.82,19.48,15.37,17.04,17.22,14.81,21.09,19.40,19.86,22.26,23.55,21.14,15.56,15.07,17.53,Upgrade
5,Forward PE,21.64,19.76,16.74,15.92,14.58,18.02,19.35,18.41,14.30,14.11,14.70,13.24,17.43,16.08,17.45,19.85,20.28,19.59,16.23,14.12,16.28,Upgrade
6,PS Ratio,4.98,4.49,3.90,3.89,3.29,3.91,3.98,3.67,2.78,2.93,2.93,2.55,3.70,3.40,3.61,4.16,4.48,4.20,3.20,3.03,3.45,Upgrade
7,PB Ratio,4.28,3.85,3.16,3.15,2.74,3.42,3.59,3.24,2.51,2.66,2.67,2.31,3.41,3.23,3.30,3.91,4.11,3.91,2.84,2.63,3.05,Upgrade
8,P/TBV Ratio,4.04,4.04,3.29,3.29,2.86,3.58,3.77,3.40,2.64,2.80,2.82,2.44,3.61,3.42,3.46,4.12,4.33,4.15,3.01,2.79,3.25,Upgrade
9,P/FCF Ratio,49.41,44.31,28.31,22.42,18.12,25.20,50.37,95.20,98.77,-,126.48,463.53,-242.26,-137.23,-,-,-,-,-,-51.07,-,Upgrade
10,P/OCF Ratio,35.01,35.01,22.28,17.71,14.71,19.54,34.36,42.32,33.21,-,33.03,51.96,187.61,337.14,-,-,-185.60,-,-,538.70,-,Upgrade
11,PEG Ratio,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,Upgrade
