,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Market Capitalization,711,763,921,1539,2080,1870,1902,1959,1973,1474,1370,Upgrade
1,Market Cap Growth,-50.43%,-50.43%,-55.70%,-17.67%,9.35%,-4.56%,-3.57%,32.90%,43.99%,11.54%,-7.84%,Upgrade
2,Enterprise Value,836,923,1158,1659,2025,1923,1915,2000,1878,1572,1480,Upgrade
3,Last Close Price,0.99,1.02,1.17,1.89,2.44,2.11,2.05,2.00,1.91,1.37,1.22,Upgrade
4,PE Ratio,8.57,9.16,9.12,12.62,11.46,7.92,8.62,10.84,7.74,5.42,9.08,Upgrade
5,Forward PE,-,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,Upgrade
6,PS Ratio,0.27,0.29,0.34,0.56,0.74,0.62,0.65,0.73,0.73,0.55,0.54,Upgrade
7,PB Ratio,0.81,0.86,1.03,1.75,2.30,2.04,2.13,2.22,2.21,1.70,1.78,Upgrade
8,P/TBV Ratio,0.89,0.89,1.07,1.81,2.40,2.12,2.22,2.33,2.32,1.78,1.88,Upgrade
9,P/FCF Ratio,1.63,1.75,2.28,4.25,4.17,3.37,3.36,4.23,3.64,2.38,2.73,Upgrade
10,P/OCF Ratio,1.64,1.64,1.97,3.63,3.93,3.22,3.21,3.62,3.16,2.26,2.57,Upgrade
11,PEG Ratio,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,Upgrade
12,EV/Sales Ratio,0.32,0.35,0.43,0.60,0.72,0.64,0.66,0.74,0.70,0.58,0.58,Upgrade
13,EV/EBITDA Ratio,1.70,6.02,6.70,8.16,8.77,7.20,6.90,8.86,8.25,5.61,6.19,Upgrade
14,EV/EBIT Ratio,7.13,7.88,8.44,9.75,10.15,8.16,7.78,10.32,9.55,6.34,7.14,Upgrade
15,EV/FCF Ratio,1.92,2.12,2.86,4.58,4.06,3.47,3.39,4.32,3.47,2.54,2.95,Upgrade
16,Debt / Equity Ratio,0.59,0.59,0.65,0.73,0.66,0.54,0.60,0.59,0.62,0.58,0.68,Upgrade
17,Debt / FCF Ratio,1.20,1.20,1.44,1.78,1.19,0.89,0.95,1.12,1.02,0.81,1.05,Upgrade
18,Return on Capital Employed (ROCE),10.27%,10.26%,11.70%,13.78%,16.55%,21.10%,21.86%,17.35%,17.56%,24.37%,21.09%,Upgrade
19,Earnings Yield,11.71%,10.91%,10.97%,7.93%,8.73%,12.62%,11.61%,9.22%,12.92%,18.47%,11.02%,Upgrade
20,FCF Yield,61.33%,57.16%,43.92%,23.51%,23.96%,29.68%,29.73%,23.63%,27.47%,41.94%,36.61%,Upgrade
21,Dividend Yield,8.08%,9.42%,9.56%,7.19%,8.18%,11.38%,10.97%,10.77%,10.50%,14.55%,13.51%,Upgrade
22,Buyback Yield / Dilution,0.66%,0.46%,0.73%,-0.22%,-0.41%,-0.14%,0.25%,-0.37%,-0.79%,0.04%,0.70%,Upgrade
23,Total Shareholder Return,8.74%,9.88%,10.29%,6.97%,7.77%,11.24%,11.21%,10.40%,9.71%,14.59%,14.21%,Upgrade
