,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Cash & Equivalents,308.07,338.5,318.78,402.31,468.85,416.92,430.55,428.46,528.11,362.74,Upgrade
1,Short-Term Investments,92.73,87.88,91.09,84.83,86.54,72.74,84.8,89.86,75.44,67,Upgrade
2,Cash & Short-Term Investments,400.81,426.38,409.86,487.14,555.39,489.66,515.35,518.32,603.54,429.73,Upgrade
3,Cash Growth,-2.21%,-12.47%,-26.20%,-0.51%,7.77%,-5.53%,-14.61%,20.61%,39.83%,-1.18%,Upgrade
4,Accounts Receivable,8.98,8.26,6.28,23.84,12.39,13.89,20.42,9.36,6.78,12.43,Upgrade
5,Other Receivables,-,-,1.04,0.02,0.02,0.8,-,-,-,-,Upgrade
6,Receivables,8.98,8.26,7.33,23.86,12.41,14.69,20.42,9.36,6.78,12.43,Upgrade
7,Inventory,417.03,402.6,385.04,360.19,372.5,375.29,355.47,374.83,312.5,335.9,Upgrade
8,Prepaid Expenses,21.02,21.67,27.81,12.57,24.62,18.81,24.25,9.59,27.16,11.04,Upgrade
9,Total Current Assets,847.84,858.92,830.04,883.76,964.92,898.46,915.48,912.1,949.99,789.1,Upgrade
10,"Property, Plant & Equipment",689.59,748.79,816.01,744.17,638.56,681.46,667.47,699.81,588.6,614.58,Upgrade
11,Long-Term Investments,7.4,8.14,8.26,9.37,9.99,23.31,23.31,-,-,-,Upgrade
12,Goodwill,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,Upgrade
13,Other Intangible Assets,25.05,21.03,20.9,23.37,24.55,26.77,27.46,29.5,28.33,29.87,Upgrade
14,Long-Term Deferred Tax Assets,5.54,5.56,6.35,6.38,5.97,6.02,8.59,5.67,5.57,5.47,Upgrade
15,Other Long-Term Assets,88.15,93.82,86.76,104.45,85.35,96.81,94.58,84.61,87.7,95.4,Upgrade
16,Total Assets,1669,1742,1774,1777,1735,1739,1743,1738,1666,1540,Upgrade
17,Accounts Payable,180.79,192.19,180.33,153.16,183.52,176.11,217.92,186.16,166.32,152.67,Upgrade
18,Accrued Expenses,7.05,7.16,12.58,12.88,7.99,7.9,7.45,10.37,9.55,9.24,Upgrade
19,Short-Term Debt,19.92,21.82,13.46,20.45,21.14,21.77,22.43,19.08,33.3,22.62,Upgrade
20,Current Portion of Long-Term Debt,0.99,0.95,8.06,-,6.97,6.87,6.78,6.68,6.59,3.09,Upgrade
21,Current Portion of Leases,253.09,285.58,272.51,280.02,273.37,281.45,261.28,305.49,316.85,288.34,Upgrade
22,Current Income Taxes Payable,15.77,8.53,4.69,46.17,68.25,49.92,51.33,35.23,47.15,27.79,Upgrade
23,Current Unearned Revenue,7.06,8.44,6.28,11.5,15.62,20.79,15.08,7.17,11,5.34,Upgrade
