,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5427,5355,3416,4046,4812,4437,4597,4764,4366,4534,5428,4789,5700,4790,4526,5572,7952,5514,4835,3812,3508,Upgrade
1,Market Cap Growth,20.68%,20.68%,-25.69%,-15.08%,10.22%,-2.13%,-15.31%,-0.52%,-23.40%,-5.34%,19.91%,-14.05%,-28.32%,-13.14%,-6.39%,46.16%,126.65%,63.51%,36.26%,3.02%,30.27%,Upgrade
2,Enterprise Value,6177,6385,4696,4722,5488,5351,5421,5168,4770,4987,5948,4974,5884,4743,4794,5791,7817,5738,4269,2696,2392,Upgrade
3,Last Close Price,6.80,6.70,4.27,5.05,6.00,5.51,5.71,5.85,5.36,5.57,6.66,5.81,6.91,5.81,5.37,6.62,9.43,6.54,5.73,4.46,4.11,Upgrade
4,PE Ratio,-,-,110.17,70.13,-,43.25,42.14,34.33,-,24.37,29.55,24.83,31.61,13.80,14.02,17.71,25.63,25.64,22.96,21.56,18.18,Upgrade
5,PS Ratio,0.65,0.63,0.39,0.43,0.52,0.47,0.48,0.48,0.46,0.49,0.59,0.53,0.66,0.56,0.56,0.73,1.13,0.82,0.75,0.61,0.55,Upgrade
6,PB Ratio,2.17,1.97,1.24,1.47,1.77,1.59,1.68,1.73,1.61,1.68,2.03,1.80,2.16,1.85,1.67,2.11,3.06,2.45,2.16,1.71,1.59,Upgrade
7,P/TBV Ratio,2.66,2.66,1.66,1.98,2.40,2.17,2.29,2.35,2.19,2.24,2.74,2.43,2.95,2.57,2.36,3.05,4.42,3.50,3.04,2.42,2.26,Upgrade
8,P/FCF Ratio,-,-75.28,-22.13,-,-,-23.93,-,-,-,-34.54,-9.25,-,-31.01,-,15.12,-14.22,-,-5.65,-,-220.90,-,Upgrade
