,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,18516,19545,15841,18310,19750,21122,23042,21876,20093,19202,21053,21053,23865,26128,23248,19750,20505,20093,19270,17830,19956,Upgrade
1,Market Cap Growth,-7.47%,-7.47%,-31.25%,-16.30%,-1.71%,10.00%,9.45%,3.91%,-15.80%,-26.51%,-9.44%,6.60%,16.39%,30.03%,20.64%,10.77%,2.75%,0.34%,-10.51%,-33.50%,8.99%,Upgrade
2,Enterprise Value,36616,37826,34699,37509,38950,39529,40286,36951,35168,33354,34766,36705,39516,37441,33576,32222,32977,31393,28207,28539,30665,Upgrade
3,Last Close Price,2.70,2.85,2.31,2.67,2.88,3.08,3.36,3.19,2.93,2.80,3.07,3.07,3.48,3.81,3.39,2.88,2.99,2.93,2.81,2.60,2.91,Upgrade
4,PE Ratio,-,-,-,-,-,246.81,251.42,213.39,193.35,112.30,120.99,124.13,141.74,184.34,170.94,147.31,157.16,151.30,144.38,128.48,155.00,Upgrade
5,Forward PE,-,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,Upgrade
6,PS Ratio,1.17,1.23,0.96,1.13,1.15,1.06,1.06,0.91,0.84,0.77,0.87,0.89,1.03,1.11,1.07,0.97,1.03,1.13,1.19,1.29,1.52,Upgrade
7,PB Ratio,2.10,2.19,1.80,2.03,2.16,1.77,1.94,1.84,1.69,1.66,1.83,1.82,2.07,2.31,2.05,1.75,1.82,1.79,1.72,1.59,1.79,Upgrade
8,P/TBV Ratio,2.81,2.81,2.35,2.64,2.82,2.13,2.34,2.23,2.06,1.93,2.12,2.11,2.41,2.67,2.39,2.04,2.13,2.08,2.00,1.85,2.09,Upgrade
9,P/FCF Ratio,14.93,15.76,-,-,-44.25,-,-,-,-,-,-,-,46.10,-,-,-,77.57,65.92,-,-,13.52,Upgrade
10,P/OCF Ratio,12.21,12.21,-,-,137.74,-9.52,-,-,-,-,-,-,34.98,-,-,-,29.70,34.57,-,-,10.40,Upgrade
11,EV/Sales Ratio,2.31,2.39,2.11,2.31,2.27,1.98,1.86,1.53,1.47,1.33,1.43,1.55,1.71,1.60,1.54,1.58,1.66,1.76,1.74,2.06,2.33,Upgrade
12,EV/EBITDA Ratio,-,-31.46,-26.57,-31.45,-,37.86,37.55,36.03,35.75,29.79,32.69,32.12,31.85,31.23,27.92,27.14,28.61,25.79,22.65,23.00,25.20,Upgrade
13,EV/EBIT Ratio,-,-19.49,-17.18,-,-,101.23,95.23,94.13,99.17,67.50,78.74,69.70,62.91,63.46,53.32,51.50,52.61,43.17,37.54,38.49,42.99,Upgrade
14,EV/FCF Ratio,29.53,30.51,-,-,-87.26,-,-,-,-,-,-,-,76.33,-,-,-,124.75,102.99,-,-,20.77,Upgrade
15,Debt / Equity Ratio,2.32,2.32,2.23,2.35,2.14,1.75,1.73,1.61,1.46,1.52,1.48,1.36,1.17,1.55,1.34,1.07,0.97,1.29,1.17,1.04,0.88,Upgrade
16,Debt / EBITDA Ratio,-,13.14,20.51,33.16,-,17.89,14.52,18.16,17.71,13.69,15.29,17.69,10.44,16.56,11.23,9.44,9.80,13.49,10.21,10.13,7.18,Upgrade
17,Debt / FCF Ratio,16.74,16.74,-,-,-43.83,-,-,-,-,-,-,-,26.02,-,-,-,41.16,47.47,-,-,6.66,Upgrade
18,Asset Turnover,0.48,0.50,0.35,0.21,0.49,0.44,0.42,0.48,0.66,0.71,0.43,0.64,0.65,0.76,0.44,0.75,0.51,0.61,0.38,0.53,Upgrade,
19,Inventory Turnover,1.89,2.05,2.24,1.67,1.40,2.68,2.59,2.56,3.24,6.29,6.74,3.97,5.45,5.10,5.78,3.23,5.47,3.42,4.36,2.80,4.07,Upgrade
20,Quick Ratio,0.72,0.72,0.69,0.90,0.81,1.01,0.97,0.94,0.91,0.93,0.89,0.81,0.82,0.79,0.95,0.97,0.95,0.98,0.83,0.83,0.78,Upgrade
21,Current Ratio,1.18,1.18,1.22,1.45,1.35,1.49,1.40,1.34,1.32,1.32,1.28,1.29,1.26,1.30,1.46,1.55,1.52,1.50,1.29,1.19,1.15,Upgrade
22,Return on Equity (ROE),-1.12%,-2.21%,-5.88%,-106.07%,0.02%,0.43%,1.34%,1.19%,0.22%,0.82%,1.35%,2.28%,0.35%,0.68%,1.38%,2.66%,0.13%,0.68%,1.22%,2.78%,Upgrade,
23,Return on Assets (ROA),1.29%,0.02%,-0.15%,-12.52%,0.73%,0.72%,0.61%,0.14%,0.95%,0.60%,0.43%,1.04%,0.71%,1.28%,1.26%,0.89%,1.03%,1.27%,1.25%,1.65%,Upgrade,
24,Return on Capital (ROIC),1.82%,0.03%,-0.20%,-17.33%,1.01%,1.02%,0.87%,0.20%,1.43%,0.89%,0.64%,1.52%,1.01%,1.85%,1.85%,1.31%,1.52%,1.91%,1.94%,2.55%,Upgrade,
25,Return on Capital Employed (ROCE),-,-10.57%,-10.78%,-,-,1.60%,1.83%,1.80%,1.72%,2.36%,2.19%,2.70%,3.33%,2.98%,3.24%,3.24%,3.37%,3.80%,4.68%,5.23%,5.35%,Upgrade
26,Earnings Yield,-15.89%,-15.05%,-18.51%,-15.70%,-13.71%,0.41%,0.40%,0.47%,0.52%,0.89%,0.83%,0.81%,0.71%,0.54%,0.59%,0.68%,0.64%,0.66%,0.69%,0.78%,0.65%,Upgrade
27,FCF Yield,6.70%,6.34%,7.03%,-0.02%,-2.26%,-13.11%,-12.38%,-7.02%,-7.28%,9.66%,8.15%,5.05%,2.17%,-0.34%,0.82%,-0.71%,1.29%,1.52%,2.37%,7.85%,7.40%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,23359.11%,1858.75%,-,519.64%,5815.93%,356.87%,-,590.81%,-,-,331.94%,782.75%,-,866.87%,365.50%,210.54%,Upgrade
29,Buyback Yield / Dilution,0.59%,1.63%,-2.04%,0.57%,2.12%,-2.96%,2.10%,0.05%,-2.79%,0.99%,1.03%,-1.46%,2.87%,-1.55%,-1.55%,1.42%,-1.25%,-8.95%,1.85%,-1.51%,-1.77%,Upgrade
30,Total Shareholder Return,0.59%,1.63%,-2.04%,0.57%,2.12%,-2.96%,2.10%,0.05%,-2.79%,0.99%,1.03%,-1.46%,2.87%,-1.55%,-1.55%,1.42%,-1.25%,-8.95%,1.85%,-1.51%,-1.77%,Upgrade
