,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5802,6062,4739,5430,6163,6108,6701,6453,6052,5964,6671,7165,7026,6731,6843,7304,7512,6463,6598,4831,5541,Upgrade
1,Market Cap Growth,-0.75%,-0.75%,-29.28%,-15.85%,1.83%,2.42%,0.45%,-9.94%,-13.86%,-11.39%,-2.53%,-1.89%,-6.47%,4.14%,3.72%,51.19%,35.57%,7.33%,4.94%,-45.27%,30.18%,Upgrade
2,Enterprise Value,2542,2329,891,1646,2379,2288,2712,3597,3196,3508,4426,4714,4575,4011,3777,4412,4621,3572,4158,2918,3629,Upgrade
3,Last Close Price,6.61,6.78,5.21,5.97,6.78,6.71,7.24,6.97,6.55,6.45,7.08,7.60,7.58,7.27,7.30,7.79,8.01,8.41,8.59,8.51,9.76,Upgrade
4,PE Ratio,25.32,25.86,19.34,21.79,22.65,23.99,23.25,17.72,16.38,14.79,14.94,17.63,18.45,15.86,18.65,23.04,27.02,34.61,43.38,45.23,30.32,Upgrade
5,PS Ratio,0.19,0.20,0.15,0.17,0.18,0.16,0.16,0.16,0.15,0.15,0.17,0.17,0.16,0.14,0.15,0.17,0.18,0.16,0.17,0.11,0.14,Upgrade
6,PB Ratio,0.76,0.76,0.62,0.70,0.80,0.81,0.90,0.85,0.81,0.82,0.92,0.98,0.97,0.94,0.98,1.04,1.01,1.08,1.19,1.06,0.94,Upgrade
7,P/TBV Ratio,0.83,0.83,0.68,0.77,0.88,0.88,0.98,0.93,0.89,0.90,1.00,1.07,1.06,1.03,1.07,1.14,1.10,1.19,1.32,1.15,0.99,Upgrade
8,P/FCF Ratio,-,-,-,-,23.30,5.84,-,-,6.80,16.55,-104.47,-,-39.49,-10.78,-,-,-125.66,-,-,-20.44,-,Upgrade
9,P/OCF Ratio,-,-,-,-,19.78,5.51,-,-,6.38,13.31,82.72,-,54.69,-27.85,-,-,59.78,-,-,5.66,8.46,Upgrade
10,EV/Sales Ratio,0.08,0.08,0.03,0.05,0.07,0.06,0.07,0.09,0.08,0.09,0.11,0.11,0.11,0.08,0.08,0.10,0.11,0.09,0.11,0.07,0.09,Upgrade
11,EV/EBITDA Ratio,6.84,6.97,2.22,4.51,5.57,4.12,4.07,4.50,3.90,4.12,6.25,7.63,8.89,11.80,10.88,14.28,-,9.03,11.32,7.24,9.53,Upgrade
12,EV/EBIT Ratio,12.21,10.54,3.10,6.63,-,5.25,4.98,5.30,4.59,4.82,7.52,9.46,11.44,17.45,15.85,22.17,-,12.41,15.58,10.73,14.13,Upgrade
13,EV/FCF Ratio,-8.61,-,-,-,8.99,2.19,-,-,3.59,9.73,-69.32,-,-25.71,-6.43,-,-,-77.29,-,-,-12.35,-,Upgrade
14,Debt / Equity Ratio,0.12,0.12,0.11,0.09,0.08,0.08,0.08,0.13,0.13,0.17,0.22,0.21,0.21,0.21,0.21,0.17,0.15,0.15,0.14,0.07,0.11,Upgrade
15,Debt / EBITDA Ratio,2.66,2.60,1.31,2.02,2.65,0.89,1.20,1.62,1.30,1.11,1.47,2.24,1.77,2.89,2.40,4.54,-,1.68,1.75,0.94,2.61,Upgrade
16,Debt / FCF Ratio,-,-,-,-,2.28,0.55,-,-,1.10,3.36,-25.06,-,-8.67,-2.42,-,-,-19.03,-,-,-1.31,-,Upgrade
17,Asset Turnover,2.01,1.77,2.04,1.31,2.02,2.08,2.04,1.97,2.52,1.94,2.25,1.81,2.61,2.60,2.44,2.75,2.62,2.85,2.81,3.25,Upgrade,
18,Inventory Turnover,12.27,14.24,13.55,19.53,11.03,14.87,15.99,15.70,14.03,18.25,13.15,15.75,12.38,15.23,17.44,22.89,24.33,20.97,28.07,26.65,28.79,Upgrade
19,Quick Ratio,0.82,0.82,0.87,1.25,1.00,0.81,0.78,0.78,0.78,0.66,0.63,0.66,0.79,0.72,0.66,0.70,0.88,0.62,0.62,1.00,0.72,Upgrade
20,Current Ratio,1.48,1.48,1.49,1.49,1.47,1.46,1.43,1.37,1.35,1.32,1.33,1.34,1.33,1.32,1.31,1.39,1.42,1.24,1.22,1.44,1.27,Upgrade
21,Return on Equity (ROE),3.71%,4.50%,4.03%,3.64%,4.98%,4.48%,6.82%,3.91%,7.19%,8.93%,6.13%,4.80%,9.27%,7.39%,4.51%,7.25%,7.66%,5.59%,3.17%,2.39%,Upgrade,
22,Return on Assets (ROA),0.94%,1.76%,0.86%,-0.35%,1.91%,1.10%,1.57%,1.33%,3.10%,2.81%,1.84%,1.80%,1.36%,1.69%,0.54%,-0.51%,1.60%,1.61%,1.10%,0.71%,Upgrade,
23,Return on Capital (ROIC),1.89%,3.55%,1.77%,-0.73%,4.07%,2.42%,3.53%,3.03%,6.95%,6.06%,3.89%,3.84%,3.00%,3.72%,1.15%,-1.17%,4.19%,3.80%,2.44%,1.60%,Upgrade,
24,Return on Capital Employed (ROCE),2.45%,2.60%,3.58%,3.05%,-,5.42%,6.85%,8.39%,8.81%,9.31%,7.50%,6.28%,5.08%,2.90%,3.06%,2.62%,-,4.26%,4.33%,5.23%,3.92%,Upgrade
25,Earnings Yield,4.04%,3.87%,5.17%,4.59%,4.42%,4.17%,4.30%,5.64%,6.11%,6.76%,6.69%,5.67%,5.42%,6.30%,5.36%,4.34%,3.70%,2.89%,2.31%,2.21%,3.30%,Upgrade
26,FCF Yield,-5.09%,-4.87%,4.92%,2.42%,4.29%,17.12%,22.09%,28.19%,14.71%,6.04%,-0.96%,-8.00%,-2.53%,-9.27%,-13.12%,-9.82%,-0.80%,-10.78%,-8.56%,-4.89%,-8.02%,Upgrade
27,Dividend Yield,1.41%,-,3.57%,-,1.37%,-,-,-,1.92%,-,-,-,1.71%,-,-,-,1.16%,-,-,-,0.67%,Upgrade
28,Payout Ratio,4.67%,78.04%,192.57%,7.09%,-,229.63%,203.21%,11.73%,-,132.70%,55.00%,12.32%,36.19%,20.09%,66.55%,11.44%,13.52%,12.02%,231.65%,67.60%,-,Upgrade
29,Buyback Yield / Dilution,-2.55%,-10.90%,-6.20%,6.86%,-0.92%,-0.45%,6.70%,-4.39%,-1.87%,-0.16%,-6.41%,1.47%,-2.74%,-13.29%,-39.65%,-12.13%,9.48%,-12.71%,34.37%,-52.35%,-68.35%,Upgrade
