,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8803,7517,8745,5465,8819,9440,9773,9402,12337,9180,10470,8212,12392,11888,10872,12081,11482,9318,8928,9989,Upgrade
1,Other Revenue,-41.1,41.1,-,150.94,-84.8,84.8,-,90.02,-67.13,67.13,-,185.15,-82.39,82.39,-,154.9,-90.56,90.56,-,138.44,Upgrade
2,Revenue,8762,7558,8745,5616,8734,9525,9773,9492,12269,9248,10470,8398,12310,11971,10872,12236,11392,9409,8928,10128,Upgrade
3,Revenue Growth (YoY),0.32%,-20.65%,-10.51%,-40.84%,-28.82%,3.00%,-6.66%,13.04%,-0.33%,-22.75%,-3.69%,-31.37%,8.06%,27.23%,21.77%,20.81%,16.49%,-33.31%,83.43%,154.27%,Upgrade
4,Cost of Revenue,8333,7116,8388,5157,8285,9120,9327,8922,11646,8791,10032,7886,11841,11616,10539,12198,10867,8923,8531,9680,Upgrade
5,Gross Profit,428.82,441.94,357.35,458.44,448.52,404.44,445.93,569.7,623.14,456.54,437.54,511.97,469.15,355.01,333.08,37.92,524.94,486.23,397.11,448,Upgrade
6,"Selling, General & Admin",345.54,314.17,290.69,423.52,308.4,317.93,317.96,429.49,397.77,237.27,293.72,403.98,320.56,222.83,294.56,68.85,398.55,398.61,337.94,406.5,Upgrade
7,Research & Development,1.12,1.05,0.81,-0.32,0.85,1.47,2.27,-2.78,4.66,0.34,1.28,-0.55,0.55,0.93,1.01,2.12,-,-0.54,0.54,4.33,Upgrade
8,Other Operating Expenses,10.52,9.16,6.83,11.77,5.44,4.73,5.65,31.06,-20.91,4.17,5.16,34,7.38,6.71,-1.24,-1.22,11.28,-10.93,2.86,11.53,Upgrade
9,Operating Expenses,363.05,321.96,298.05,482.41,316.43,323.73,325.8,467.13,381.96,241.78,300.15,378.26,366.29,230.47,294.34,74.19,413.56,401.09,341.33,412.49,Upgrade
10,Operating Income,65.77,119.98,59.3,-23.97,132.08,80.71,120.13,102.57,241.19,214.76,137.39,133.71,102.86,124.54,38.74,-36.26,111.38,85.14,55.77,35.51,Upgrade
11,Interest Expense,-9.9,-6.08,-5.3,-23.16,-5.71,-6.69,-6.74,-20.27,-14.43,-10.88,-10.31,-29,-9.94,-9.2,-9.33,-27.43,-,-13.42,-10.58,-61.08,Upgrade
12,Interest & Investment Income,25.06,45.35,15.41,29.38,32.19,47.55,13.22,44.1,30.85,37.98,11.09,77.86,15.66,50.4,22.75,57.1,31.52,31.96,13.36,76.32,Upgrade
13,Currency Exchange Gain (Loss),1.11,-1.11,-,-,0.61,-0.61,-,-,31.91,-31.91,-,86.98,-62.01,62.01,-,98.48,-4.41,4.41,-,9.03,Upgrade
14,Other Non Operating Income (Expenses),3.91,-43.42,30.12,22.03,-25.83,-14.49,0.06,-57.46,-106.96,-22.12,7.08,-154.35,130.37,-58.89,45.24,-21.44,11.3,-20.63,11.83,-32.5,Upgrade
15,EBT Excluding Unusual Items,85.96,114.73,99.53,4.28,133.35,106.47,126.66,68.95,182.56,187.84,145.25,115.21,176.94,168.86,97.41,70.45,149.79,87.45,70.39,27.29,Upgrade
16,Gain (Loss) on Sale of Investments,2.03,0.32,0.64,37.85,-0.49,1.08,0.11,-29.03,-10.08,21.46,3.19,18.67,-2.69,9.3,-7.94,60.08,-10.45,18.47,-12.74,-10.23,Upgrade
17,Gain (Loss) on Sale of Assets,0.67,0.6,0.02,21.61,-9.38,10.86,42.57,0.21,0.02,-0,0.18,0.56,0.38,0.21,0.25,1.32,0.54,-0.08,-0,0.08,Upgrade
18,Asset Writedown,0.1,0,-0,0.1,-0.1,-0,0,-0.13,0.13,-,-,-61.66,15.28,-12.4,12.4,9.81,-9.81,-1.11,1.11,4.29,Upgrade
19,Legal Settlements,2.74,-2.74,-,-,2.08,-2.08,-,-,0.26,-0.26,-,-3.04,3.5,-3.5,-,-1.07,0.54,-0.54,-,-0.25,Upgrade
20,Other Unusual Items,5.17,3.22,1.78,19.66,-0.19,0.19,-,46.64,-,-,-,52.07,-,-,-,20.45,3.19,-3.19,-,20.06,Upgrade
21,Pretax Income,96.66,116.14,101.96,83.5,125.27,116.52,169.34,86.64,172.89,209.04,148.61,121.82,193.42,162.47,102.11,161.04,133.8,101,58.75,41.23,Upgrade
22,Income Tax Expense,24.4,29.87,24.37,14.19,31.79,32.04,41.06,14.68,42.39,46.12,36.91,35.59,29.63,32.79,20.71,39.45,22.97,30.35,17.23,10.81,Upgrade
23,Earnings From Continuing Operations,72.26,86.27,77.59,69.31,93.48,84.48,128.28,71.96,130.5,162.91,111.7,86.22,163.78,129.68,81.4,121.59,110.83,70.65,41.52,30.42,Upgrade
24,Minority Interest in Earnings,-14.41,-16.55,-17.29,-22.78,-25.03,-10.57,-45.04,-42.95,-28.43,-13.07,-23.1,-23.42,-18.45,-19.99,-18.45,-15.23,-22.8,-11.06,-17.47,-15.35,Upgrade
25,Net Income,57.85,69.72,60.3,46.52,68.45,73.91,83.24,29,102.07,149.84,88.6,62.8,145.33,109.69,62.94,106.36,88.03,59.59,24.06,15.08,Upgrade
26,Net Income to Common,57.85,69.72,60.3,46.52,68.45,73.91,83.24,29,102.07,149.84,88.6,62.8,145.33,109.69,62.94,106.36,88.03,59.59,24.06,15.08,Upgrade
27,Net Income Growth,-15.48%,-5.67%,-27.56%,60.40%,-32.95%,-50.67%,-6.05%,-53.81%,-29.77%,36.60%,40.76%,-40.96%,65.09%,84.06%,161.64%,605.54%,64.96%,316.87%,-75.95%,-69.85%,Upgrade
28,Shares Outstanding (Basic),950,872,861,908,857,821,925,900,853,880,886,883,852,827,899,860,752,592,802,950,Upgrade
29,Shares Outstanding (Diluted),950,872,861,908,857,821,925,900,853,880,886,883,852,827,899,860,752,592,802,950,Upgrade
30,Shares Change (YoY),10.90%,6.20%,-6.86%,0.92%,0.45%,-6.70%,4.39%,1.87%,0.16%,6.41%,-1.47%,2.74%,13.29%,39.65%,12.13%,-9.48%,12.71%,-34.37%,52.35%,68.35%,Upgrade
31,EPS (Basic),0.06,0.08,0.07,0.05,0.08,0.09,0.09,0.03,0.12,0.17,0.10,0.07,0.17,0.13,0.07,0.12,0.12,0.10,0.03,0.02,Upgrade
32,EPS (Diluted),0.06,0.08,0.07,0.05,0.08,0.09,0.09,0.03,0.12,0.17,0.10,0.07,0.17,0.13,0.07,0.12,0.12,0.10,0.03,0.02,Upgrade
33,EPS Growth,-23.78%,-11.18%,-22.22%,58.94%,-33.24%,-47.13%,-10.00%,-54.66%,-29.88%,28.37%,42.86%,-42.53%,45.73%,31.80%,133.33%,679.44%,46.36%,535.21%,-84.21%,-82.09%,Upgrade
34,Free Cash Flow,-384.9,-31.37,-243.98,365.06,143.4,-133.32,-110.6,1146,578.13,205.25,-1039,616.13,153.92,-304.08,-643.89,169.96,-119.74,-123.77,13.78,-467.1,Upgrade
35,Free Cash Flow Per Share,-0.41,-0.04,-0.28,0.40,0.17,-0.16,-0.12,1.27,0.68,0.23,-1.17,0.70,0.18,-0.37,-0.72,0.20,-0.16,-0.21,0.02,-0.49,Upgrade
36,Dividend Per Share,-,0.093,-,0.093,-,-,-,0.126,-,-,-,0.130,-,-,-,0.093,-,-,-,0.065,Upgrade
37,Dividend Growth,-,-,-,-26.15%,-,-,-,-3.08%,-,-,-,39.78%,-,-,-,43.08%,-,-,-,-27.78%,Upgrade
38,Gross Margin,4.89%,5.85%,4.09%,8.16%,5.14%,4.25%,4.56%,6.00%,5.08%,4.94%,4.18%,6.10%,3.81%,2.97%,3.06%,0.31%,4.61%,5.17%,4.45%,4.42%,Upgrade
