,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,6.95,-,6.04,-,4.26,5.9,1.05,2.27,6.37,4.82
1,Revenue Growth (YoY),15.02%,-,41.73%,-,304.27%,160.41%,-83.45%,-53.02%,541.83%,26.29%
2,Cost of Revenue,7.4,-,4.38,-,3.71,6.42,0.63,2.37,6.09,1.84
3,Gross Profit,-0.45,-,1.66,-,0.56,-0.52,0.42,-0.1,0.28,2.98
4,"Selling, General & Admin",2.8,-,2.28,-,0.73,0.76,1.11,1.34,1.44,3
5,Other Operating Expenses,-0.07,-,-0.05,-,-0.06,-0.04,-0.04,-0.06,-0.14,-0.01
6,Operating Expenses,3.06,-,3.65,-,1.07,1.57,1.51,2.69,2.5,4.3
7,Operating Income,-3.51,-,-2,-,-0.51,-2.09,-1.09,-2.79,-2.22,-1.32
8,Interest Expense,-0,-,-0,-,-0,-0,-,-,-,-
9,Interest & Investment Income,0.01,-,0.04,-,0.01,0.02,0.01,0,0.05,0.07
10,Currency Exchange Gain (Loss),-,-,-,-,-,0.01,0.02,0.01,0.02,-0.01
11,EBT Excluding Unusual Items,-3.51,-,-1.96,-,-0.5,-2.07,-1.06,-2.78,-2.15,-1.26
12,Merger & Restructuring Charges,-,-,-,-,-,-,-0.02,-,-,-
13,Gain (Loss) on Sale of Assets,0.07,-,-,-,0.04,0.11,-,0.09,-,-
14,Asset Writedown,-,-,-,-,-,-,-,-1.25,-,-
15,Pretax Income,-3.43,-,-1.96,-,-0.46,-1.96,-1.08,-3.94,-2.15,-1.26
16,Income Tax Expense,0.05,-,-0.02,-,0.01,0.03,0.01,-0.22,0,-0.02
17,Earnings From Continuing Operations,-3.49,-,-1.94,-,-0.46,-1.99,-1.09,-3.72,-2.15,-1.24
18,Earnings From Discontinued Operations,-0.3,-,-1.78,-,-,-,-,-,-,-
19,Net Income to Company,-3.79,-,-3.71,-,-0.46,-1.99,-1.09,-3.72,-2.15,-1.24
20,Minority Interest in Earnings,0.22,-,-0.19,-,-0.02,-0.02,-0.01,0.19,-0.03,-
21,Net Income,-3.57,-,-3.9,-,-0.48,-2.01,-1.1,-3.53,-2.18,-1.24
22,Net Income to Common,-3.57,-,-3.9,-,-0.48,-2.01,-1.1,-3.53,-2.18,-1.24
23,Shares Outstanding (Basic),888,-,740,-,720,720,720,720,720,668
24,Shares Outstanding (Diluted),888,-,740,-,720,720,720,720,720,668
25,Shares Change (YoY),20.00%,-,2.75%,-,-,-,-,7.72%,20.00%,11.40%
26,EPS (Basic),-0.00,-,-0.01,-,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
27,EPS (Diluted),-0.00,-,-0.01,-,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
28,Free Cash Flow,-3.72,-,-0.98,-,-2.81,0.76,0.18,0.59,-1.21,1.43
29,Free Cash Flow Per Share,-0.00,-,-0.00,-,-0.00,0.00,0.00,0.00,-0.00,0.00
30,Operating Margin,-50.59%,-,-33.04%,-,-11.97%,-35.43%,-103.04%,-123.30%,-34.80%,-27.35%
31,Profit Margin,-51.38%,-,-64.61%,-,-11.31%,-34.06%,-103.98%,-155.87%,-34.25%,-25.65%
32,Free Cash Flow Margin,-53.60%,-,-16.26%,-,-65.83%,12.79%,16.60%,26.13%,-18.99%,29.69%
33,EBITDA,-3.2,-,-0.81,-,-0.11,-1.7,-0.65,-2.67,-1.42,-1.01
34,D&A For EBITDA,0.31,0.19,1.19,0.26,0.4,0.39,0.43,0.13,0.8,0.31
35,EBIT,-3.51,-,-2,-,-0.51,-2.09,-1.09,-2.79,-2.22,-1.32
