,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4097,3504,2333,3260,3731,3541,3398,4094,2265,2233,3212,3308,2726,2231,2531,2037,2374,2965,2847,2914,2762,Upgrade
1,Market Cap Growth,-1.03%,-1.03%,-31.33%,-20.36%,64.76%,58.57%,5.79%,23.75%,-16.92%,0.09%,26.92%,62.39%,14.84%,-24.77%,-11.11%,-30.09%,-14.07%,5.04%,-10.99%,-24.26%,8.27%,Upgrade
2,Enterprise Value,3899,3279,2080,2979,3450,3286,3162,3931,2102,2070,3028,3094,2512,2004,2239,1737,2074,2686,2621,2719,2567,Upgrade
3,Last Close Price,19.14,16.37,10.90,15.23,17.43,16.54,16.07,19.36,10.71,10.56,15.19,15.57,12.83,10.50,11.69,9.26,10.79,13.48,13.14,13.45,12.75,Upgrade
4,PE Ratio,-,-,-,97.29,146.31,-33.53,-28.14,-,-,-,40.20,41.53,34.57,-6.44,-7.08,-5.73,-,144.06,92.62,-,58.64,Upgrade
5,Forward PE,-,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,Upgrade
6,PS Ratio,14.00,11.64,7.34,8.51,10.54,11.54,10.70,12.64,6.28,4.78,6.46,6.73,5.60,4.68,5.52,4.50,5.82,7.24,7.28,7.21,5.69,Upgrade
7,PB Ratio,7.08,6.33,4.12,5.35,6.14,5.71,5.52,6.87,3.95,3.15,4.46,4.69,3.88,3.34,3.85,3.03,3.37,2.71,2.62,2.85,2.68,Upgrade
8,P/TBV Ratio,6.47,6.47,4.23,5.50,6.32,5.89,5.71,7.13,4.13,3.35,4.70,5.01,4.13,3.50,4.03,3.17,3.53,4.10,4.01,4.45,4.17,Upgrade
9,P/FCF Ratio,10240.44,8758.41,-,-,290.57,91.49,161.17,-,-222.37,-186.15,-,-,-74.96,-,-,-,47.36,88.30,-75.27,-,-243.31,Upgrade
10,P/OCF Ratio,539.03,539.03,-,-,197.68,77.71,121.82,-,1054.88,112.40,-,-,689.18,158.98,-,-,32.60,43.23,224.09,-,54.80,Upgrade
11,EV/Sales Ratio,12.96,10.90,6.55,7.78,9.74,10.71,9.96,12.14,5.83,4.43,6.09,6.30,5.16,4.20,4.88,3.84,5.09,6.56,6.70,6.72,5.28,Upgrade
12,EV/EBITDA Ratio,-,-,-,96.25,146.70,-67.23,-45.71,-,-,-,36.91,38.28,30.34,-171.93,-103.20,-92.68,-,86.52,59.86,-,39.43,Upgrade
