,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,114494,124737,117492,116753,106053,117804,134393,130256,110221,96815,116644,118798,120726,120329,113443,119772,116727,119899,118405,141787,148194,Upgrade
1,Market Cap Growth,5.88%,5.88%,-12.58%,-10.37%,-3.78%,21.68%,15.22%,9.65%,-8.70%,-19.54%,2.82%,-0.81%,3.43%,0.36%,-4.19%,-15.53%,-21.23%,-12.59%,-21.10%,-19.53%,-10.15%,Upgrade
2,Enterprise Value,587083,555612,492453,399387,440073,382254,406393,346290,385353,373999,404160,348261,377943,345652,312345,224444,307467,305204,274819,233703,308796,Upgrade
3,Last Close Price,5.40,5.40,5.18,4.44,4.31,4.49,5.06,5.00,4.11,3.53,4.06,3.96,4.22,4.20,4.01,3.93,3.31,4.17,4.60,6.55,6.44,Upgrade
4,PE Ratio,5.21,5.18,4.60,4.21,3.78,4.46,5.13,4.71,4.07,3.88,4.32,4.30,4.52,4.26,4.14,4.51,4.83,5.49,5.99,7.18,6.99,Upgrade
5,PS Ratio,0.10,0.10,0.10,0.09,0.08,0.10,0.11,0.10,0.09,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.11,0.12,0.13,0.16,0.16,Upgrade
6,PB Ratio,0.27,0.27,0.26,0.26,0.23,0.27,0.31,0.29,0.25,0.24,0.27,0.27,0.28,0.30,0.29,0.32,0.31,0.38,0.40,0.49,0.51,Upgrade
7,P/TBV Ratio,0.50,0.50,0.48,0.43,0.40,0.45,0.52,0.49,0.43,0.42,0.48,0.47,0.49,0.54,0.53,0.55,0.54,0.69,0.73,0.87,0.88,Upgrade
8,P/FCF Ratio,-,-,-,-,-6.64,-,4.75,-,3.77,14.00,-26.42,-,-2.45,-,-,-,11.27,357.27,-,-,17.11,Upgrade
9,P/OCF Ratio,-,-,-,-,4.72,-,2.21,-,1.74,2.21,3.40,-,-13.47,4.31,-,-,2.45,3.66,-,-,3.31,Upgrade
10,EV/Sales Ratio,0.50,0.46,0.41,0.32,0.35,0.32,0.34,0.27,0.31,0.31,0.32,0.27,0.30,0.28,0.25,0.19,0.28,0.30,0.30,0.26,0.33,Upgrade
11,EV/EBITDA Ratio,8.27,7.88,7.07,5.60,6.12,5.50,5.88,4.72,5.44,5.59,5.88,5.07,5.72,5.47,4.92,3.68,5.28,5.59,5.40,4.71,5.96,Upgrade
12,EV/EBIT Ratio,12.27,11.26,10.00,7.79,8.50,7.64,8.12,6.50,7.48,7.69,8.16,7.13,8.10,7.78,6.99,5.22,7.66,8.24,7.95,7.06,8.70,Upgrade
13,EV/FCF Ratio,-8.17,-,-,-,-27.53,-,14.37,-,13.17,54.09,-91.56,-,-7.66,-,-,-,29.69,909.43,-,-,35.66,Upgrade
14,Debt / Equity Ratio,1.21,1.21,1.09,0.95,0.79,0.87,0.81,0.81,0.66,0.87,0.88,0.87,0.68,0.84,0.80,0.77,0.71,0.90,0.88,0.87,0.73,Upgrade
15,Debt / EBITDA Ratio,7.65,8.69,6.54,6.61,4.09,5.70,4.45,5.43,3.27,5.40,4.36,5.88,3.42,5.44,4.25,5.41,3.48,4.66,4.25,6.43,3.26,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-22.68,-,12.40,-,9.84,51.27,-85.38,-,-5.87,-,-,-,25.62,843.95,-,-,24.85,Upgrade
17,Asset Turnover,0.54,0.56,0.65,0.79,0.64,0.66,0.70,0.78,0.68,0.75,0.76,0.84,0.73,0.78,0.74,0.94,0.86,0.81,0.53,1.02,Upgrade,
18,Inventory Turnover,2.97,2.77,2.72,3.23,3.57,2.93,3.07,3.30,3.36,3.07,3.37,3.43,3.56,3.30,3.60,3.59,4.33,3.95,3.68,2.57,4.94,Upgrade
19,Quick Ratio,0.68,0.68,0.69,0.68,0.71,0.67,0.72,0.69,0.71,0.69,0.70,0.69,0.68,0.70,0.72,0.71,0.75,0.70,0.72,0.71,0.74,Upgrade
20,Current Ratio,1.04,1.04,1.05,1.07,1.07,1.08,1.09,1.09,1.08,1.11,1.10,1.11,1.09,1.14,1.11,1.12,1.12,1.11,1.11,1.12,1.10,Upgrade
21,Return on Equity (ROE),4.80%,7.57%,6.80%,8.63%,6.82%,9.71%,7.11%,10.09%,6.92%,10.57%,7.36%,10.04%,8.09%,10.52%,7.15%,11.29%,9.56%,11.06%,5.38%,10.32%,Upgrade,
