,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,161527,158707,149208,166958,156392,171269,158612,158425,162060,150948,138268,126821,141065,139705,137511,187997,138193,124771,134266,156887,Upgrade
1,Short-Term Investments,-,1.84,-,6985,-,4120,-,6102,-,394.9,-,628.77,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,1421,1561,1615,1630,727.24,876.3,1048,961.3,2562,2519,2406,460.06,2405,1836,2579,587.02,2659,1608,3550,3588,Upgrade
3,Cash & Short-Term Investments,162948,160269,150823,175572,157119,176265,159660,165489,164622,153862,140675,127910,143470,141541,140090,188584,140852,126379,137817,160475,Upgrade
4,Cash Growth,3.71%,-9.07%,-5.53%,6.09%,-4.56%,14.56%,13.50%,29.38%,14.74%,8.71%,0.42%,-32.17%,1.86%,12.00%,1.65%,17.52%,13.50%,1.64%,19.94%,6.88%,Upgrade
5,Accounts Receivable,515797,501918,483170,471354,460052,471845,441470,424900,422138,420067,401740,371535,371782,387347,350019,318747,312543,326873,285414,286953,Upgrade
6,Other Receivables,64330,67201,64825,61639,69981,77190,66776,68639,71740,73203,71360,69794,70311,65968,63945,67097,67900,63147,59884,60190,Upgrade
7,Receivables,580126,576118,547995,535993,530033,554039,508246,493538,493878,498974,473100,443329,442093,453315,413965,385844,380443,390020,345298,350257,Upgrade
8,Inventory,319757,314045,321264,307643,338349,315450,311073,299819,315241,297174,292695,279554,282220,263843,250015,232359,242385,227699,217435,194892,Upgrade
9,Prepaid Expenses,-,25215,-,22469,-,24761,-,22408,-,23457,-,21558,-,25547,-,-,-,21873,-,17329,Upgrade
10,Other Current Assets,76277,30342,84568,23075,87926,31983,83138,28798,76122,40949,79738,36048,79732,29434,76888,53981,68967,29126,64758,32861,Upgrade
11,Total Current Assets,1139108,1105990,1104650,1064753,1113427,1102498,1062116,1010052,1049863,1014415,986208,908400,947515,913679,880957,860768,832647,795097,765307,755814,Upgrade
12,"Property, Plant & Equipment",86010,86210,86801,86221,85122,82959,79970,78833,79675,77904,76757,76349,72194,70453,69849,68956,65118,62601,61503,62185,Upgrade
13,Long-Term Investments,177244,181301,172430,179347,169285,169032,158919,157814,136798,134804,127709,122824,112093,105666,94912,88385,72483,68473,64149,61327,Upgrade
14,Goodwill,55.62,55.62,55.62,55.62,165.39,168.76,164.35,163.52,350.79,351.52,354.4,359.5,514.81,523.49,534.68,541.71,601.23,581.14,118.84,118.84,Upgrade
15,Other Intangible Assets,95200,87047,67063,69736,66116,63851,63170,62531,72809,72144,69518,68261,77365,80087,71994,70372,69006,66980,62810,59872,Upgrade
16,Long-Term Accounts Receivable,1765,224626,1680,205308,1870,180813,1528,168959,2425,155149,3026,72878,2998,130485,3004,50083,2500,122220,2730,39988,Upgrade
17,Long-Term Deferred Tax Assets,11679,11550,11358,11212,10098,9726,9472,9103,8682,8511,8312,8075,7103,6820,6219,6423,6082,6364,5730,5625,Upgrade
18,Long-Term Deferred Charges,22.96,16.17,17.26,15.47,36.62,27.64,42.65,45.76,46.97,737.71,46.22,642.84,22.62,602.8,624.68,528.54,484.38,461.23,465.87,429.91,Upgrade
19,Other Long-Term Assets,299191,49046,265052,46371,235547,37990,216366,36412,184924,30197,173280,92200,147070,27222,150443,93962,148867,22387,132625,75365,Upgrade
20,Total Assets,1810274,1745842,1709108,1663020,1681665,1647065,1591747,1523914,1535574,1494211,1445211,1352970,1366874,1335539,1278537,1242793,1197788,1145163,1095440,1081239,Upgrade
21,Accounts Payable,524433,510999,528775,545028,521795,532863,511682,515176,495193,501489,457255,452797,446668,461845,427513,433618,419505,411818,363265,395387,Upgrade
22,Accrued Expenses,14995,18321,13397,20923,13418,16510,12091,19562,12487,17209,10936,18762,11432,14972,10032,17962,10707,13676,9389,16629,Upgrade
23,Short-Term Debt,183195,163523,120470,81840,113787,97385,89827,51787,93000,107095,98484,53718,80841,72938,66283,57977,69792,68701,56900,42749,Upgrade
24,Current Portion of Long-Term Debt,67483,53716,65914,44379,43441,35008,42584,37230,44841,40545,32823,33077,29046,25442,21998,23724,24138,22612,35965,30480,Upgrade
25,Current Portion of Leases,-,2479,-,2106,-,1938,-,1695,-,1669,-,1674,-,1728,-,1943,-,1862,-,1921,Upgrade
26,Current Income Taxes Payable,5823,2678,7186,4280,6081,3098,7391,3320,7355,2363,8143,3193,6620,1994,6846,2639,5848,2079,5418,2352,Upgrade
27,Current Unearned Revenue,127642,121843,146469,150196,181617,170484,169829,164119,149438,138099,153751,150667,143037,140812,144917,131059,117241,111078,117245,108507,Upgrade
28,Other Current Liabilities,167250,178442,151463,149300,149323,155407,141619,141748,146251,115989,127605,118192,115869,104125,107405,100702,102771,87009,93085,90954,Upgrade
29,Total Current Liabilities,1090821,1052000,1033673,998052,1029462,1012692,975023,934638,948564,924458,888997,832081,833514,823855,784994,769625,750002,718836,681267,688979,Upgrade
30,Long-Term Debt,250727,228085,207456,196653,196510,186280,181795,161512,180645,169752,172359,144579,167197,156327,152133,137130,151314,139513,132650,114080,Upgrade
31,Long-Term Leases,4089,4012,4035,4080,4032,4015,2551,2451,2818,2671,2689,2889,3208,3090,2853,2677,2929,3047,3009,3161,Upgrade
32,Long-Term Unearned Revenue,965.38,964.37,974.42,1013,1383,1000,1346,1056,1018,1021,885.41,923.73,4659,4493,4037,3787,3549,3071,2927,2842,Upgrade
33,Long-Term Deferred Tax Liabilities,1917,1903,2067,2009,1979,1863,1684,1625,1641,1577,1496,1508,1308,1313,1214,1378,1107,1331,490.42,507.81,Upgrade
34,Other Long-Term Liabilities,42293,44762,43377,44027,37719,40615,39110,36631,31340,30437,25131,24496,22572,20570,15534,14557,12489,11203,10982,9414,Upgrade
35,Total Liabilities,1390870,1331785,1291646,1245900,1271158,1246540,1201584,1137994,1166126,1130015,1091660,1006477,1032607,1009802,960923,929154,921612,877218,831550,819218,Upgrade
36,Common Stock,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,13580,Upgrade
37,Additional Paid-In Capital,-,48530,-,48848,-,41957,-,48897,-,41957,-,44887,-,41885,-,44159,-,41242,-,44155,Upgrade
38,Retained Earnings,197698,194526,194039,188615,182517,177363,174143,168771,161647,157086,153287,148346,142246,137245,133797,129593,122678,117586,114592,112102,Upgrade
39,Comprehensive Income & Other,110642,59959,107932,58795,111868,69578,107812,59151,107531,68236,106913,61977,105718,64492,108033,66966,86628,42525,83859,40123,Upgrade
40,Total Common Equity,321919,316594,315550,309838,307964,302478,295535,290398,282757,280859,273779,268789,261543,257201,255410,254298,222885,214932,212030,209960,Upgrade
41,Minority Interest,97486,97462,101912,107282,102543,98048,94628,95522,86690,83337,79771,77704,72724,68536,62205,59341,53291,53012,51860,52062,Upgrade
42,Shareholders' Equity,419405,414057,417462,417120,410507,400526,390163,385920,369447,364196,353551,346493,334268,325737,317614,313639,276176,267945,263890,262022,Upgrade
