,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,12.22,24.34,14.89,8.19,6.37,7.2,11.23,11.74,41.74,43.92,Upgrade
1,Short-Term Investments,1.15,1.39,8.46,1.65,0.77,6.75,54.63,54.42,15.41,23.7,Upgrade
2,Trading Asset Securities,0.11,0.13,0.17,0.19,0.24,0.33,0.65,0.15,0.11,0.22,Upgrade
3,Cash & Short-Term Investments,13.49,25.85,23.52,10.03,7.37,14.28,66.51,66.31,57.26,67.83,Upgrade
4,Cash Growth,-42.65%,157.79%,218.92%,-29.76%,-88.91%,-78.46%,16.16%,-2.25%,37.12%,-6.67%,Upgrade
5,Accounts Receivable,462.56,342.57,245.02,214.8,258.53,314.55,346.23,272.1,122.43,131.98,Upgrade
6,Other Receivables,11.31,13.74,34.02,91.84,51.04,21.76,19.84,15.33,5.09,6.64,Upgrade
7,Receivables,473.87,356.31,279.05,306.63,309.57,336.31,366.07,287.43,127.52,138.62,Upgrade
8,Inventory,2.77,25.71,86.77,26.99,9.45,2.31,18.72,-,-,-,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,0.47,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,1.2,-,-,-,Upgrade
11,Total Current Assets,490.13,407.87,389.33,343.65,326.39,352.9,452.5,353.74,185.25,206.45,Upgrade
12,"Property, Plant & Equipment",6.2,6.87,7.31,8.21,7.73,8.44,9.1,11.75,11.95,11.18,Upgrade
13,Long-Term Accounts Receivable,-,-,0.18,0.58,1.16,5.51,14.95,15.54,24.92,35.55,Upgrade
14,Total Assets,496.32,414.74,396.83,352.44,335.28,366.85,476.55,381.02,222.12,253.17,Upgrade
15,Accounts Payable,158.98,77.84,74.58,51.78,79.58,123.45,241.1,182.8,55.54,80.48,Upgrade
16,Accrued Expenses,8.2,4.94,0.21,0.29,0.27,0.4,1.37,2.09,9.11,4.7,Upgrade
17,Short-Term Debt,66,67.82,62.43,63.03,51.76,51.84,52.03,51.78,50,50,Upgrade
18,Current Portion of Long-Term Debt,77.98,9.38,11.25,88.8,77.27,85.15,10.73,10.47,-,-,Upgrade
19,Current Portion of Leases,0.17,0.5,0.65,0.64,0.07,0.13,0.29,1.45,4.54,4.41,Upgrade
20,Current Income Taxes Payable,10.26,8.08,9.23,6.3,5.92,5.3,0.31,0.77,0.46,0.46,Upgrade
21,Current Unearned Revenue,0.11,-,-,10.13,-,-,-,-,-,-,Upgrade
22,Other Current Liabilities,46.96,62.7,55.18,40.47,27.82,13.02,20.38,15.84,1.63,2.13,Upgrade
23,Total Current Liabilities,368.65,231.25,213.52,261.45,242.69,279.28,326.21,265.2,121.26,142.18,Upgrade
24,Long-Term Debt,11.84,75.61,77.9,-,10.77,3.09,61.42,47.52,53.3,53.54,Upgrade
25,Long-Term Leases,-,-,0.17,0.5,-,0.01,0.07,1.12,1.74,1.59,Upgrade
