,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,22.36,29.67,2.57,4.08,0.9,10.93,1.24,7.9,1.04,115.44,Upgrade
1,Revenue Growth (YoY),769.54%,627.43%,186.62%,-62.69%,-27.54%,38.41%,18.81%,-93.16%,-97.61%,-62.35%,Upgrade
2,Cost of Revenue,14.86,30.26,2.83,0.84,0.64,11.16,1.22,4,5.32,116.13,Upgrade
3,Gross Profit,7.5,-0.58,-0.26,3.24,0.26,-0.23,0.02,3.9,-4.28,-0.69,Upgrade
4,"Selling, General & Admin",4.91,29.86,21.49,15.82,14.25,16.11,17.07,28.73,18.72,45.96,Upgrade
5,Other Operating Expenses,-2.1,-4.36,-1.47,-7.47,6.44,10.26,12.12,-3.33,15.6,69.09,Upgrade
6,Operating Expenses,3.05,25.5,20.03,8.35,20.69,26.37,29.19,26.52,34.32,117.67,Upgrade
7,Operating Income,4.44,-26.08,-20.28,-5.11,-20.43,-26.59,-29.17,-22.62,-38.6,-118.36,Upgrade
8,Interest Expense,-0.2,-0.06,-,-,-0,-0.01,-,-0.02,-0.02,-0.03,Upgrade
9,Interest & Investment Income,15.14,10.01,4.04,5.91,2.05,9.23,7.9,10.8,6.48,7.41,Upgrade
10,Earnings From Equity Investments,-0.45,-0.65,-0.48,-0.35,-1.26,-0.44,0.27,-0.32,-0.59,-0.01,Upgrade
11,Currency Exchange Gain (Loss),-4.18,7.97,-1.14,2.66,-1.8,-2.88,-1.05,-4.22,0.86,1.25,Upgrade
12,Other Non Operating Income (Expenses),-0.33,-43.57,-3.76,-9.29,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,14.42,-52.39,-21.62,-6.19,-21.44,-20.69,-22.05,-16.38,-31.88,-109.74,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-34.96,Upgrade
15,Gain (Loss) on Sale of Investments,-0.2,-1.03,0.61,-36.88,-1.96,-1.16,-2.06,5.58,5.04,-38.37,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.05,14.64,-0.1,-,0.24,-0.12,-3.39,-0.21,2.84,Upgrade
17,Asset Writedown,0.56,-21.33,-,1.36,-2.29,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-0.1,0.1,1.47,-,0.16,0.15,-,Upgrade
19,Pretax Income,14.79,-74.8,-6.38,-41.9,-25.6,-20.14,-24.24,-14.03,-26.9,-180.22,Upgrade
20,Income Tax Expense,0.66,6,-,1.5,6.5,6.4,-2.9,9.53,-3.92,9.43,Upgrade
21,Earnings From Continuing Operations,14.14,-80.8,-6.38,-43.41,-32.1,-26.54,-21.34,-23.56,-22.98,-189.65,Upgrade
22,Net Income to Company,14.14,-80.8,-6.38,-43.41,-32.1,-26.54,-21.34,-23.56,-22.98,-189.65,Upgrade
23,Minority Interest in Earnings,-0.01,-0.01,-,0.01,0.02,-0.01,0.04,1.33,1.23,5.24,Upgrade
24,Net Income,14.13,-80.8,-6.38,-43.4,-32.08,-26.54,-21.31,-22.23,-21.75,-184.42,Upgrade
25,Net Income to Common,14.13,-80.8,-6.38,-43.4,-32.08,-26.54,-21.31,-22.23,-21.75,-184.42,Upgrade
26,Shares Outstanding (Basic),177,159,159,159,159,159,159,159,159,159,Upgrade
27,Shares Outstanding (Diluted),177,159,159,159,159,159,159,159,159,159,Upgrade
28,Shares Change (YoY),11.35%,-,-,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.08,-0.51,-0.04,-0.27,-0.20,-0.17,-0.13,-0.14,-0.14,-1.16,Upgrade
30,EPS (Diluted),0.08,-0.51,-0.04,-0.27,-0.20,-0.17,-0.13,-0.14,-0.14,-1.16,Upgrade
31,Free Cash Flow,46.19,-35.19,-5.74,50.15,-27.66,33.87,-8.07,10.7,-30.45,-42.82,Upgrade
32,Free Cash Flow Per Share,0.26,-0.22,-0.04,0.31,-0.17,0.21,-0.05,0.07,-0.19,-0.27,Upgrade
33,Operating Margin,19.87%,-87.90%,-788.95%,-125.20%,-2277.59%,-243.21%,-2356.38%,-286.30%,-3704.61%,-102.53%,Upgrade
34,Profit Margin,63.19%,-272.32%,-247.96%,-1063.86%,-3576.81%,-242.74%,-1721.16%,-281.41%,-2087.72%,-159.75%,Upgrade
35,Free Cash Flow Margin,206.62%,-118.59%,-223.30%,1229.35%,-3083.95%,309.78%,-652.10%,135.42%,-2922.36%,-37.09%,Upgrade
36,EBITDA,4.52,-29.7,-13.67,-1.25,-11.43,-20.41,-22.35,-14.92,-33.29,-115.6,Upgrade
37,D&A For EBITDA,0.08,-3.62,6.61,3.86,9,6.19,6.82,7.7,5.31,2.76,Upgrade
38,EBIT,4.44,-26.08,-20.28,-5.11,-20.43,-26.59,-29.17,-22.62,-38.6,-118.36,Upgrade
