,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,196,282,83,112,134,153,247,371,653,174,290,Upgrade
1,Market Cap Growth,152.57%,152.57%,-38.10%,-27.08%,-45.81%,-58.80%,-62.20%,113.76%,125.27%,-73.41%,-69.15%,Upgrade
2,Enterprise Value,-131,89,-202,-143,-131,-130,-40,71,401,-69,-143,Upgrade
3,Last Close Price,1.03,1.48,0.52,0.70,0.84,0.96,1.55,2.33,4.10,1.09,1.82,Upgrade
4,PE Ratio,-,-3.93,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,Upgrade
6,PS Ratio,3.10,5.04,2.33,15.52,23.79,11.03,16.53,33.77,61.50,1.36,1.63,Upgrade
7,PB Ratio,0.43,0.62,0.20,0.22,0.26,0.26,0.38,0.56,0.98,0.27,0.43,Upgrade
8,P/TBV Ratio,0.62,0.62,0.20,0.22,0.26,0.26,0.38,0.56,0.99,0.28,0.44,Upgrade
9,P/FCF Ratio,16.58,23.82,-,-,5.26,-,7.80,-,-27.84,-,-,Upgrade
10,P/OCF Ratio,21.15,21.15,-,-,5.26,-,7.46,-,-27.88,-,-,Upgrade
11,PEG Ratio,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,Upgrade
12,EV/Sales Ratio,1.60,1.60,-,-,-,-,-,6.49,37.77,-,-,Upgrade
13,EV/EBITDA Ratio,-,-3.30,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/EBIT Ratio,-,-3.84,-,-,-,-,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,-11.07,7.56,-,-,-,-,-,-,-17.10,-,-,Upgrade
16,Debt / Equity Ratio,0.02,0.02,0.02,-,-,-,-,-,0.00,0.00,0.01,Upgrade
17,Debt / FCF Ratio,0.76,0.76,-,-,-,-,-,-,-0.02,-,-,Upgrade
18,Return on Capital Employed (ROCE),-,-5.05%,-,-,-,-,-,-,-,-,-,Upgrade
19,Earnings Yield,-36.55%,-25.44%,-115.95%,-48.23%,-63.77%,-44.91%,-23.79%,-14.11%,-8.00%,-130.28%,-175.61%,Upgrade
20,FCF Yield,6.03%,4.20%,-54.44%,43.03%,18.99%,4.76%,12.83%,0.85%,-3.59%,-46.30%,-42.06%,Upgrade
21,Buyback Yield / Dilution,-5.68%,-11.35%,-,-,-,-,-,-,-,-,-,Upgrade
22,Total Shareholder Return,-5.68%,-11.35%,-,-,-,-,-,-,-,-,-,Upgrade
