,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,280.18,316.91,312.09,332.74,344.43,365.46,370.32,362.88,336.74,386.83,Upgrade
1,Other Revenue,12.13,11.27,13.03,18.41,13.24,16.55,13.43,15.97,10.02,13.42,Upgrade
2,Revenue,292.3,328.18,325.11,351.14,357.67,382.01,383.75,378.84,346.76,400.25,Upgrade
3,Revenue Growth (YoY),-10.09%,-6.54%,-9.10%,-8.08%,-6.80%,0.84%,10.67%,-5.35%,-23.76%,-12.26%,Upgrade
4,Cost of Revenue,222.01,236.79,237.41,246.18,241.13,240.78,235.42,263.15,265.38,320.39,Upgrade
5,Gross Profit,70.29,91.39,87.7,104.96,116.54,141.23,148.33,115.7,81.39,79.86,Upgrade
6,"Selling, General & Admin",0.39,-0.26,1.05,1.12,1.25,0.96,1.56,1.39,1.65,1.69,Upgrade
7,Other Operating Expenses,32.79,34.49,35.67,42.25,25.28,36.87,40.84,33.42,37.63,39.43,Upgrade
8,Operating Expenses,43.63,49.91,52.93,49.31,42.1,54.05,59.22,52.02,56.11,67.41,Upgrade
9,Operating Income,26.66,41.48,34.77,55.65,74.45,87.18,89.11,63.68,25.28,12.45,Upgrade
10,Interest Expense,-0.3,-0.58,-0.83,-0.12,-0.14,-0.14,-0.14,-0.14,-0.13,-0.13,Upgrade
11,Interest & Investment Income,14.3,13.31,12.78,8.18,2.92,0.8,0.4,0.91,3.64,4.73,Upgrade
12,Currency Exchange Gain (Loss),-0.05,-0.14,-0.2,-0.08,-0.6,0.23,0.13,13.37,28.26,-18.84,Upgrade
13,EBT Excluding Unusual Items,40.61,54.07,46.52,63.63,76.63,88.07,89.51,77.82,57.05,-1.78,Upgrade
14,Gain (Loss) on Sale of Investments,-,2.4,-,0.34,-,0,-,-0.64,-,-1.7,Upgrade
15,Gain (Loss) on Sale of Assets,-0.01,0.16,0.01,-,11.32,-0.98,0.57,0.44,0.1,0.17,Upgrade
16,Asset Writedown,-10.36,2.03,-11.78,38.61,-,22.22,-,39.9,-,-53.21,Upgrade
17,Other Unusual Items,-,-,-,7.13,15.12,-,-,29.58,31.71,-,Upgrade
18,Pretax Income,30.24,58.66,34.76,109.72,103.06,109.31,90.08,147.09,88.86,-56.52,Upgrade
19,Income Tax Expense,4.88,13.92,2.97,24.35,17.51,12.18,19.33,21.61,1.51,-8.34,Upgrade
20,Earnings From Continuing Operations,25.36,44.75,31.79,85.37,85.55,97.13,70.75,125.48,87.35,-48.18,Upgrade
21,Minority Interest in Earnings,-0.27,-0.4,-1.05,-3.5,-0.86,-1.13,-,-1.57,-0.03,0.68,Upgrade
22,Net Income,25.1,44.35,30.74,81.87,84.69,96,70.75,123.92,87.32,-47.5,Upgrade
23,Net Income to Common,25.1,44.35,30.74,81.87,84.69,96,70.75,123.92,87.32,-47.5,Upgrade
24,Net Income Growth,-18.36%,-45.83%,-63.70%,-14.71%,19.70%,-22.53%,-18.98%,-,139.16%,-,Upgrade
25,Shares Outstanding (Basic),2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,Upgrade
26,Shares Outstanding (Diluted),2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,Upgrade
27,EPS (Basic),0.01,0.02,0.01,0.03,0.04,0.04,0.03,0.05,0.04,-0.02,Upgrade
28,EPS (Diluted),0.01,0.02,0.01,0.03,0.04,0.04,0.03,0.05,0.04,-0.02,Upgrade
29,EPS Growth,-18.37%,-45.83%,-63.70%,-14.71%,19.71%,-22.53%,-18.94%,-,139.48%,-,Upgrade
30,Free Cash Flow,98.03,-184.09,-165.29,18.18,69.48,100.09,118.31,55.09,43.32,-48.71,Upgrade
31,Free Cash Flow Per Share,0.04,-0.08,-0.07,0.01,0.03,0.04,0.05,0.02,0.02,-0.02,Upgrade
32,Dividend Per Share,0.010,-,-,-,0.030,0.030,0.030,0.020,0.020,-,Upgrade
33,Dividend Growth,-,-,-,-,0%,50.00%,50.00%,-,-,-,Upgrade
34,Operating Margin,9.12%,12.64%,10.70%,15.85%,20.81%,22.82%,23.22%,16.81%,7.29%,3.11%,Upgrade
35,Profit Margin,8.59%,13.51%,9.46%,23.32%,23.68%,25.13%,18.44%,32.71%,25.18%,-11.87%,Upgrade
36,Free Cash Flow Margin,33.54%,-56.09%,-50.84%,5.18%,19.43%,26.20%,30.83%,14.54%,12.49%,-12.17%,Upgrade
37,EBITDA,37.11,56.78,50.98,71.86,90.01,103.8,105.54,80.89,42.12,38.74,Upgrade
38,D&A For EBITDA,10.45,15.3,16.21,16.21,15.57,16.62,16.43,17.21,16.84,26.29,Upgrade
39,EBIT,26.66,41.48,34.77,55.65,74.45,87.18,89.11,63.68,25.28,12.45,Upgrade
