,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3735,3498,3334,3184,3504,3148,3482,3680,4105,3052,3014,2763,3563,4076,2425,2771,2248,2551,2037,2248,2253,Upgrade
1,Market Cap Growth,11.11%,11.11%,-4.26%,-13.46%,-14.64%,3.14%,15.53%,33.15%,15.22%,-25.11%,24.31%,-0.28%,58.49%,59.81%,19.01%,23.29%,-0.23%,14.78%,-29.98%,-10.43%,17.38%,Upgrade
2,Enterprise Value,3020,2790,2514,2524,2844,2357,2478,2544,2970,1874,1828,1585,2384,2802,1232,1540,1262,1353,1905,1002,2190,Upgrade
3,Last Close Price,7.24,6.78,6.46,6.03,6.64,5.96,6.56,6.74,7.52,5.59,5.48,5.03,6.48,7.41,4.41,5.03,4.08,4.63,3.69,3.89,3.89,Upgrade
4,PE Ratio,24.29,23.71,-,19.78,24.81,92.36,151.55,-,46.37,30.22,33.18,-,599.05,-,-,-,229.48,188.95,-,-,161.12,Upgrade
5,Forward PE,-,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,Upgrade
6,PS Ratio,3.29,3.21,2.91,2.64,3.10,3.12,4.12,5.00,5.60,4.57,4.79,4.98,6.58,8.33,4.66,5.61,4.90,6.16,4.76,4.84,4.39,Upgrade
7,PB Ratio,1.98,1.85,1.78,1.63,1.81,1.73,1.93,1.94,2.16,1.62,-,1.52,1.96,2.28,1.35,1.50,1.21,1.39,1.11,1.16,1.15,Upgrade
8,P/TBV Ratio,1.90,1.90,1.83,1.67,1.86,1.78,1.98,1.99,2.21,1.66,-,1.57,2.02,2.34,1.39,1.53,1.24,1.42,1.14,1.19,1.18,Upgrade
9,P/FCF Ratio,29.17,27.32,-,-,-37.11,-,-,-,-,-,111.83,-,67.03,-,133.55,143.66,6282.66,-,397.10,-,170.43,Upgrade
10,P/OCF Ratio,17.21,17.21,-,35.60,83.93,-,-,-,-68.59,-,93.52,-,60.33,-,66.16,65.71,99.85,-,175.83,-,141.70,Upgrade
11,EV/Sales Ratio,2.77,2.56,2.20,2.09,2.52,2.34,2.93,3.46,4.05,2.81,2.91,2.86,4.40,5.73,2.37,3.12,2.75,3.27,4.44,2.16,4.27,Upgrade
12,EV/EBITDA Ratio,28.25,24.18,19.97,18.56,24.96,137.60,401.69,-,1702.47,-,246.71,-,-273.13,-,-,-,-41.54,-,-,-,-362.64,Upgrade
13,EV/EBIT Ratio,35.24,-,-,21.92,30.56,-624.43,-165.75,-,-150.70,-,-,-,-76.77,-,-,-,-,-,-,-,-61.62,Upgrade
14,EV/FCF Ratio,23.58,21.79,-,-,-30.12,-,-,-,-,-,67.82,-,44.86,-,67.87,79.85,3526.35,-,371.19,-,165.64,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.02,1.19,2.08,0.05,0.01,0.00,0.01,-,0.01,-,-,-,0.01,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,0.02,0.02,-,-,-0.02,-,-,-,-,-,-,-,0.02,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.30,0.31,0.20,0.76,0.41,0.42,0.09,0.63,-,-,-,0.58,0.13,0.17,0.08,0.50,0.19,0.13,0.02,0.42,Upgrade,
19,Inventory Turnover,2.22,1.94,2.31,1.58,5.32,2.41,2.41,0.59,4.75,-,-,-,5.18,1.06,1.53,0.68,7.43,5.63,3.17,0.46,4.90,Upgrade
20,Quick Ratio,1.53,1.53,1.62,1.88,1.80,1.73,1.56,2.09,2.59,3.20,-,-,3.43,4.00,4.19,4.43,4.76,4.82,5.77,3.18,7.21,Upgrade
21,Current Ratio,2.08,2.08,2.14,2.28,2.14,2.45,2.20,2.80,3.25,4.06,-,-,3.92,4.77,4.80,5.20,5.30,5.66,6.13,8.09,7.90,Upgrade
22,Return on Equity (ROE),2.41%,-0.32%,2.78%,26.46%,2.58%,2.49%,-1.30%,3.61%,-,-,-1.61%,6.58%,-2.15%,-1.57%,-1.48%,5.63%,0.78%,-0.97%,-3.13%,6.12%,Upgrade,
23,Return on Assets (ROA),-0.42%,-0.86%,0.52%,9.03%,0.54%,0.49%,-1.54%,0.14%,-,-,-,1.90%,-1.83%,-1.44%,-2.12%,-0.33%,-1.25%,-1.70%,-3.01%,0.87%,Upgrade,
24,Return on Capital (ROIC),-0.63%,-1.26%,0.76%,13.07%,0.79%,0.71%,-2.12%,0.18%,-,-,-2.15%,2.39%,-2.26%,-1.77%,-2.58%,-0.39%,-1.49%,-1.97%,-3.43%,0.99%,Upgrade,
25,Return on Capital Employed (ROCE),4.53%,-,-,5.87%,4.78%,-0.21%,-0.82%,-,-1.03%,-,-,-,-1.70%,-,-,-,-,-,-,-,-1.80%,Upgrade
26,Earnings Yield,3.95%,4.22%,4.44%,5.05%,4.03%,1.08%,0.66%,2.44%,2.16%,3.31%,3.01%,0.20%,0.17%,0.06%,0.64%,0.65%,0.44%,0.53%,0.59%,0.87%,0.62%,Upgrade
27,FCF Yield,3.43%,3.66%,-0.19%,-0.14%,-2.69%,-7.93%,-5.81%,-4.03%,-2.04%,-0.67%,0.89%,0.46%,1.49%,0.32%,0.75%,0.70%,0.02%,0.71%,0.25%,0.93%,0.59%,Upgrade
28,Dividend Yield,2.08%,-,-,-,2.26%,-,-,-,2.66%,-,-,-,-,-,-,-,2.45%,-,-,-,5.14%,Upgrade
29,Payout Ratio,52.49%,-,-,-,-,1.08%,900.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Buyback Yield / Dilution,8.46%,-47.74%,30.00%,-0.28%,19.84%,35.10%,-57.34%,0.66%,45.64%,1.18%,-13.66%,-0.18%,-84.46%,-1.16%,12.18%,-0.04%,1.36%,-0.83%,0.29%,-0.16%,-1.93%,Upgrade
31,Total Shareholder Return,10.54%,-47.74%,30.00%,-0.28%,22.10%,35.10%,-57.34%,0.66%,48.30%,1.18%,-13.66%,-0.18%,-84.46%,-1.16%,12.18%,-0.04%,3.81%,-0.83%,0.29%,-0.16%,3.20%,Upgrade
