,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,66300,63416,57329,52810,47366,45228,41268,44278,42003,41246,45417,51223,48756,48376,50154,52911,55204,57527,53462,59197,76286,Upgrade
1,Market Cap Growth,40.21%,40.21%,38.92%,19.27%,12.77%,9.66%,-9.14%,-13.56%,-13.85%,-14.74%,-9.44%,-3.19%,-11.68%,-15.91%,-6.19%,-10.62%,-27.64%,37.95%,25.79%,30.68%,81.63%,Upgrade
2,Last Close Price,4.99,3.84,3.65,2.82,2.64,2.52,2.42,2.24,2.09,2.00,2.21,2.18,1.96,2.01,2.17,2.19,2.06,1.86,1.99,1.91,2.39,Upgrade
3,PE Ratio,4.65,5.20,4.83,4.76,4.03,3.89,3.59,3.71,3.67,3.72,3.80,4.18,4.15,4.27,4.66,5.20,5.53,5.66,5.30,5.67,6.99,Upgrade
4,PS Ratio,2.43,2.72,2.52,2.37,1.95,1.89,1.70,1.78,1.76,1.82,1.90,2.03,1.99,2.05,2.20,2.44,2.59,2.56,2.41,2.62,3.40,Upgrade
5,PB Ratio,0.41,0.43,0.41,0.38,0.35,0.34,0.32,0.32,0.32,0.33,0.35,0.38,0.37,0.38,0.42,0.45,0.49,0.54,0.53,0.58,0.76,Upgrade
6,P/FCF Ratio,-,-,0.39,0.46,0.99,-43.98,-,-,-,-,1.20,-,3.03,-1.55,-,-,-,-,2.58,2.70,-,Upgrade
7,P/OCF Ratio,-,-,0.39,0.46,0.96,-845.08,-,-,-,-,1.17,-,2.84,-1.62,-,-,-,-,2.48,2.56,-,Upgrade
8,Debt / Equity Ratio,3.18,3.18,3.09,2.68,2.76,2.85,2.89,2.87,2.96,2.83,3.02,3.15,3.37,3.23,3.31,2.94,2.83,2.45,2.52,2.43,2.72,Upgrade
9,Debt / FCF Ratio,-,-,2.95,3.29,7.83,-365.27,-,-,-,-,10.43,-,27.42,-13.23,-,-,-,-,12.34,11.32,-,Upgrade
10,Return on Equity (ROE),9.21%,12.08%,11.60%,3.18%,9.95%,10.37%,13.67%,3.68%,10.33%,10.21%,13.58%,3.15%,12.01%,10.23%,13.65%,2.62%,11.48%,9.14%,13.75%,-,Upgrade,
11,Return on Assets (ROA),0.80%,1.04%,1.00%,0.27%,0.84%,0.87%,1.15%,0.32%,0.88%,0.86%,1.14%,0.26%,0.99%,0.83%,1.13%,0.22%,0.98%,0.80%,1.21%,-,Upgrade,
12,Earnings Yield,18.41%,19.66%,21.13%,21.50%,25.36%,26.07%,28.49%,27.38%,27.66%,26.89%,26.32%,23.95%,24.07%,23.43%,21.47%,19.22%,18.07%,17.66%,18.86%,17.62%,14.31%,Upgrade
13,FCF Yield,-38.27%,93.99%,254.17%,215.16%,101.51%,-2.27%,-187.74%,-141.91%,-42.87%,50.13%,83.28%,69.38%,32.98%,-64.40%,-138.21%,-121.85%,-71.60%,-138.75%,38.77%,36.98%,-26.50%,Upgrade
14,Dividend Yield,8.37%,-,14.23%,-,12.03%,-,-,-,14.67%,-,-,-,15.84%,-,-,-,12.79%,-,-,-,10.76%,Upgrade
15,Payout Ratio,30.32%,29.43%,86.58%,-,0.00%,32.97%,102.69%,-,-,14.58%,94.62%,-,1.66%,6.04%,93.45%,0.12%,93.12%,-,96.37%,0.00%,-,Upgrade
16,Buyback Yield / Dilution,0.11%,-0.16%,0.69%,-0.70%,0.64%,-0.70%,-0.18%,0.18%,4.95%,-6.71%,0.94%,-0.97%,-1.60%,0.59%,-1.81%,1.79%,-1.22%,-13.37%,-11.35%,-13.79%,-10.19%,Upgrade
17,Total Shareholder Return,8.48%,-0.16%,14.93%,-0.70%,12.68%,-0.70%,-0.18%,0.18%,19.62%,-6.71%,0.94%,-0.97%,14.24%,0.59%,-1.81%,1.79%,11.57%,-13.37%,-11.35%,-13.79%,0.57%,Upgrade
