,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,11676,11814,11918,12075,12618,12648,12546,12777,12504,12859,13118,13100,13263,12898,12488,11426,11678,11345,11411,11571,Upgrade
1,Interest Paid on Deposits,6057,6252,6399,6528,6716,6682,6469,6217,6450,6541,6646,6702,6529,6322,5961,5487,5446,5227,5450,5505,Upgrade
2,Net Interest Income,5619,5562,5519,5547,5903,5967,6077,6559,6054,6318,6473,6398,6733,6577,6527,5939,6232,6118,5960,6066,Upgrade
3,Net Interest Income Growth (YoY),-4.80%,-6.78%,-9.18%,-15.44%,-2.50%,-5.56%,-6.11%,2.53%,-10.09%,-3.93%,-0.84%,7.72%,8.04%,7.51%,9.51%,-2.10%,7.05%,8.35%,2.07%,9.68%,Upgrade
4,Income From Trading Activities,-1403,620.55,782.34,16.52,-1292,709.49,582.98,-843.73,560.07,595.27,375.84,368.37,334.55,281.98,254.17,219.53,151.45,122.02,274.46,759.76,Upgrade
5,Gain (Loss) on Sale of Assets,6.1,12.07,-,23.05,15.26,3.28,-,34.91,-,6.22,-,53.96,-,18.56,-,94.5,-,4.74,-,38.15,Upgrade
6,Gain (Loss) on Sale of Investments,-1558,828,244.68,44.43,365.27,122.07,102.52,91.74,34.51,96.5,247.07,-3.51,79.4,36.48,11.81,-4,2.17,1.85,37.54,86.7,Upgrade
7,Gain (Loss) on Sale of Equity Investments,-11.97,22.17,-10.2,29.26,17.1,-0.1,-17,29.58,1.64,-12.67,-15.29,22.35,-1.64,-18.63,-0.96,-0.96,4,-2.72,-,-,Upgrade
8,Other Non-Interest Income,4106,471.59,589.93,396.02,2023,726.1,596.2,545.9,575.38,705.25,508.91,930.49,763.45,789.11,694.95,945.94,675.29,728.49,678.73,-299.3,Upgrade
