,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7512,7748,6943,6742,7762,8475,9491,8880,7994,7417,7346,7702,9299,7742,8044,9739,9363,9414,6198,4982,5316,Upgrade
1,Market Cap Growth,-8.58%,-8.58%,-26.85%,-24.08%,-2.90%,14.26%,29.20%,15.29%,-14.03%,-4.19%,-8.68%,-20.91%,-0.68%,-17.76%,29.80%,95.50%,76.12%,76.49%,26.81%,-6.78%,24.43%,Upgrade
2,Enterprise Value,6783,6814,5953,5729,6749,7529,8510,8022,7137,6566,6423,6873,8469,6977,7255,9325,8948,9036,5833,4765,5100,Upgrade
3,Last Close Price,36.94,37.57,33.34,31.91,36.74,39.59,44.34,40.99,36.90,33.79,33.47,34.62,41.80,34.80,36.15,43.56,44.32,44.57,29.33,23.44,25.01,Upgrade
4,PE Ratio,20.47,20.97,19.34,19.32,22.39,26.60,29.69,27.06,25.85,23.69,24.50,25.91,32.35,28.59,31.73,41.76,44.38,43.62,29.19,24.71,24.16,Upgrade
5,Forward PE,18.00,18.49,16.75,17.20,19.81,21.79,24.04,22.39,20.28,19.21,19.58,21.80,26.32,24.11,26.77,29.71,32.23,33.64,22.84,18.48,19.93,Upgrade
6,PS Ratio,4.97,5.09,4.69,4.75,5.67,6.53,7.57,7.18,6.58,6.29,6.47,6.61,8.22,6.96,7.54,9.95,10.13,10.69,7.16,5.85,5.98,Upgrade
7,PB Ratio,2.95,3.02,2.72,2.55,3.04,3.45,3.84,3.56,3.34,3.19,3.20,3.28,4.11,3.55,3.82,4.73,6.11,6.41,4.40,3.63,3.98,Upgrade
8,P/TBV Ratio,3.44,3.44,3.07,2.88,3.44,3.93,4.37,4.06,3.84,3.71,3.73,3.81,4.82,4.18,4.53,5.64,7.09,7.48,5.19,4.30,4.74,Upgrade
9,P/FCF Ratio,36.63,37.78,29.49,-,32.16,40.81,43.19,39.11,38.62,36.32,39.58,-,40.50,49.04,58.36,64.79,54.60,43.43,28.25,32.80,47.58,Upgrade
10,P/OCF Ratio,25.15,25.15,22.32,23.11,24.81,29.11,33.08,30.43,29.90,29.90,32.27,33.34,35.09,41.56,50.02,56.95,49.84,42.06,27.22,30.70,43.43,Upgrade
11,EV/Sales Ratio,4.45,4.47,4.02,4.04,4.93,5.80,6.78,6.48,5.88,5.56,5.65,5.89,7.48,6.27,6.80,9.53,9.68,10.27,6.74,5.60,5.74,Upgrade
12,EV/EBITDA Ratio,15.66,15.57,14.20,13.92,16.63,19.93,22.54,20.58,19.31,17.96,18.34,20.13,25.49,21.78,23.99,33.71,35.61,33.59,21.94,18.03,18.06,Upgrade
13,EV/EBIT Ratio,17.06,17.14,15.76,15.52,18.64,22.64,25.50,23.17,21.80,20.22,20.61,22.56,28.45,24.22,26.80,37.80,40.33,37.64,24.37,20.00,19.71,Upgrade
14,EV/FCF Ratio,33.08,33.23,25.29,-,27.96,36.25,38.72,35.33,34.48,32.15,34.61,-,36.89,44.19,52.63,62.03,52.19,41.69,26.59,31.38,45.64,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.10,0.10,0.10,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,0.00,0.00,0.04,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.06,0.05,0.05,0.45,0.85,0.41,Upgrade
17,Debt / FCF Ratio,0.01,0.01,0.00,-,0.07,0.08,0.06,0.09,0.06,0.06,0.07,-,0.05,0.08,0.09,0.11,0.08,0.07,0.62,0.90,1.23,Upgrade
