,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,6.45,6.07,16.11,18.42,17.93,79.26,41.83,47.38,20.29,50.6,Upgrade
1,Short-Term Investments,-,-,-,-,24.02,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,6.45,6.07,16.11,18.42,41.95,79.26,41.83,47.38,20.29,50.6,Upgrade
3,Cash Growth,-59.97%,-67.03%,-61.60%,-76.76%,0.28%,67.29%,106.20%,-6.36%,-79.48%,-64.38%,Upgrade
4,Accounts Receivable,20.69,6.15,1.16,1.47,0.78,3.94,4.08,10.1,10.35,12.63,Upgrade
5,Other Receivables,-,-,25.98,-,12.74,-,-,-,-,0.32,Upgrade
6,Receivables,20.69,6.15,32.83,1.47,14.67,3.94,4.08,10.1,10.35,12.94,Upgrade
7,Inventory,4.01,6.12,9.66,5.21,7.13,17.91,26.37,272.26,97.32,151.22,Upgrade
8,Prepaid Expenses,60.06,59.87,4.73,19.02,4.69,32.09,4.22,111.94,3.73,17.03,Upgrade
9,Other Current Assets,1.03,1.12,31.05,24.89,25.93,10.59,530.3,621.59,524.09,17.88,Upgrade
10,Total Current Assets,92.23,79.33,94.38,69,94.37,143.79,606.82,1063,655.77,249.67,Upgrade
11,"Property, Plant & Equipment",22.6,31.34,38.38,43.8,54.76,69.11,15.93,100.65,285.45,950.43,Upgrade
12,Long-Term Investments,302.01,406.68,369.36,340.42,343.97,425.07,71.17,80.54,74.74,77.84,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,5.52,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,-,2.13,2.31,1.52,Upgrade
15,Other Long-Term Assets,4.86,4.66,1.99,3.21,7.4,5.13,5.13,5.13,9.27,33.61,Upgrade
16,Total Assets,421.69,522.01,504.11,461.32,505.41,643.1,699.04,1252,1028,1319,Upgrade
17,Accounts Payable,5.18,5.41,4.81,6.12,17.37,17.92,16.04,18.55,57.47,69.97,Upgrade
18,Accrued Expenses,-,-,9.77,-,96.5,-,95.32,-,107.73,-,Upgrade
19,Short-Term Debt,80.09,66.06,35.93,4.3,33.85,4.52,162.51,195.71,428.47,219.71,Upgrade
20,Current Portion of Long-Term Debt,32.7,6.09,11.54,18.24,18.36,39.85,44.49,202.03,22.22,20.95,Upgrade
21,Current Portion of Leases,49.38,27.19,27.91,32.44,31.32,20.14,21.15,79.7,107.5,130.81,Upgrade
22,Current Income Taxes Payable,-,-,-,-,-,2.73,2.73,3.98,4.13,6.25,Upgrade
23,Current Unearned Revenue,5.08,5.08,8.36,-,-,-,-,-,-,-,Upgrade
24,Other Current Liabilities,53.71,61.91,49.05,124.08,66.71,170.23,319.91,511.66,44.8,143.53,Upgrade
25,Total Current Liabilities,226.14,171.75,147.37,185.18,264.11,255.39,662.15,1012,772.32,591.22,Upgrade
26,Long-Term Debt,31.34,38.52,32.18,22.5,19.67,25.3,25.98,103.45,-,224.87,Upgrade
27,Long-Term Leases,14.41,28.19,41.09,53.35,65.21,103.85,6.83,42.2,81.13,199.07,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,3.79,3.8,4.13,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,0.21,0.21,0.27,Upgrade
30,Total Liabilities,273.04,239.62,221.87,262.07,350.02,385.83,696.26,1163,859,1022,Upgrade
31,Common Stock,2.38,47.54,47.54,35.13,35.13,35.13,35.13,34.13,34.13,34.13,Upgrade
32,Additional Paid-In Capital,-,292.47,292.47,227.9,227.9,-,227.9,209.9,209.9,209.9,Upgrade
33,Retained Earnings,-,-79.1,-79.25,-84.66,-122.65,-,-277.07,-179.36,-57.84,6.96,Upgrade
34,Comprehensive Income & Other,146.28,21.47,21.47,20.89,15.01,222.15,16.83,27.85,-14.03,47.56,Upgrade
35,Total Common Equity,148.65,282.39,282.24,199.25,155.39,257.27,2.79,92.52,172.17,298.54,Upgrade
36,Minority Interest,-,-,-,-,-,-,-,-3.64,-3.62,-1.96,Upgrade
37,Shareholders' Equity,148.65,282.39,282.24,199.25,155.39,257.27,2.79,88.88,168.55,296.58,Upgrade
38,Total Liabilities & Equity,421.69,522.01,504.11,461.32,505.41,643.1,699.04,1252,1028,1319,Upgrade
39,Total Debt,207.92,166.06,148.65,130.83,168.41,193.66,260.96,623.09,639.32,795.41,Upgrade
40,Net Cash (Debt),-201.48,-159.99,-132.54,-112.41,-126.46,-114.4,-219.13,-575.71,-619.04,-744.82,Upgrade
41,Net Cash Per Share,-0.85,-0.67,-0.68,-0.64,-0.72,-0.65,-1.25,-3.37,-3.63,-4.37,Upgrade
42,Filing Date Shares Outstanding,447.72,237.72,237.72,175.63,175.63,175.63,175.63,170.63,170.63,170.63,Upgrade
43,Total Common Shares Outstanding,237.72,237.72,237.72,175.63,175.63,175.63,175.63,170.63,170.63,170.63,Upgrade
44,Working Capital,-133.91,-92.41,-52.99,-116.19,-169.74,-111.6,-55.34,51.62,-116.55,-341.55,Upgrade
45,Book Value Per Share,0.63,1.19,1.19,1.13,0.88,1.46,0.02,0.54,1.01,1.75,Upgrade
46,Tangible Book Value,148.65,282.39,282.24,199.25,155.39,257.27,2.79,90.4,169.85,291.5,Upgrade
47,Tangible Book Value Per Share,0.63,1.19,1.19,1.13,0.88,1.46,0.02,0.53,1.00,1.71,Upgrade
48,Land,-,-,-,-,-,-,2.3,-,167.16,-,Upgrade
49,Machinery,-,-,7.2,-,13.47,-,68.41,-,70.15,-,Upgrade
50,Leasehold Improvements,-,-,9.58,-,11.04,-,90.3,-,142.04,-,Upgrade
