,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2321,2151,1768,2139,2384,2351,2339,2447,2187,1927,2052,2229,2330,2217,2232,2372,2497,2569,1981,2061,2315,Upgrade
1,Market Cap Growth,-8.51%,-8.51%,-24.39%,-12.58%,9.02%,22.02%,13.97%,9.79%,-6.15%,-13.07%,-8.03%,-6.05%,-6.70%,-13.72%,12.67%,15.07%,7.87%,11.40%,-9.18%,-26.20%,41.17%,Upgrade
2,Enterprise Value,2353,2255,1840,2212,2477,2501,2417,2605,2345,2020,2267,2476,2578,2394,2397,2778,2904,2960,2377,2280,2593,Upgrade
3,Last Close Price,7.77,7.20,5.92,7.02,7.82,7.71,7.67,7.90,7.06,6.22,6.62,7.09,7.41,7.05,7.10,7.41,7.80,8.03,6.19,6.35,7.14,Upgrade
4,PE Ratio,15.03,13.63,12.86,16.06,17.51,19.18,17.25,18.62,16.96,8.80,10.45,10.33,10.08,16.49,14.48,15.42,18.96,21.07,17.34,22.86,23.39,Upgrade
5,Forward PE,-,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,Upgrade
6,PS Ratio,0.87,0.79,0.66,0.84,0.90,0.90,0.93,0.96,0.89,1.68,1.95,2.23,2.44,1.13,1.16,1.21,1.35,1.38,1.07,1.24,1.32,Upgrade
7,PB Ratio,0.90,0.82,0.69,0.83,0.93,0.93,0.94,0.98,0.88,0.79,0.86,0.93,0.98,0.93,0.94,1.01,1.08,1.12,0.88,0.93,1.01,Upgrade
8,P/TBV Ratio,0.93,0.93,0.79,0.95,1.07,1.08,1.09,1.14,1.03,0.92,1.01,1.09,1.16,1.10,1.12,1.20,1.29,1.34,1.06,1.12,1.19,Upgrade
9,P/FCF Ratio,26.17,24.25,-,-,25.69,18.79,-218.79,-,10.71,-,13.76,-362.24,48.06,-,8.48,8.45,20.14,-,44.27,-,73.38,Upgrade
10,P/OCF Ratio,6.13,6.13,6.55,8.63,12.18,12.84,51.95,-,9.12,-,9.36,26.49,15.21,-,5.34,5.17,7.29,7.22,5.15,-,6.59,Upgrade
11,EV/Sales Ratio,0.86,0.82,0.69,0.87,0.94,0.96,0.96,1.02,0.95,1.76,2.15,2.48,-,1.22,1.24,1.42,1.57,1.60,1.28,1.37,1.48,Upgrade
12,EV/EBITDA Ratio,8.28,7.10,6.09,7.09,7.86,8.73,7.91,7.64,6.79,4.68,5.55,5.97,5.75,6.18,5.98,6.79,7.65,8.44,7.00,7.94,8.76,Upgrade
13,EV/EBIT Ratio,13.02,12.04,11.28,12.78,14.78,19.19,16.84,17.08,15.52,8.71,10.90,11.15,10.11,12.38,11.18,12.23,14.17,16.17,13.42,17.34,17.79,Upgrade
14,EV/FCF Ratio,26.53,25.43,-,-,26.70,19.99,-226.12,-,11.49,-,15.20,-402.50,53.17,-,9.11,9.89,23.42,-,53.14,-,82.18,Upgrade
15,Debt / Equity Ratio,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.12,0.14,0.14,0.14,0.17,0.17,0.19,0.21,0.20,0.22,0.27,0.29,0.28,0.24,Upgrade
16,Debt / EBITDA Ratio,1.44,1.01,1.74,1.34,0.98,1.11,1.47,1.02,1.36,0.82,0.83,1.29,0.66,1.40,1.16,1.08,1.45,1.63,1.43,1.91,2.32,Upgrade
17,Debt / FCF Ratio,4.62,4.62,-,-,3.86,3.05,-35.03,-,1.69,-,2.21,-65.18,8.18,-,1.85,1.71,4.17,-,14.51,-,17.59,Upgrade
18,Asset Turnover,0.85,0.82,0.66,1.04,0.86,0.70,0.83,1.00,0.76,0.75,0.74,-,0.62,0.64,0.64,0.60,0.57,0.69,0.49,0.63,Upgrade,
19,Inventory Turnover,3.63,3.21,2.90,2.26,4.10,4.10,3.29,3.73,4.56,3.80,4.23,3.82,-,3.34,3.30,3.12,3.50,2.59,3.14,2.15,2.69,Upgrade
