,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8710,5592,8071,6592,8262,6348,7280,7068,8260,5114,7634,7353,6790,5480,6057,5743,4698,3810,5325,10310,Upgrade
1,Other Revenue,-17.08,17.08,-,660.38,-274.74,274.74,-,117.58,-17.33,17.33,-,123.6,-58.45,58.45,-,132.85,-41.82,41.82,-,108.38,Upgrade
2,Revenue,8693,5609,8071,7253,7987,6623,7280,7185,8243,5131,7634,7476,6731,5539,6057,5876,4657,3851,5325,10418,Upgrade
3,Revenue Growth (YoY),8.84%,-15.31%,10.87%,0.94%,-3.10%,29.06%,-4.64%,-3.90%,22.45%,-7.36%,26.03%,27.24%,44.56%,43.81%,13.75%,-43.60%,-47.34%,-50.50%,-54.88%,13.29%,Upgrade
4,"Selling, General & Admin",256.06,205.44,182.21,329.34,256.57,215.96,152.68,415.76,273.68,214.14,162.43,299.37,222.24,186.7,179.5,252.23,183.25,191.9,149.16,292.66,Upgrade
5,Provision for Bad Debts,-12.12,-13.84,-,25.59,-0.03,-,-8.12,94.61,-,-,-0.03,5.64,-,-,-1.05,13.99,-,-0.28,-0.13,110.83,Upgrade
6,Other Operating Expenses,7017,4494,6622,5781,6443,5327,6366,6559,7421,4225,6736,6854,6438,4726,5092,4595,3698,3024,4502,9317,Upgrade
7,Total Operating Expenses,7267,4688,6805,6154,6831,5544,6514,7116,7698,4440,6900,7394,6721,4934,5294,4970,3884,3216,4652,9791,Upgrade
8,Operating Income,1426,920.92,1266,1099,1156,1079,766.1,69.14,545.17,691.02,733.6,82.64,10.47,605.24,763.44,906.33,772.85,635.02,672.93,626.72,Upgrade
9,Interest Expense,-300.59,-321.1,-321.53,-334.4,-329.82,-324.97,-319.98,-343.7,-339.44,-348.03,-323.98,-311.37,-257.39,-262.08,-242.87,-244.51,-248.91,-223.99,-204.43,-191.79,Upgrade
10,Interest Income,561.41,614.33,368.7,366.87,402.66,761.78,200.52,-128.07,66.87,348.2,125.61,-473.02,1118,643.71,430.19,260.64,431.31,610.91,283.6,166.71,Upgrade
11,Net Interest Expense,260.82,293.23,47.17,32.47,72.83,436.81,-119.46,-471.77,-272.57,0.16,-198.38,-784.39,860.39,381.63,187.32,16.14,182.4,386.92,79.18,-25.09,Upgrade
12,Currency Exchange Gain (Loss),-0.58,0.58,-,3.35,-0.4,0.4,-,0.11,-0.77,0.77,-,-0.36,0.22,-0.22,-,-0.62,-0.03,0.03,-,0.11,Upgrade
13,Other Non-Operating Income (Expenses),-3.32,-12.39,-10.4,-34.52,16.91,-9.62,-7.51,-10.01,-5.89,-1.53,-15.44,-68.7,-2.84,42.49,-4.7,-48.37,17.38,3.38,-19.76,-13.07,Upgrade
14,EBT Excluding Unusual Items,1683,1202,1303,1100,1245,1506,639.13,-412.53,265.93,690.43,519.79,-770.81,868.23,1029,946.05,873.47,972.6,1025,732.34,588.66,Upgrade
15,Gain (Loss) on Sale of Investments,-36.98,71.21,318.65,204.54,-272.64,-108.24,277.53,265.87,166.17,-11.65,-201.3,516.38,148.39,-226.2,231.1,-58.23,150.18,-154.51,-82.41,332.21,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.34,-,-,-,-,-,-,0.01,-,-,0.67,-,0.12,0.11,0.53,Upgrade
17,Asset Writedown,-0.35,0.35,-,-25,0.21,-0.21,-,-17.07,6.93,-6.93,-,-513.11,0.11,-0.11,-,-5,0.66,-0.66,-,-3.44,Upgrade
18,Other Unusual Items,-70.19,67.71,2.48,186.91,-,-,-,163.62,-11.08,11.08,-,174.04,0,-0,-,33.32,-7.5,7.5,-,86.3,Upgrade
19,Pretax Income,1575,1342,1624,1466,972.73,1398,916.65,-0.11,427.95,682.93,318.48,-593.5,1017,802.84,1177,844.22,1116,877.8,650.04,1004,Upgrade
20,Income Tax Expense,195.99,159.61,250.48,254.74,46.51,116.16,167.55,184.77,119.49,38.69,37.06,201.01,332.27,35.35,164.54,158.64,161.1,53.42,74.84,196.74,Upgrade
21,Earnings From Continuing Ops.,1379,1182,1373,1212,926.22,1282,749.1,-184.88,308.46,644.25,281.42,-794.5,684.47,767.49,1013,685.57,954.84,824.37,575.19,807.53,Upgrade
22,Minority Interest in Earnings,-289.89,-150.17,-214.08,-256.41,-269.51,-169.37,-15.14,120.62,25.11,-32.78,-79.74,24.52,89.14,-107.01,-140.59,-244.08,-159.66,-121.56,-122.12,-196.59,Upgrade
23,Net Income,1090,1032,1159,955.34,656.71,1113,733.96,-64.25,333.57,611.47,201.68,-769.99,773.61,660.48,872.03,441.49,795.19,702.81,453.07,610.94,Upgrade
24,Net Income to Common,1090,1032,1159,955.34,656.71,1113,733.96,-64.25,333.57,611.47,201.68,-769.99,773.61,660.48,872.03,441.49,795.19,702.81,453.07,610.94,Upgrade
25,Net Income Growth,65.91%,-7.26%,57.96%,-,96.87%,81.96%,263.93%,-,-56.88%,-7.42%,-76.87%,-,-2.71%,-6.02%,92.47%,-27.74%,109.67%,-5.72%,-17.75%,6.27%,Upgrade
26,Shares Outstanding (Basic),4908,4933,4871,4875,4866,4884,4861,4891,4845,4937,4919,4942,4865,4925,4899,4908,4906,4913,4925,4934,Upgrade
27,Shares Outstanding (Diluted),4908,4933,4892,4875,4895,4884,4861,4891,4845,4937,4919,4942,4865,4925,4899,4908,4906,4913,4925,4934,Upgrade
28,Shares Change (YoY),0.27%,1.00%,0.64%,-0.33%,1.02%,-1.08%,-1.19%,-1.05%,-0.40%,0.26%,0.41%,0.71%,-0.84%,0.25%,-0.52%,-0.53%,-4.27%,8.10%,8.18%,8.05%,Upgrade
29,EPS (Basic),0.22,0.21,0.24,0.20,0.13,0.23,0.15,-0.01,0.07,0.12,0.04,-0.16,0.16,0.13,0.18,0.09,0.16,0.14,0.09,0.12,Upgrade
30,EPS (Diluted),0.22,0.21,0.24,0.20,0.13,0.23,0.15,-0.01,0.07,0.12,0.04,-0.16,0.16,0.13,0.18,0.09,0.16,0.14,0.09,0.12,Upgrade
31,EPS Growth,65.46%,-8.18%,56.95%,-,94.88%,83.95%,268.29%,-,-56.71%,-7.66%,-76.97%,-,-1.88%,-6.25%,93.48%,-27.35%,119.02%,-12.79%,-23.97%,-1.65%,Upgrade
32,Free Cash Flow,172.1,1001,641.81,-12.19,1676,-151.91,1919,-572.32,986.78,1925,-71.88,-1679,770.77,-437.71,-513.39,-1037,4.1,579.92,860.93,-1200,Upgrade
33,Free Cash Flow Per Share,0.04,0.20,0.13,-0.00,0.34,-0.03,0.39,-0.12,0.20,0.39,-0.01,-0.34,0.16,-0.09,-0.10,-0.21,0.00,0.12,0.17,-0.24,Upgrade
34,Dividend Per Share,-,-,-,0.400,-,-,-,0.160,-,-,-,0.200,-,-,-,0.280,-,-,-,0.220,Upgrade
35,Dividend Growth,-,-,-,150.00%,-,-,-,-20.00%,-,-,-,-28.57%,-,-,-,27.27%,-,-,-,10.00%,Upgrade
36,Profit Margin,12.53%,18.40%,14.36%,13.17%,8.22%,16.80%,10.08%,-0.89%,4.05%,11.92%,2.64%,-10.30%,11.49%,11.92%,14.40%,7.51%,17.08%,18.25%,8.51%,5.86%,Upgrade
37,Free Cash Flow Margin,1.98%,17.85%,7.95%,-0.17%,20.99%,-2.29%,26.37%,-7.97%,11.97%,37.51%,-0.94%,-22.46%,11.45%,-7.90%,-8.48%,-17.65%,0.09%,15.06%,16.17%,-11.52%,Upgrade
38,EBITDA,2232,1789,2072,1905,1886,1874,1497,799.7,1191,1392,1380,728.71,656.32,1203,1409,1552,1345,1275,1245,1199,Upgrade
39,EBITDA Margin,25.68%,31.89%,25.67%,26.26%,23.62%,28.29%,20.56%,11.13%,14.45%,27.13%,18.07%,9.75%,9.75%,21.71%,23.27%,26.42%,28.89%,33.11%,23.39%,11.51%,Upgrade
40,D&A For EBITDA,806.11,867.73,806.11,806.11,730.56,795.14,730.56,730.56,646.07,701.18,646.07,646.07,645.85,597.29,645.85,645.85,572.37,640.01,572.37,572.37,Upgrade
41,EBIT,1426,920.92,1266,1099,1156,1079,766.1,69.14,545.17,691.02,733.6,82.64,10.47,605.24,763.44,906.33,772.85,635.02,672.93,626.72,Upgrade
42,EBIT Margin,16.40%,16.42%,15.69%,15.15%,14.47%,16.29%,10.52%,0.96%,6.61%,13.47%,9.61%,1.11%,0.16%,10.93%,12.60%,15.42%,16.60%,16.49%,12.64%,6.02%,Upgrade
43,Effective Tax Rate,12.44%,11.90%,15.42%,17.37%,4.78%,8.31%,18.28%,-,27.92%,5.66%,11.64%,-,32.68%,4.40%,13.98%,18.79%,14.44%,6.09%,11.51%,19.59%,Upgrade
44,Revenue as Reported,8693,5609,8071,7253,7987,6623,7280,7185,8243,5131,7634,7476,6731,5539,6057,5876,4657,3851,5325,10418,Upgrade
