,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,45144,41769,43190,38690,31402,31155,34295,28751,26936,28274,27883,29482,35855,38530,30160,30455,25641,27016,29030,25936,28539,Upgrade
1,Market Cap Growth,34.07%,34.07%,25.93%,34.57%,16.58%,10.19%,23.00%,-2.48%,-24.87%,-26.62%,-7.55%,-3.20%,39.83%,42.62%,3.89%,17.42%,-10.15%,-0.90%,-1.66%,1.38%,28.47%,Upgrade
2,Enterprise Value,83706,81145,81714,76554,69266,69735,72037,65950,64134,57583,66071,63210,69583,71173,61386,56864,52051,48832,49480,43815,46419,Upgrade
3,PE Ratio,10.67,9.86,11.36,9.96,9.08,12.77,16.21,17.81,-,75.05,34.14,34.05,-,14.02,10.89,10.83,10.72,10.54,13.53,11.85,12.48,Upgrade
4,PS Ratio,1.53,1.41,1.49,1.29,1.08,1.07,1.17,1.03,0.96,0.99,1.03,1.08,1.39,1.59,1.36,1.49,1.30,1.11,1.02,0.80,0.73,Upgrade
5,PB Ratio,1.29,0.92,1.01,0.89,0.76,0.77,0.87,0.74,0.71,0.74,0.73,0.76,0.93,0.98,0.78,0.76,0.66,0.70,0.77,0.68,0.75,Upgrade
6,P/FCF Ratio,25.04,23.17,13.06,17.96,-,10.85,-,6.75,-,24.37,29.53,-,-,-31.65,-,-,-,110.49,22.81,24.14,-,Upgrade
7,P/OCF Ratio,5.68,5.68,5.30,5.64,4.28,4.77,6.28,4.07,5.62,6.80,7.21,13.83,-,9.11,7.18,6.08,5.29,5.92,5.81,5.59,5.65,Upgrade
8,EV/Sales Ratio,2.83,2.74,2.83,2.56,2.38,2.40,2.46,2.37,2.27,2.02,2.45,2.31,2.70,2.94,2.77,2.78,2.64,2.01,1.74,1.35,1.20,Upgrade
9,EV/EBITDA Ratio,9.84,10.15,10.68,9.89,9.67,11.51,13.44,13.51,13.47,12.27,15.89,15.93,17.41,14.77,11.14,10.19,9.61,9.64,10.26,9.46,10.59,Upgrade
