,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,71618,68610,66546,70816,54801,55789,55071,53914,47879,46242,57830,66100,70219,76315,91674,118514,85145,66267,50918,45464,54237,Upgrade
1,Market Cap Growth,22.98%,22.98%,20.84%,31.35%,14.46%,20.65%,-4.77%,-18.43%,-31.81%,-39.41%,-36.92%,-44.23%,-17.53%,15.16%,80.04%,160.68%,56.99%,46.71%,5.05%,16.45%,81.15%,Upgrade
2,Enterprise Value,85675,79048,75768,79354,65400,63302,62113,59831,54802,46836,58143,65078,65203,69050,83351,123356,93235,76810,63409,58597,66792,Upgrade
3,Last Close Price,6.32,5.71,4.70,4.51,4.00,3.96,3.44,3.53,3.14,2.32,3.56,3.91,3.85,5.47,6.38,8.35,6.99,5.60,4.35,4.11,4.76,Upgrade
4,PE Ratio,17.06,16.34,16.50,18.09,14.19,17.37,19.38,21.35,18.37,15.59,15.75,11.24,9.12,8.60,9.40,11.52,9.85,8.83,7.98,9.45,11.09,Upgrade
5,PS Ratio,1.35,1.35,1.30,1.35,1.06,1.12,1.15,1.12,1.02,0.97,1.07,0.92,0.85,0.85,0.97,1.33,1.10,1.02,0.93,0.96,1.12,Upgrade
6,PB Ratio,1.03,1.03,1.05,1.09,0.84,0.91,0.91,0.83,0.74,0.75,0.87,0.90,0.98,1.09,1.35,1.77,1.50,1.23,1.03,1.01,1.23,Upgrade
7,P/TBV Ratio,1.26,1.26,1.29,1.32,1.02,1.12,1.13,1.01,0.90,0.92,1.06,1.08,1.16,1.27,1.56,2.04,1.79,1.44,1.21,1.22,1.48,Upgrade
8,P/FCF Ratio,-,-,-,-,61.22,-,-,60.40,47.33,-,-19.66,-22.19,-,9.80,9.07,11.90,11.34,16.35,17.82,12.48,9.93,Upgrade
