,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,4558,4033,4809,3508,5585,9209,10228,10385,13578,18612,19426,29518,28092,30145,46213,32234,19120,9748,10844,8575,4029,Upgrade
1,Market Cap Growth,-56.21%,-56.21%,-52.98%,-66.22%,-58.87%,-50.52%,-47.35%,-64.82%,-51.67%,-38.26%,-57.96%,-8.43%,46.93%,209.24%,326.17%,275.92%,374.50%,169.46%,-,-,-,Upgrade
2,Enterprise Value,4189,3664,4402,3034,4937,8561,10492,10552,13534,18568,19214,29187,27769,29822,45924,31887,18724,9353,10122,7895,3901,Upgrade
3,Last Close Price,34.10,30.17,35.98,26.05,41.47,68.38,76.04,85.25,111.14,152.34,159.18,241.88,229.39,246.15,377.84,263.55,156.09,79.58,88.53,70.00,32.90,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,30.39,37.45,55.03,51.21,88.98,89.38,106.81,196.16,164.62,120.06,75.34,114.59,99.33,57.47,Upgrade
5,Forward PE,-,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,46.73,45.45,Upgrade
6,PS Ratio,4.38,3.87,4.89,3.46,4.76,6.74,6.39,5.81,7.74,11.22,11.98,20.71,21.47,25.83,45.34,36.19,24.68,14.64,19.05,16.76,8.62,Upgrade
7,PB Ratio,1.91,1.71,2.04,1.45,2.27,3.67,3.83,5.98,7.96,11.61,12.64,20.86,19.95,22.71,38.17,28.34,16.13,8.58,10.02,8.17,3.97,Upgrade
8,P/TBV Ratio,1.95,1.95,2.32,1.65,2.57,4.14,4.29,7.19,9.61,14.22,14.84,24.90,23.88,27.51,47.31,35.62,20.41,10.97,12.99,8.28,4.01,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-60.44,-,-,-,-,-,-,-,188.14,841.93,-,-,109.47,512.61,-16161.54,-,Upgrade
