,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,107.82,118.13,106.23,182.55,241.86,345.58,410.02,715.98,324.39,597.19,Upgrade
1,Revenue Growth (YoY),1.50%,-35.29%,-56.08%,-47.18%,-41.01%,-51.73%,26.40%,19.89%,-45.65%,-23.92%,Upgrade
2,Cost of Revenue,98.59,108.54,101.89,144.12,265.94,355.59,350.89,615.04,297.46,552.22,Upgrade
3,Gross Profit,9.24,9.59,4.34,38.43,-24.08,-10.01,59.13,100.94,26.93,44.98,Upgrade
4,"Selling, General & Admin",23.85,31.67,27.82,61.54,47.68,55.02,53.69,67.82,50.42,63.23,Upgrade
5,Other Operating Expenses,29.55,30.49,31.93,81.49,8.5,12.13,10.75,13.13,8.29,10.41,Upgrade
6,Operating Expenses,53.4,62.34,59.75,142.88,56.18,65.34,64.44,80.96,58.7,74.2,Upgrade
7,Operating Income,-44.16,-52.75,-55.41,-104.45,-80.26,-75.34,-5.31,19.98,-31.77,-29.22,Upgrade
8,Interest Expense,-1.83,-1.7,-1.86,-2.44,-3.75,-4,-4.44,-5.08,-3.73,-3.27,Upgrade
9,Interest & Investment Income,-,0.64,-,2.14,-,2.93,-,2.08,-,2.23,Upgrade
10,Currency Exchange Gain (Loss),0.08,-0.07,-0.14,0.6,-5.17,1.33,5.02,4.05,-,-2.41,Upgrade
11,Other Non Operating Income (Expenses),1.21,28.01,-0.99,1.94,6.82,7.28,7.68,12.29,7.83,8.75,Upgrade
12,EBT Excluding Unusual Items,-44.7,-25.86,-58.4,-102.21,-82.35,-67.79,2.94,33.33,-27.67,-23.92,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.51,-,0.28,-,6.45,-,0,-,0.11,Upgrade
14,Asset Writedown,-,-15.68,-,-6.95,-,-420.63,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,0.84,-,-,Upgrade
16,Pretax Income,-44.7,-42.06,-58.4,-108.88,-82.35,-481.98,2.94,34.17,-27.67,-23.82,Upgrade
17,Income Tax Expense,-1.02,-0.32,0.66,0.69,0.8,-58.11,1.86,4.96,0.18,-14.18,Upgrade
18,Net Income,-43.68,-41.74,-59.07,-109.58,-83.15,-423.87,1.08,29.22,-27.85,-9.64,Upgrade
19,Net Income to Common,-43.68,-41.74,-59.07,-109.58,-83.15,-423.87,1.08,29.22,-27.85,-9.64,Upgrade
20,Shares Outstanding (Basic),818,818,818,818,818,818,818,818,818,818,Upgrade
21,Shares Outstanding (Diluted),818,818,818,818,818,818,818,818,818,818,Upgrade
22,Shares Change (YoY),-,-,-,-,-,-,-,-0.01%,1.74%,1.86%,Upgrade
23,EPS (Basic),-0.05,-0.05,-0.07,-0.13,-0.10,-0.52,0.00,0.04,-0.03,-0.01,Upgrade
24,EPS (Diluted),-0.05,-0.05,-0.07,-0.13,-0.10,-0.52,0.00,0.04,-0.03,-0.01,Upgrade
25,Free Cash Flow,-10.19,-18.88,-21.99,-21.39,17.75,105.93,-77.36,46.08,-74.14,9.46,Upgrade
26,Free Cash Flow Per Share,-0.01,-0.02,-0.03,-0.03,0.02,0.13,-0.09,0.06,-0.09,0.01,Upgrade
27,Operating Margin,-40.96%,-44.65%,-52.16%,-57.22%,-33.18%,-21.80%,-1.30%,2.79%,-9.79%,-4.89%,Upgrade
28,Profit Margin,-40.51%,-35.33%,-55.60%,-60.03%,-34.38%,-122.65%,0.26%,4.08%,-8.59%,-1.61%,Upgrade
29,Free Cash Flow Margin,-9.45%,-15.98%,-20.70%,-11.72%,7.34%,30.65%,-18.87%,6.44%,-22.85%,1.58%,Upgrade
30,EBITDA,-18.51,-26.39,-27.45,-75.15,-48.4,-32.37,37.75,61.7,9.64,13.01,Upgrade
31,D&A For EBITDA,25.65,26.35,27.96,29.31,31.86,42.98,43.06,41.72,41.41,42.23,Upgrade
32,EBIT,-44.16,-52.75,-55.41,-104.45,-80.26,-75.34,-5.31,19.98,-31.77,-29.22,Upgrade
