,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,63,68,95,122,109,117,124,146,198,214,216,199,215,172,138,123,132,95,121,175,154,Upgrade
1,Market Cap Growth,-42.04%,-42.04%,-23.50%,-16.24%,-44.71%,-45.12%,-42.84%,-26.51%,-7.87%,24.32%,57.39%,61.69%,62.66%,80.76%,13.88%,-29.73%,-14.21%,-70.28%,-72.03%,-58.05%,-64.76%,Upgrade
2,Enterprise Value,142,147,184,223,210,226,236,259,305,334,373,367,396,348,303,289,289,241,253,321,292,Upgrade
3,Last Close Price,0.12,0.13,0.18,0.25,0.24,0.26,0.28,0.33,0.44,0.47,0.50,0.50,0.54,0.47,0.38,0.34,0.36,0.32,0.40,0.58,0.51,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,4.27,30.73,-,-1.66,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.58,1.83,1.70,1.76,1.46,1.31,1.30,1.22,1.52,1.64,1.53,1.56,1.83,1.61,1.40,1.37,1.69,1.26,1.80,3.10,2.08,Upgrade
6,PB Ratio,-1.09,-1.09,-1.80,-2.99,-3.36,5.50,4.48,3.81,3.96,1.97,1.99,3.95,6.95,14.04,48.41,8.47,4.21,1.05,1.12,1.57,1.08,Upgrade
7,P/TBV Ratio,-,-,-,-,-,5.50,4.48,3.81,3.96,1.97,1.99,3.95,6.95,14.04,48.41,8.47,4.21,1.05,1.12,1.57,1.08,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,12.82,13.95,-,-72.24,-15.56,-,-,-,-7.90,-4.60,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,8.47,4.52,2.56,2.06,1.92,2.59,4.12,5.81,11.00,15.42,-,-14.28,-6.07,-,-,-,-,-18.34,Upgrade
