,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,0.15,0.58,0.46,0.36,0.24,0.11,0.26,0.33,1.12,0.54,0.5,0.59,1.28,0.99,1.19,1.07,0.66,1.82,1.31,1.06,Upgrade
1,Cash & Short-Term Investments,0.15,0.58,0.46,0.36,0.24,0.11,0.26,0.33,1.12,0.54,0.5,0.59,1.28,0.99,1.19,1.07,0.66,1.82,1.31,1.06,Upgrade
2,Cash Growth,-35.29%,428.93%,76.88%,9.03%,-78.86%,-79.74%,-47.71%,-43.32%,-12.66%,-45.63%,-58.22%,-45.13%,93.81%,-45.63%,-9.34%,1.02%,-15.05%,81.90%,74.35%,-59.29%,Upgrade
3,Accounts Receivable,0.06,0.12,0.77,0.83,1.22,0.95,1.37,2.63,1.77,2.89,2.44,2.05,1.65,1.8,1.65,1.68,0.95,0.76,0.92,1.72,Upgrade
4,Other Receivables,-0,-,0,-0,0.01,0,0.04,0,0.17,0.01,2.16,0.29,0,0,-,0.31,1.86,0.1,0.36,0.07,Upgrade
5,Receivables,0.06,0.12,0.77,0.83,1.22,0.95,1.41,2.63,1.94,2.91,4.61,2.35,1.65,1.8,1.65,1.99,2.81,0.86,1.28,1.79,Upgrade
6,Prepaid Expenses,0.38,0.31,1.01,0.88,0.77,0.84,0.67,0.66,0.49,0.55,0.61,0.45,0.42,0.48,0.5,0.48,0.43,0.48,0.68,0.61,Upgrade
7,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,Upgrade
8,Total Current Assets,0.59,1.01,2.24,2.07,2.23,1.9,2.34,3.63,3.55,3.99,5.72,3.39,3.35,3.27,3.33,3.54,3.9,3.16,3.27,3.46,Upgrade
9,"Property, Plant & Equipment",30.22,30.33,32.48,33.44,45.03,46.57,47.57,48.77,57.24,54.18,52.05,49.59,44.55,38.94,40.09,41.13,50.7,53,54.01,55.6,Upgrade
10,Total Assets,30.81,31.34,34.72,35.51,47.26,48.47,49.91,52.4,60.79,58.18,57.76,52.98,47.9,42.21,43.42,44.67,54.6,56.16,57.28,59.06,Upgrade
11,Accounts Payable,0.92,0.57,2.23,3.06,1.58,2.3,1.94,0.63,1.02,0.5,0.24,0.3,0.75,3.7,0.99,0.39,1.02,0.49,1.14,0.77,Upgrade
12,Accrued Expenses,1.27,0.9,1.39,1.03,1.21,0.44,0.94,2.44,3.94,1.92,2.67,3.18,3.13,1.5,4.22,3.13,2.38,1.78,1.77,1.53,Upgrade
13,Current Portion of Long-Term Debt,12.99,5.63,3.84,3.53,5.51,9.04,3.37,18.14,15.82,15.65,5.7,8,2.14,-,24.05,23.79,-,-,22.3,22.13,Upgrade
14,Current Portion of Leases,0.41,0.54,0.68,0.74,0.78,0.83,0.88,0.87,0.87,0.85,0.83,0.81,0.8,0.78,0.76,0.58,0.45,0.47,0.56,0.61,Upgrade
15,Other Current Liabilities,5.61,6.68,6.29,6.83,5.03,5.83,5.9,18.52,14.61,12.57,14.21,13.83,9.11,5.43,4.82,5.58,5.19,4.53,5.63,5.06,Upgrade
16,Total Current Liabilities,21.19,14.32,14.42,15.19,14.11,18.43,13.02,40.6,36.25,31.49,23.66,26.13,15.92,11.42,34.84,33.48,9.04,7.27,31.4,30.11,Upgrade
17,Long-Term Debt,0.6,8.17,11.21,11.55,10.97,8.12,14.71,-,2.14,2.55,17.53,17.35,25.93,26.25,1.92,1.89,25.37,25.06,0.62,0.6,Upgrade
18,Long-Term Leases,0.03,0.07,0.11,0.25,0.37,0.55,0.69,0.86,1,1.19,1.42,1.64,1.84,2.04,2.25,2.05,1.78,1.89,1.94,2.06,Upgrade
19,Other Long-Term Liabilities,19.79,18,16.06,14.01,18.13,16.7,14.87,2.26,2.41,5.07,7.13,2.85,2.22,2.04,2.07,2.09,2.83,2.94,2.95,2.63,Upgrade
20,Total Liabilities,41.61,40.56,41.81,41.01,43.58,43.8,43.3,43.72,41.8,40.3,49.74,47.97,45.91,41.75,41.08,39.51,39.02,37.16,36.91,35.4,Upgrade
21,Common Stock,222.43,222.43,221.36,220.21,220.21,219.8,219.8,219.8,219.81,218.44,215.92,215.92,213.43,213.43,213.43,213.43,210.37,210.37,210.37,210.37,Upgrade
22,Additional Paid-In Capital,14.83,14.43,13.79,13.09,8.06,6.59,6.57,5.89,5.87,4.51,2.54,2.52,0.45,0.42,0.39,0.36,0.31,0.27,0.07,0.07,Upgrade
23,Retained Earnings,-250.29,-246.08,-242.23,-238.8,-224.58,-221.72,-219.75,-217.66,-207.33,-205.72,-211.08,-214.08,-212.53,-214.04,-212.11,-209.27,-195.74,-192.28,-190.71,-187.42,Upgrade
24,Comprehensive Income & Other,2.24,-,-,-,-,-,-,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,Upgrade
25,Shareholders' Equity,-10.8,-9.22,-7.08,-5.5,3.68,4.67,6.62,8.68,18.99,17.88,8.03,5.01,1.99,0.45,2.35,5.16,15.58,19,20.38,23.67,Upgrade
26,Total Liabilities & Equity,30.81,31.34,34.72,35.51,47.26,48.47,49.91,52.4,60.79,58.18,57.76,52.98,47.9,42.21,43.42,44.67,54.6,56.16,57.28,59.06,Upgrade
