,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,-,902.6,880.6,566.4,629.46,725.17,759.27,673.3,837.6,790.58,921.13,1332,1326,999.37,998.57,1273,1313,1725,106.5,-,Upgrade
1,Short-Term Investments,-,-,-,-,10.2,10.2,10.2,10.18,5.44,15.07,15.07,15.08,15.11,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,150.17,195.43,381.55,386.03,220.26,235.4,290.44,140.36,221.23,285.51,365.98,450.69,516.01,584.26,413.03,410.95,-,-,-,Upgrade
3,Cash & Short-Term Investments,1053,1053,1076,947.94,1026,955.63,1005,973.92,983.39,1027,1222,1713,1792,1515,1583,1686,1724,1725,106.5,155.16,Upgrade
4,Cash Growth,2.64%,10.17%,7.08%,-2.67%,4.30%,-6.94%,-17.75%,-43.13%,-45.11%,-32.24%,-22.81%,1.58%,3.95%,-12.13%,1386.27%,986.67%,1010.89%,-,-,-22.46%,Upgrade
5,Accounts Receivable,-,321.87,344.25,310.59,250.05,336.58,344.94,241.2,255.61,335.32,418.2,394.99,472.88,364.87,342.44,276.55,235.61,225.13,227.94,-,Upgrade
6,Other Receivables,-,1.08,1.09,0.99,0.62,1.11,0.61,1.63,0.54,2.15,1.38,0.6,0.57,18.32,1.13,3.73,0.56,1.04,0.72,-,Upgrade
7,Receivables,-,322.95,345.35,311.57,250.67,337.69,345.55,242.84,256.15,337.48,419.58,395.59,473.44,383.2,358.68,280.28,236.17,226.18,228.65,-,Upgrade
8,Inventory,-,461.44,459.43,477.38,499.97,493.36,501.94,557.79,624.72,646.3,611.62,596.72,527.76,503.27,457.14,372.42,301.93,283.9,288.61,-,Upgrade
9,Prepaid Expenses,-,-,1.13,-,3.95,-,-,-,1.32,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,52.58,67.24,68.52,72.91,63.64,62.26,92.81,73.59,64.1,68.07,84.89,58.2,66.58,38.09,52.33,41.55,39.49,31.3,-,Upgrade
11,Total Current Assets,-,1890,1949,1805,1853,1850,1915,1867,1939,2075,2321,2790,2851,2468,2437,2391,2303,2274,655.06,-,Upgrade
12,"Property, Plant & Equipment",-,1243,1243,1238,1260,1249,1268,1260,1248,1143,1033,887.99,810.96,683.41,646.33,585.29,555.38,532.36,526.33,-,Upgrade
13,Long-Term Investments,-,66.27,66.61,66.77,66.77,72.87,42.87,32.87,44.16,19.32,19.32,19.32,34.03,35,35,-,-,-,-,-,Upgrade
