,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+13 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+13 Quarters
0,Market Capitalization,2227,2301,1865,1972,2691,2670,2767,3157,3075,2903,3537,4617,4686,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-13.84%,-13.84%,-32.61%,-37.54%,-12.49%,-8.04%,-21.77%,-31.62%,-34.38%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5251,5135,4631,3974,4693,4209,4278,4050,3968,3328,3840,5373,5441,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,10.84,11.20,9.03,9.51,12.98,12.88,13.35,15.19,14.80,13.97,17.02,22.18,22.50,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,47.30,49.02,38.89,51.29,78.45,121.26,89.11,66.70,-,40.95,49.59,68.15,68.64,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.43,0.45,0.39,0.46,0.69,0.70,0.75,0.89,0.93,0.99,1.29,1.75,1.81,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.26,1.25,1.01,1.08,1.51,1.48,1.50,1.71,1.69,1.60,2.07,2.72,2.79,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,4.57,4.57,3.22,3.42,3.02,2.39,2.01,2.25,2.13,1.93,2.10,2.76,2.83,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-13.48,-,-,-,-,-,-,-,-24.02,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,99.18,-,-,-,-,-,-9.62,-,-28.96,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.03,1.00,0.98,0.92,1.20,1.10,1.17,1.14,1.21,1.13,1.40,2.03,2.10,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,19.45,23.82,23.77,23.34,29.99,36.14,32.79,29.72,31.80,22.77,28.18,39.78,38.44,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,29.75,28.33,28.21,28.90,36.84,46.27,39.94,34.44,36.66,25.26,31.41,44.24,42.41,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-25.41,-,-,-,-23.51,-,-,-,-,-,-,-,-27.89,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.82,1.82,1.76,1.69,1.44,1.36,1.20,1.00,0.89,0.72,0.54,0.46,0.45,0.80,0.69,0.66,0.66,0.78,0.78,0.78,0.67,Upgrade
