,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3649,3832,2585,7094,8579,13371,11449,15801,10352,9037,5257,3789,1523,1446,904.21,811.12,548.92,909.43,968.43,1043,Upgrade
1,Other Revenue,-2.35,2.35,-,10.05,-3.43,3.43,-,1.45,-1.82,1.82,-,1.58,-0.98,0.98,-,1.55,-0.98,0.98,-,0.77,Upgrade
2,Revenue,3646,3834,2585,7104,8576,13375,11449,15803,10350,9038,5257,3791,1522,1447,904.21,812.67,547.94,910.41,968.43,1043,Upgrade
3,Revenue Growth (YoY),-57.48%,-71.33%,-77.42%,-55.04%,-17.14%,47.97%,117.77%,316.90%,580.19%,524.71%,481.41%,366.44%,177.71%,58.92%,-6.63%,-22.12%,-54.63%,-27.31%,-27.57%,-29.76%,Upgrade
4,Cost of Revenue,1736,2060,1334,2360,1259,2037,1168,2460,1314,1478,773.63,1128,646.37,670.63,492.38,560.8,407.79,493.45,453.54,532.86,Upgrade
5,Gross Profit,1910,1773,1251,4744,7317,11338,10280,13343,9037,7560,4484,2663,875.31,776.19,411.83,251.86,140.15,416.96,514.89,510.61,Upgrade
6,"Selling, General & Admin",170.21,157.81,124.23,98.71,157.99,239.63,120.18,130.65,80.56,39.56,142.86,127.29,137.85,91.49,93.89,155.42,87.42,60.21,100.35,218.43,Upgrade
7,Research & Development,9.85,10.56,8.67,9.43,6.31,6.82,7.81,8.34,6.85,5.83,5.68,3.97,7.11,2.26,5.49,6.05,6.05,6.49,5.68,12.83,Upgrade
8,Other Operating Expenses,-33.47,17.48,2.79,171.45,-78.16,17.19,-32.5,113.64,52.48,82.91,41.37,53.93,7.29,6.8,2.87,18.12,5.37,1.05,2.49,14.06,Upgrade
9,Operating Expenses,132.53,208.55,132.62,257.83,24.09,343.42,18.3,318.18,127.81,164.01,195.91,183.16,160.91,102.01,102.06,179.26,99.58,66.96,104.07,246.94,Upgrade
10,Operating Income,1778,1565,1118,4486,7293,10994,10262,13025,8909,7396,4288,2480,714.41,674.18,309.77,72.6,40.57,350,410.81,263.67,Upgrade
11,Interest Expense,-186.4,-146.81,-141.82,-145.29,-166.18,-142.8,-95.84,-96.7,-389.44,-314.1,-282.48,-309.78,-497.66,-315.7,-345.24,-454.24,-413.21,-478.87,-506.25,-484.57,Upgrade
12,Interest & Investment Income,49.99,73.95,104.95,84.73,1154,744.73,1483,1911,1505,2886,1595,449.09,863.86,84.82,67.01,-,57.6,9.14,120.62,32.44,Upgrade
13,Currency Exchange Gain (Loss),114.13,-114.13,-,188.18,-81.73,81.73,-,377.34,-22.41,22.41,-,-244.54,130.42,-130.42,-,496.93,47.16,-47.16,-,20.25,Upgrade
14,Other Non Operating Income (Expenses),141.79,209.27,-209.63,-267.84,157.28,-8.26,106.79,-516.72,498.11,-41.07,36.57,326.97,-349.11,48.07,-49.68,-147.57,127.86,510.51,-505.49,-9.52,Upgrade
15,EBT Excluding Unusual Items,1897,1587,871.6,4346,8356,11670,11756,14701,10500,9950,5637,2702,861.92,360.95,-18.15,-32.27,-140.02,343.62,-480.31,-177.73,Upgrade
16,Gain (Loss) on Sale of Investments,217.35,196.97,-1322,-0.28,-,-,-,-1.87,2.09,-315.04,-586.02,138.57,-175.81,241.35,-127.09,-504.31,-191.89,-99.42,113.75,-5171,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,0.21,7.8,-,0.01,-,-,-,-,-1.6,1.35,-1.03,1.03,-5.86,-8.08,-1.8,-0.22,-25.86,Upgrade
18,Asset Writedown,-444.6,56.43,-56.65,88.84,-90.34,-1.5,-,0.66,-1.89,0,-,-19.65,-4.12,4.12,-,-75.26,5.07,-5.07,-,0.06,Upgrade
19,Legal Settlements,4.73,-4.73,-,-9.86,4.22,-4.22,-,-6.87,-,-,-,-1.3,0.82,-0.82,-,-2.17,-,-,-,-0.73,Upgrade
20,Other Unusual Items,-13.54,13.54,-,157.95,-,-,-,23.02,-,-,-,1.54,-,-,-,30.1,0.01,-0.01,-,103.72,Upgrade
21,Pretax Income,1661,1849,-507.22,4583,8278,11664,11756,14715,10500,9635,5051,2819,684.16,604.57,-144.21,-589.77,-334.9,237.31,-366.77,-5271,Upgrade
22,Income Tax Expense,390.13,556.01,323.34,1290,2397,3628,3302,3162,2951,1565,1115,926.26,233.63,176.03,37.71,-34.41,-72.93,169.07,11.51,830.7,Upgrade
23,Earnings From Continuing Operations,1271,1293,-830.56,3293,5881,8036,8454,11554,7550,8069,3936,1893,450.53,428.54,-181.92,-555.36,-261.97,68.24,-378.29,-6102,Upgrade
24,Minority Interest in Earnings,-1767,-2602,-3066,-4094,-4235,-6458,-3579,-3410,-1896,-1070,-607.7,-343.83,-6.52,-94.87,-65.95,-175.13,-144.74,-264.51,-122.01,-20.92,Upgrade
25,Net Income,-495.64,-1309,-3897,-801.2,1646,1577,4875,8143,5654,7000,3328,1549,444.01,333.66,-247.87,-730.49,-406.71,-196.27,-500.29,-6123,Upgrade
26,Net Income to Common,-495.64,-1309,-3897,-801.2,1646,1577,4875,8143,5654,7000,3328,1549,444.01,333.66,-247.87,-730.49,-406.71,-196.27,-500.29,-6123,Upgrade
27,Net Income Growth,-,-,-,-,-70.89%,-77.47%,46.49%,425.69%,1173.35%,1997.80%,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),1641,1637,1637,1631,1644,1642,1641,1643,1620,1476,1479,1482,1555,1402,1458,1502,1449,1493,1471,383,Upgrade
29,Shares Outstanding (Diluted),1641,1637,1637,1631,1644,1642,1641,1643,1620,1476,1479,1482,1555,1402,1458,1502,1449,1493,1471,383,Upgrade
30,Shares Change (YoY),-0.21%,-0.33%,-0.26%,-0.70%,1.51%,11.27%,10.98%,10.82%,4.16%,5.28%,1.44%,-1.32%,7.33%,-6.08%,-0.91%,292.44%,7.49%,8.81%,5.77%,-66.99%,Upgrade
31,EPS (Basic),-0.30,-0.80,-2.38,-0.49,1.00,0.96,2.97,4.96,3.49,4.74,2.25,1.04,0.29,0.24,-0.17,-0.49,-0.28,-0.13,-0.34,-15.99,Upgrade
32,EPS (Diluted),-0.30,-0.80,-2.38,-0.49,1.00,0.96,2.97,4.96,3.49,4.74,2.25,1.04,0.29,0.24,-0.17,-0.49,-0.28,-0.13,-0.34,-15.99,Upgrade
33,EPS Growth,-,-,-,-,-71.32%,-79.75%,32.00%,374.35%,1122.49%,1892.65%,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow,723.02,-2070,1876,1049,6803,6179,4215,7872,4222,2844,3644,358.33,391.97,79.34,256.16,-98.06,310.5,-143.29,-335.58,196.25,Upgrade
35,Free Cash Flow Per Share,0.44,-1.26,1.15,0.64,4.14,3.76,2.57,4.79,2.61,1.93,2.46,0.24,0.25,0.06,0.18,-0.07,0.21,-0.10,-0.23,0.51,Upgrade
36,Dividend Per Share,-,-,-,1.350,-,-,-,3.000,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-55.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,52.39%,46.26%,48.39%,66.78%,85.32%,84.77%,89.80%,84.44%,87.31%,83.65%,85.28%,70.25%,57.52%,53.65%,45.55%,30.99%,25.58%,45.80%,53.17%,48.93%,Upgrade
39,Operating Margin,48.76%,40.82%,43.26%,63.15%,85.04%,82.20%,89.64%,82.42%,86.07%,81.83%,81.56%,65.42%,46.95%,46.60%,34.26%,8.93%,7.40%,38.44%,42.42%,25.27%,Upgrade
