,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6276,5374,9287,9589,8124,10646,11911,12461,6744,4405,2486,1987,1223,698.26,1191,994.15,1295,1874,1245,4439,Upgrade
1,Trading Asset Securities,471.77,696.15,108,14.82,-,-,-,-,1.94,-,0,4.1,13.31,22.68,40.15,-,-,-,-,47.86,Upgrade
2,Cash & Short-Term Investments,6747,6070,9395,9603,8124,10646,11911,12461,6746,4405,2486,1991,1237,720.95,1231,994.15,1295,1874,1245,4487,Upgrade
3,Cash Growth,-16.95%,-42.98%,-21.12%,-22.93%,20.44%,141.70%,379.15%,525.81%,445.46%,510.97%,101.96%,100.29%,-4.48%,-61.53%,-1.15%,-77.84%,-32.74%,-0.55%,-29.85%,129.28%,Upgrade
4,Accounts Receivable,2429,2587,2045,4463,8271,10942,11421,10489,9962,6888,3267,3111,1345,1000,797.74,806.85,392.95,667.57,908.98,796.61,Upgrade
5,Other Receivables,46.83,275.72,166.55,481.72,359.99,1121,62.89,605.03,890.98,1018,83.79,422.68,46.17,50.01,32.78,161.2,196.45,68.3,167.26,188.24,Upgrade
6,Receivables,2476,2862,2212,4944,8631,12063,11484,11094,10853,7906,3351,3533,1392,1050,830.53,968.05,589.4,735.87,1076,984.85,Upgrade
7,Inventory,2583,2919,2994,3151,3376,3126,3155,2144,2133,1504,1109,871.76,909.64,794.35,854.99,851.04,897.75,914.87,926.41,917.05,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,37.14,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,1825,1726,2036,1931,2290,1489,1450,291.3,190.87,88.31,283.85,74.18,72.2,50.25,58.43,41.14,181.07,78.55,98.43,54.26,Upgrade
10,Total Current Assets,13632,13577,16636,19629,22422,27325,27999,25990,19922,13940,7230,6470,3610,2616,2975,2854,2963,3603,3346,6443,Upgrade
11,"Property, Plant & Equipment",20295,19457,18282,17637,15360,13727,12325,12083,11171,10896,11077,10683,10789,11044,11293,11016,10727,10712,9629,10522,Upgrade
12,Long-Term Investments,27967,28272,27820,28457,28968,28506,28552,27535,27126,24088,24498,23287,23914,23150,23734,23516,24578,25653,25723,25203,Upgrade
13,Goodwill,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,416.1,Upgrade
14,Other Intangible Assets,4538,4157,3548,3840,4147,4122,3731,3579,3355,3223,3226,3096,3094,3175,3273,3273,3158,3136,2846,3116,Upgrade
15,Long-Term Deferred Tax Assets,3321,3251,3099,3171,3019,2738,1914,1162,850.98,402.19,195.42,115.57,765.41,871.72,1057,815.15,518.06,544.02,609.7,524.98,Upgrade
16,Long-Term Deferred Charges,14.1,14.85,15.56,16.21,2.04,3.16,3.5,3.86,3.48,3.85,4.23,4.52,1.38,4.17,2.99,3.45,3.67,3.89,4.1,4.32,Upgrade
17,Other Long-Term Assets,172.44,119.58,132.31,62,96.75,108.61,117.95,76.76,121.28,110.52,80.15,92.88,66.4,71.42,81.07,141.34,306.29,454.22,655.69,367.35,Upgrade
18,Total Assets,70355,69264,69948,73228,74432,76945,75058,70846,62966,53081,46727,44165,42655,41349,42831,42036,42671,44522,43230,46597,Upgrade
19,Accounts Payable,1733,1798,1703,2520,2741,2900,2906,2711,2043,1673,1113,1033,866.08,774.01,972.26,1023,933.25,1199,1284,1772,Upgrade
20,Accrued Expenses,158.03,156.36,173.41,235.39,114.48,134.01,122.36,643.46,84.8,479.56,84.1,282.5,64.85,114.76,84.48,105.83,70.51,78.07,68.89,84.66,Upgrade
21,Short-Term Debt,1431,534.67,334.8,337.37,1.13,-,45.41,98.92,200.97,3767,3789,3347,3029,3865,3919,3410,3132,3718,2848,3191,Upgrade
22,Current Portion of Long-Term Debt,715.15,534.9,634.29,598.89,395.54,248.43,71.6,28.41,6178,5750,4138,7589,1360,21177,21476,20958,13305,13518,13639,16397,Upgrade
23,Current Portion of Leases,-,167.58,-,153.86,-,32.61,-,46.04,-,49.17,-,48.94,-,44.77,-,-,-,161.41,-,6.15,Upgrade
24,Current Income Taxes Payable,361.89,156.08,2118,2361,6911,5943,5060,3472,4162,2224,1397,686.87,374.49,309.57,271.35,230.31,239.99,222.05,409.82,541.1,Upgrade
25,Current Unearned Revenue,32.78,10.8,73.66,37.45,81.29,77.42,217.84,351.23,632.61,92.69,321.32,164.48,508.91,118.44,194.71,158.07,194.42,144.92,172.78,-,Upgrade
26,Other Current Liabilities,431.48,584.12,86.89,415.44,80.53,568.34,138.8,203.14,294.45,219.31,1082,608.08,817.05,604.38,915.45,927.81,655.17,304.35,717.7,344.98,Upgrade
27,Total Current Liabilities,4864,3942,5124,6660,10325,9904,8561,7555,13596,14255,11924,13760,7020,27008,27833,26813,18530,19346,19140,22337,Upgrade
28,Long-Term Debt,11428,11817,9268,9545,9373,9915,8654,8263,600,8328,10658,10628,17129,5441,5853,6329,15052,15465,15240,14326,Upgrade
29,Long-Term Leases,1117,1091,1043,1122,1237,265,259.07,268.24,234.16,219.3,207.76,200.44,207.28,222.12,240.38,5.55,6.4,7.52,33.34,38.4,Upgrade
30,Long-Term Unearned Revenue,108.85,107.12,55,56.34,56.65,58.14,58.07,59.45,69.34,70.11,71.67,72.57,70.13,73.83,74.26,73.98,74.96,75.54,72.89,75.25,Upgrade
31,Long-Term Deferred Tax Liabilities,1714,1478,1268,1227,1445,1521,1470,1330,1286,1015,1012,978.52,1047,1052,1170,944.01,652.51,623.23,518.67,555.15,Upgrade
32,Other Long-Term Liabilities,715.96,657.78,321.19,323.98,278.94,301.04,268.99,259.91,250.39,251.42,316.4,340.5,342.69,351.91,408.41,408.62,335.57,334.81,293.63,326.94,Upgrade
33,Total Liabilities,20002,19149,17123,18992,22768,22013,19315,17779,16076,24176,24226,26014,25847,34180,35609,34603,34677,35881,35324,37687,Upgrade
34,Common Stock,1641,1641,1641,1641,1641,1641,1641,1641,1641,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,Upgrade
35,Additional Paid-In Capital,-,23753,23744,23737,-,23314,23304,23297,-,12200,12293,12289,14108,6603,6769,6769,6771,6771,6771,6771,Upgrade
36,Retained Earnings,18328,18824,22348,26245,27046,25400,28745,23870,15727,10073,3073,-255.21,-1804,-2248,-2582,-2330,-1599,-1192,-996.17,-495.88,Upgrade
37,Treasury Stock,-199.99,-199.99,-199.99,-199.99,-199.99,-199.99,-199.99,-199.99,-199.99,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,23739,561.85,285.24,96.75,24123,1035,-507.21,-113.43,23869,-619.62,-281.68,-749.14,-579.22,-834.06,-726.1,-710.6,-794.3,-735.28,-1170,-789.01,Upgrade
39,Total Common Equity,43508,44580,47818,51520,52610,51191,52983,48494,41037,23130,16561,12761,13201,4998,4938,5206,5854,6320,6081,6963,Upgrade
