,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,55912,62050,51090,82679,97758,94169,120400,135998,140902,174681,215934,148515,194004,181258,110177,66214,68887,33513,37192,29828,49869,Upgrade
1,Market Cap Growth,-34.11%,-34.11%,-57.57%,-39.21%,-30.62%,-46.09%,-44.24%,-8.43%,-27.37%,-3.63%,95.99%,124.29%,181.63%,440.86%,196.24%,121.98%,38.14%,-1.65%,13.27%,-36.49%,30.79%,Upgrade
2,Enterprise Value,71795,77124,58495,87958,99891,97986,120270,136932,148048,196179,241993,178282,223582,220157,149314,104585,107293,71537,72674,66710,87564,Upgrade
3,Last Close Price,25.75,27.60,22.40,34.42,40.80,41.46,48.52,47.00,49.63,60.92,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,5.40,5.50,4.64,5.17,9.03,14.96,21.26,76.03,-747.69,-87.13,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.26,3.26,2.15,2.41,2.19,1.78,2.19,2.55,3.08,5.57,9.40,10.00,20.62,32.02,24.68,17.58,17.91,8.46,8.21,6.09,9.21,Upgrade
6,PB Ratio,1.11,1.11,0.95,1.44,1.64,1.70,2.03,2.13,2.35,3.38,6.38,5.34,8.71,8.93,12.78,7.73,7.80,3.67,3.92,3.45,5.00,Upgrade
7,P/TBV Ratio,1.45,1.45,1.19,1.74,1.88,1.83,2.39,2.44,2.80,4.25,9.46,9.31,17.09,15.48,65.15,44.65,38.25,12.88,12.25,9.67,12.99,Upgrade
8,P/FCF Ratio,35.51,35.51,-,4.80,4.86,3.50,4.96,6.21,6.71,14.30,25.47,26.88,145.56,238.39,167.19,171.54,-,1053.02,-,-,-32.29,Upgrade
9,P/OCF Ratio,8.18,8.18,-,3.65,3.91,3.07,4.40,5.56,6.14,12.72,21.94,21.56,75.46,106.32,69.72,53.73,83.29,17.95,21.90,14.25,18.93,Upgrade
10,EV/Sales Ratio,3.89,4.06,2.46,2.56,2.24,1.86,2.18,2.57,3.24,6.25,10.54,12.01,23.77,38.90,33.45,27.76,27.89,18.06,16.04,13.63,16.17,Upgrade
11,EV/EBITDA Ratio,6.75,7.17,3.58,3.30,2.69,2.16,2.54,2.99,3.84,7.56,13.49,16.91,40.12,86.11,86.23,78.78,74.22,44.59,35.06,27.78,31.47,Upgrade
12,EV/EBIT Ratio,7.47,7.78,3.76,3.40,2.74,2.20,2.58,3.03,3.90,7.71,13.89,17.69,43.59,102.91,113.16,114.04,103.37,58.85,42.28,32.25,35.57,Upgrade
13,EV/FCF Ratio,41.09,44.14,-,5.10,4.97,3.64,4.95,6.26,7.05,16.06,28.54,32.26,167.76,289.55,226.58,270.96,-,2247.81,-,-,-56.70,Upgrade
14,Debt / Equity Ratio,0.29,0.29,0.28,0.21,0.22,0.21,0.19,0.16,0.16,0.15,0.63,0.84,1.20,1.29,4.29,4.36,4.13,3.94,3.80,4.02,3.81,Upgrade
15,Debt / EBITDA Ratio,1.48,1.87,1.88,2.16,0.62,0.37,0.23,0.22,0.16,0.20,0.60,1.07,2.07,6.79,9.78,19.91,48.49,63.69,18.62,16.08,24.48,Upgrade
16,Debt / FCF Ratio,9.31,9.31,-,0.71,0.64,0.44,0.47,0.47,0.47,0.65,2.50,4.20,20.09,34.52,56.12,96.80,-,1129.40,-,-,-24.60,Upgrade
17,Asset Turnover,0.21,0.22,0.14,0.38,0.45,0.70,0.63,0.94,0.71,0.72,0.46,0.35,0.14,0.14,0.09,0.08,0.05,0.08,0.09,0.09,Upgrade,
18,Inventory Turnover,2.51,2.52,2.79,1.74,2.89,1.55,2.59,1.76,4.60,2.89,4.52,3.12,5.06,3.03,3.25,2.31,2.57,1.80,2.14,1.97,2.40,Upgrade
19,Quick Ratio,1.90,1.90,2.27,2.27,2.18,1.62,2.29,2.73,3.12,1.29,0.86,0.49,0.40,0.37,0.07,0.07,0.07,0.10,0.13,0.12,0.24,Upgrade
20,Current Ratio,2.80,2.80,3.44,3.25,2.95,2.17,2.76,3.27,3.44,1.47,0.98,0.61,0.47,0.51,0.10,0.11,0.11,0.16,0.19,0.17,0.29,Upgrade
21,Return on Equity (ROE),10.12%,10.05%,-6.21%,24.87%,44.14%,58.08%,62.15%,92.47%,79.68%,125.58%,77.45%,43.31%,15.03%,23.82%,-9.93%,-28.80%,-12.60%,3.30%,-18.00%,-232.43%,Upgrade,
22,Return on Assets (ROA),6.37%,5.62%,3.90%,15.19%,24.09%,36.17%,35.17%,48.67%,38.39%,37.05%,23.59%,14.28%,4.25%,4.00%,1.82%,0.43%,0.23%,1.99%,2.29%,1.38%,Upgrade,
23,Return on Capital (ROIC),6.87%,6.10%,4.30%,17.43%,28.47%,42.23%,40.55%,56.20%,44.05%,41.88%,26.38%,15.80%,4.67%,4.40%,2.02%,0.47%,0.25%,2.16%,2.49%,1.49%,Upgrade,
24,Return on Capital Employed (ROCE),13.66%,13.66%,22.14%,36.86%,49.63%,64.85%,64.42%,59.54%,53.12%,46.74%,38.32%,23.44%,13.74%,4.97%,7.65%,5.15%,5.74%,4.41%,6.22%,7.84%,9.07%,Upgrade
25,Earnings Yield,-12.88%,-11.61%,-9.17%,-1.93%,8.22%,18.51%,18.17%,21.57%,19.36%,11.07%,6.68%,4.70%,1.32%,-0.13%,-1.15%,-2.83%,-3.16%,-24.61%,-20.28%,-24.20%,-13.42%,Upgrade
26,FCF Yield,3.13%,2.82%,16.10%,20.85%,20.56%,28.57%,20.18%,16.09%,14.91%,6.99%,3.93%,3.72%,0.69%,0.42%,0.60%,0.58%,-0.46%,0.09%,-2.45%,-3.91%,-3.10%,Upgrade
27,Dividend Yield,5.76%,-,-,-,3.65%,-,-,-,6.83%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,43.74%,286.77%,2.19%,1.91%,7.92%,6.69%,4.50%,15.45%,22.81%,86.82%,-,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,0.38%,0.21%,0.33%,0.26%,0.70%,-1.51%,-11.27%,-10.98%,-10.82%,-4.16%,-5.28%,-1.44%,1.32%,-7.33%,6.08%,0.91%,-292.44%,-7.49%,-8.81%,-5.77%,66.99%,Upgrade
30,Total Shareholder Return,6.13%,0.21%,0.33%,0.26%,4.35%,-1.51%,-11.27%,-10.98%,-3.99%,-4.16%,-5.28%,-1.44%,1.32%,-7.33%,6.08%,0.91%,-292.44%,-7.49%,-8.81%,-5.77%,66.99%,Upgrade
