,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2701,2703,2440,2538,2615,2424,1998,2144,2317,2071,1863,1945,1929,1683,1782,1837,1821,1859,1246,1576,Upgrade
1,Other Revenue,-32.19,32.19,-,25.58,-19.32,19.32,-,44.78,-15.23,15.23,-,-,-25.8,25.8,-,45.36,-13.43,13.43,-,42.38,Upgrade
2,Revenue,2668,2735,2440,2564,2596,2443,1998,2188,2302,2086,1863,1945,1904,1709,1782,1883,1807,1872,1246,1619,Upgrade
3,Revenue Growth (YoY),2.80%,11.92%,22.11%,17.17%,12.76%,17.11%,7.24%,12.49%,20.93%,22.12%,4.57%,3.33%,5.32%,-8.74%,42.94%,16.30%,11.64%,16.45%,-22.72%,-2.14%,Upgrade
4,Cost of Revenue,2204,2233,1948,2072,1949,1902,1645,1837,1897,1791,1594,1691,1646,1451,1436,1559,1271,1406,1009,1268,Upgrade
5,Gross Profit,464.05,501.69,491.75,491.63,647.07,541.15,352.91,351.74,404.94,295.22,269.52,254.08,257.33,257.45,346.12,324.13,536.46,466.28,237.24,351.09,Upgrade
6,"Selling, General & Admin",207.48,178.27,172.58,172.24,232.57,155.47,146.82,186.31,159.32,137.66,142.17,155.56,153.66,114.06,153.66,64.72,213.3,171.24,136.03,223.04,Upgrade
7,Research & Development,100.81,81.28,78.67,86.53,82.73,80.49,66.25,67.22,71.9,73.91,45.51,50.84,44.34,51.13,57.33,80.4,45.06,48.94,20.07,49.46,Upgrade
8,Other Operating Expenses,11.22,9.49,12.47,14.99,7.81,7.77,9.4,16.6,8.96,5.38,9.27,24.84,1.78,3.68,7.34,16.64,13.13,12,9.18,63.53,Upgrade
9,Operating Expenses,315.54,283.06,261.91,256.72,313.44,270.13,221.78,254.63,243.17,242.78,193.09,224.15,197.3,174.72,222.02,155.28,267.87,241.55,166.05,304.38,Upgrade
10,Operating Income,148.51,218.62,229.84,234.91,333.62,271.02,131.13,97.11,161.77,52.43,76.43,29.93,60.03,82.73,124.11,168.85,268.6,224.73,71.19,46.71,Upgrade
11,Interest Expense,-27.16,-28.69,-37.25,-36.07,-38.22,-38.66,-38.4,-45.02,-40.31,-21.26,-19.3,-17.84,-19.71,-18.26,-16.13,-24.77,-26.25,-37.49,-34.34,-40.69,Upgrade
12,Interest & Investment Income,21.95,28.76,27.2,24.36,31.53,32.11,26.84,25.64,24.79,40.19,11.84,12.13,11.18,26.75,10.58,8.84,11.79,21.83,3.34,13.26,Upgrade
13,Currency Exchange Gain (Loss),-8.75,8.75,-,9.41,-1.27,1.27,-,91.25,-40.18,40.18,-,-11.67,-1.88,1.88,-,-23.03,-6.8,6.8,-,2.9,Upgrade
14,Other Non Operating Income (Expenses),-7.95,-5.98,6.32,-0.67,-2.46,11.65,-11.24,-47.24,18.29,-0.47,3.18,-7.26,3.59,-5.2,6.49,-11.07,-15,-2.27,5.01,5.77,Upgrade
15,EBT Excluding Unusual Items,126.61,221.45,226.1,231.94,323.21,277.39,108.32,121.74,124.36,111.07,72.15,5.28,53.21,87.9,125.05,118.83,232.33,213.6,45.19,27.95,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.83,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.12,-1.61,1.61,1.27,-,-,-,-,3.28,-3.28,-,96.69,-,-,-,691.04,16.96,-16.59,-,-15.31,Upgrade
18,Asset Writedown,-4.45,2.06,-2.06,-25.19,4.15,-2.27,2.27,-12.74,-1.39,7.18,-7.18,0.22,0.08,1.29,-2.57,12.99,-6.22,-,-,-11.64,Upgrade
19,Other Unusual Items,17.78,3.93,2.84,13.52,-,-,-,20.02,-2.16,2.16,-,22.53,-4.14,4.14,-,19.48,0.37,-0.37,-,-16.22,Upgrade
20,Pretax Income,139.82,225.84,228.49,221.54,327.36,275.12,110.59,129.02,124.1,117.13,64.97,124.71,49.15,93.33,122.49,843.18,243.45,196.64,45.19,-15.22,Upgrade
21,Income Tax Expense,3.86,5.65,19.62,17.15,34.95,26.9,16.1,-45.53,27.69,12.38,9.06,1.91,-0.62,-1.48,20.07,110.76,35.53,33.16,10.53,-21.56,Upgrade
22,Earnings From Continuing Operations,135.96,220.19,208.87,204.39,292.41,248.22,94.49,174.55,96.41,104.75,55.91,122.8,49.77,94.81,102.42,732.42,207.92,163.48,34.66,6.35,Upgrade
23,Minority Interest in Earnings,-2.17,-0.92,-1.43,0.21,-3.91,-1.42,-1.75,-1.19,-1.13,-0.87,0.35,0.06,-0.12,-,-,-,-,-,-,-,Upgrade
24,Net Income,133.79,219.27,207.43,204.6,288.5,246.81,92.74,173.36,95.28,103.88,56.26,122.85,49.65,94.81,102.42,732.42,207.92,163.48,34.66,6.35,Upgrade
25,Net Income to Common,133.79,219.27,207.43,204.6,288.5,246.81,92.74,173.36,95.28,103.88,56.26,122.85,49.65,94.81,102.42,732.42,207.92,163.48,34.66,6.35,Upgrade
