,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7940,5416,4863,4783,5594,5823,5859,5261,4909,4989,6169,6104,8159,6114,5658,5138,5548,6062,5122,4786,6101,Upgrade
1,Market Cap Growth,-6.99%,-6.99%,-16.99%,-9.09%,13.96%,16.71%,-5.03%,-13.82%,-39.84%,-18.39%,9.02%,18.81%,47.06%,0.85%,10.47%,7.36%,-9.06%,3.19%,-20.83%,13.49%,75.63%,Upgrade
2,Enterprise Value,7351,4916,4341,4293,5132,5392,5223,4643,4339,4534,5597,5506,7612,5588,5014,4451,4926,5420,4433,4078,5436,Upgrade
3,Last Close Price,24.57,16.76,15.05,14.40,16.84,17.53,17.64,15.47,14.43,14.67,18.14,17.51,23.40,17.53,16.23,14.42,15.57,17.01,14.37,13.14,16.75,Upgrade
4,PE Ratio,61.52,42.02,35.70,31.68,34.75,33.42,31.58,28.45,28.63,26.64,33.16,32.96,42.11,32.60,33.47,32.50,37.55,41.28,33.89,32.97,41.37,Upgrade
5,Forward PE,49.14,33.52,26.40,25.96,26.94,28.72,28.89,21.14,20.19,20.05,25.45,26.42,40.40,31.02,32.65,30.58,34.00,38.29,34.27,33.66,36.22,Upgrade
6,PS Ratio,10.11,6.91,6.06,5.94,6.79,6.60,6.35,5.36,4.95,5.11,6.44,6.84,9.48,7.73,7.99,7.90,9.18,10.16,8.59,8.13,10.12,Upgrade
7,PB Ratio,5.60,3.82,3.52,3.25,3.91,4.11,4.26,3.63,3.51,3.64,4.68,4.31,5.90,4.57,4.40,3.82,4.27,4.80,4.17,3.68,4.82,Upgrade
8,P/TBV Ratio,3.87,3.87,3.56,3.29,3.95,4.16,4.32,3.67,3.55,3.69,4.76,4.40,6.04,4.68,4.51,3.91,4.37,4.92,4.28,3.77,4.95,Upgrade
9,P/FCF Ratio,30.04,20.49,24.22,258.81,9276.67,269.14,-,25.69,30.33,32.20,88.68,-,406.23,-429.71,-,-,63.28,67.00,48.26,63.81,66.35,Upgrade
