,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,52,56,76,52,107,181,86,45,45,44,48,45,47,50,45,40,47,49,44,44,56,Upgrade
1,Market Cap Growth,-69.03%,-69.03%,-12.04%,16.07%,139.29%,310.91%,80.00%,0%,-5.08%,-11.29%,7.14%,12.00%,0%,1.64%,1.82%,-9.09%,-15.71%,-12.86%,-34.52%,-50.00%,-20.45%,Upgrade
2,Enterprise Value,32,40,60,43,98,176,81,41,42,40,44,34,36,75,70,49,56,28,24,3,16,Upgrade
3,Last Close Price,0.07,0.07,0.10,0.07,0.13,0.23,0.11,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,Upgrade
4,PE Ratio,11.69,12.58,16.30,9.82,21.23,48.50,22.92,16.11,26.38,30.93,56.35,68.54,91.69,35.14,-,-,15.93,21.64,-,11.66,23.53,Upgrade
5,PS Ratio,0.61,0.66,0.92,0.62,1.25,2.16,1.04,0.55,0.59,0.67,0.74,0.69,0.72,0.73,0.69,0.66,0.68,0.65,0.53,0.49,0.61,Upgrade
6,PB Ratio,0.47,0.51,0.73,0.52,1.04,1.87,0.90,0.46,0.47,0.49,-,0.48,0.51,0.54,-,0.44,0.51,0.55,-,0.52,0.64,Upgrade
7,P/TBV Ratio,0.51,0.51,0.73,0.52,1.05,1.88,0.90,0.46,0.47,0.49,-,0.48,0.51,0.54,-,0.44,0.51,0.55,-,0.52,0.64,Upgrade
8,P/FCF Ratio,6.96,7.50,10.97,7.64,30.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,6.03,6.03,9.75,7.64,30.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.37,0.47,0.73,0.51,1.15,2.10,0.98,0.51,0.55,0.61,0.67,0.53,0.55,1.11,1.08,0.81,0.81,0.38,0.29,0.04,0.18,Upgrade
11,EV/EBITDA Ratio,3.16,4.20,6.00,4.42,10.72,24.39,15.61,9.70,21.51,25.43,65.60,-,72.20,-,-228.72,-,21.57,-,4.98,0.70,3.62,Upgrade
12,EV/EBIT Ratio,5.63,7.14,9.36,6.66,16.28,38.71,29.76,22.72,-179.05,-103.33,-34.39,-,-26.14,-,-,-,71.44,-,7.91,1.10,6.20,Upgrade
13,EV/FCF Ratio,4.27,5.42,8.72,6.32,28.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,0.02,0.12,0.12,-,0.47,0.48,0.48,-,0.04,0.02,Upgrade
15,Debt / EBITDA Ratio,0.11,0.12,0.12,0.10,0.10,0.10,0.19,0.17,0.39,0.38,-,-,4.46,-,-,-,6.60,-,-,0.55,0.40,Upgrade
16,Debt / FCF Ratio,0.14,0.14,0.15,0.16,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.64,0.67,0.70,0.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,8.91,8.56,9.95,11.59,10.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,3.71,3.71,3.71,4.56,4.56,2.85,-,2.98,-,2.11,-,2.51,-,1.47,-,0.80,-,0.90,-,3.43,-,Upgrade
20,Current Ratio,4.46,4.46,4.46,5.44,5.44,3.48,-,3.67,-,2.87,-,3.74,-,1.75,-,1.60,-,1.64,-,3.86,-,Upgrade
21,Return on Equity (ROE),2.52%,2.58%,5.84%,5.92%,4.52%,5.22%,4.70%,1.22%,-,-,0.38%,0.45%,-,-,-0.23%,4.46%,-,-,7.72%,1.77%,Upgrade,
22,Return on Assets (ROA),2.16%,2.24%,3.45%,3.44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),2.56%,2.62%,3.99%,4.04%,5.52%,2.69%,2.77%,0.78%,-,-,-2.40%,0.29%,-,-,-1.39%,2.25%,-,-,2.71%,1.86%,Upgrade,
24,Return on Capital Employed (ROCE),4.62%,4.62%,5.54%,5.81%,5.32%,4.24%,-,1.73%,-,-0.40%,-,-,-,-,-,-,-,-,-,3.25%,-,Upgrade
25,Earnings Yield,8.56%,7.95%,6.14%,10.18%,4.71%,2.06%,4.36%,6.21%,3.79%,3.23%,1.77%,1.46%,1.09%,2.85%,2.64%,2.89%,6.28%,4.62%,7.14%,8.57%,4.25%,Upgrade
26,FCF Yield,14.36%,13.34%,9.12%,13.09%,3.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
