,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,652668,605457,588557,770573,911022,1015571,1015304,948416,1164551,1146225,871268,Upgrade
1,Market Cap Growth,-21.43%,-21.43%,-35.40%,-24.12%,-10.27%,7.08%,-12.82%,-17.26%,33.66%,16.31%,-14.07%,Upgrade
2,Enterprise Value,741419,660037,630788,826439,953033,1079598,1081024,1007996,1219608,1183566,914568,Upgrade
3,PE Ratio,12.77,11.40,15.61,26.21,28.79,39.10,22.60,16.38,21.97,25.58,23.34,Upgrade
4,PS Ratio,3.88,3.47,3.59,4.99,6.07,7.33,4.26,2.62,2.73,2.91,2.61,Upgrade
5,PB Ratio,2.09,1.91,1.90,2.37,2.75,2.88,3.12,2.00,2.52,2.32,1.96,Upgrade
6,P/FCF Ratio,23.89,23.89,7.97,9.03,13.65,13.20,21.73,31.11,68.63,-,20.94,Upgrade
7,P/OCF Ratio,23.89,23.89,7.97,9.03,13.65,13.20,21.73,31.11,68.63,-,20.94,Upgrade
8,EV/Sales Ratio,4.25,3.78,3.85,5.35,6.35,7.79,4.53,2.79,2.86,3.00,2.74,Upgrade
9,EV/EBITDA Ratio,11.84,11.22,13.02,17.87,18.25,25.06,22.26,15.82,17.01,17.91,16.80,Upgrade
10,EV/EBIT Ratio,12.38,11.54,13.35,18.41,18.67,25.76,22.86,16.15,17.31,18.27,17.36,Upgrade
11,EV/FCF Ratio,26.04,26.04,8.54,9.69,14.28,14.03,23.14,33.07,71.88,-,21.98,Upgrade
12,Debt / Equity Ratio,0.45,0.45,0.39,0.38,0.31,0.29,0.32,0.19,0.23,0.17,0.16,Upgrade
13,Debt / FCF Ratio,5.64,5.64,1.62,1.44,1.56,1.31,2.23,3.04,6.12,-,1.75,Upgrade
14,Return on Capital Employed (ROCE),2.41%,2.41%,2.09%,2.01%,2.36%,1.99%,2.00%,2.36%,2.75%,2.56%,2.33%,Upgrade
15,Earnings Yield,8.14%,8.77%,6.41%,3.82%,3.47%,2.56%,4.42%,6.11%,4.55%,3.91%,4.29%,Upgrade
16,Earnings Yield,8.14%,8.77%,6.41%,3.82%,3.47%,2.56%,4.42%,6.11%,4.55%,3.91%,4.29%,Upgrade
17,FCF Yield,4.19%,4.19%,12.54%,11.07%,7.32%,7.58%,4.60%,3.21%,1.46%,1.59%,4.78%,Upgrade
18,Dividend Yield,2.86%,3.12%,3.11%,2.44%,2.05%,1.86%,1.85%,1.99%,1.54%,1.55%,1.93%,Upgrade
19,Buyback Yield / Dilution,3.95%,4.56%,3.34%,3.33%,3.54%,2.08%,0.38%,-0.01%,-0.11%,-0.07%,-0.07%,Upgrade
20,Total Shareholder Return,6.81%,7.68%,6.45%,5.77%,5.58%,3.94%,2.23%,1.98%,1.43%,1.47%,1.85%,Upgrade
