,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Premiums & Annuity Revenue,9845,9469,9162,8352,8077,8242,17196,17248,17195,16133,Upgrade
1,Total Interest & Dividend Income,591,-110,-1225,-1346,6367,23906,5248,3440,4285,4832,Upgrade
2,Gain (Loss) on Sale of Investments,3098,1053,1980,2248,-4505,-25902,469,2947,9552,-1538,Upgrade
3,Other Revenue,-1360,-119,782,-196,154,1425,-191,-,242,150,Upgrade
4,Total Revenue,12174,10293,10699,9058,10093,7671,22722,23635,31274,19577,Upgrade
5,Revenue Growth (YoY),13.79%,13.63%,6.00%,18.08%,-55.58%,-67.54%,-27.35%,20.73%,33.01%,-19.87%,Upgrade
6,Policy Benefits,7102,6443,6877,5546,5509,5344,13985,16070,21708,13031,Upgrade
7,Policy Acquisition & Underwriting Costs,-,-,-,-,-,-,2330,2267,2245,2157,Upgrade
8,"Selling, General & Administrative",-,-,-,-,-,-,1592,1439,1453,1242,Upgrade
9,Other Operating Expenses,709,851,771,815,766,770,345,323,330,329,Upgrade
10,Total Operating Expenses,7811,7294,7648,6361,6275,6114,18252,20099,25736,16759,Upgrade
11,Operating Income,4363,2999,3051,2697,3818,1557,4470,3536,5538,2818,Upgrade
12,Interest Expense,-334,-281,-253,-232,-211,-183,-181,-176,-149,-143,Upgrade
13,Earnings From Equity Investments,278,73,-165,-102,-6,-115,-13,2,-19,2,Upgrade
14,Currency Exchange Gain (Loss),-101,1047,-451,310,-1045,526,708,395,-563,363,Upgrade
15,Other Non Operating Income (Expenses),27,18,17,5,6,3,-166,166,-,-,Upgrade
16,EBT Excluding Unusual Items,4233,3856,2199,2678,2562,1788,4818,3923,4807,3040,Upgrade
17,Merger & Restructuring Charges,-211,-,-166,-,-360,-,-131,-207,-95,-190,Upgrade
18,Asset Writedown,-33,-14,-90,-57,55,9,67,-2,-16,-276,Upgrade
19,Pretax Income,3989,3842,1943,2621,2257,1797,4754,3714,4696,2574,Upgrade
20,Income Tax Expense,456,522,417,366,440,249,546,445,1100,391,Upgrade
21,Earnings From Continuing Ops.,3533,3320,1526,2255,1817,1548,4208,3269,3596,2183,Upgrade
22,Minority Interest in Earnings,-11,-6,-12,-5,-29,-5,-26,-24,-14,14,Upgrade
23,Net Income,3522,3314,1514,2250,1788,1543,4182,3245,3582,2197,Upgrade
24,Net Income to Common,3522,3314,1514,2250,1788,1543,4182,3245,3582,2197,Upgrade
25,Net Income Growth,132.63%,47.29%,-15.32%,45.82%,-57.25%,-52.45%,16.75%,47.70%,36.72%,-34.59%,Upgrade
26,Shares Outstanding (Basic),10905,11221,11431,11605,11830,12028,12067,12065,12065,12055,Upgrade
27,Shares Outstanding (Diluted),10919,11227,11441,11615,11835,12041,12087,12087,12086,12074,Upgrade
28,Shares Change (YoY),-4.56%,-3.34%,-3.33%,-3.54%,-2.08%,-0.38%,0.01%,0.11%,0.07%,0.07%,Upgrade
29,EPS (Basic),0.32,0.30,0.13,0.19,0.15,0.13,0.35,0.27,0.30,0.18,Upgrade
30,EPS (Diluted),0.32,0.30,0.13,0.19,0.15,0.13,0.35,0.27,0.30,0.18,Upgrade
31,EPS Growth,143.76%,52.40%,-12.42%,51.21%,-56.33%,-52.29%,16.76%,47.53%,36.61%,-34.63%,Upgrade
32,Free Cash Flow,942,2321,7134,3785,4729,5138,815,3094,-909,3266,Upgrade
33,Free Cash Flow Per Share,0.09,0.21,0.62,0.33,0.40,0.43,0.07,0.26,-0.08,0.27,Upgrade
34,Dividend Per Share,0.169,0.057,0.153,0.054,0.146,0.051,0.138,0.049,0.129,0.045,Upgrade
35,Dividend Growth,10.70%,5.61%,4.68%,5.14%,5.40%,4.90%,6.92%,8.36%,7.88%,5.93%,Upgrade
36,Operating Margin,35.84%,29.14%,28.52%,29.77%,37.83%,20.30%,19.67%,14.96%,17.71%,14.39%,Upgrade
37,Profit Margin,28.93%,32.20%,14.15%,24.84%,17.72%,20.11%,18.41%,13.73%,11.45%,11.22%,Upgrade
38,Free Cash Flow Margin,7.74%,22.55%,66.68%,41.79%,46.85%,66.98%,3.59%,13.09%,-2.91%,16.68%,Upgrade
39,EBITDA,4400,3175,3029,2890,3774,1750,4439,3734,5501,3023,Upgrade
40,D&A For EBITDA,37,176,-22,193,-44,193,-31,198,-37,205,Upgrade
41,EBIT,4363,2999,3051,2697,3818,1557,4470,3536,5538,2818,Upgrade
42,Revenue as Reported,-,-,-,-,-,-,23331,24194,30695,19664,Upgrade
