,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,544.41,625.97,607.77,722.09,884.4,879.24,698.38,633.04,413.04,544.17,529.26,660.43,492.31,445.04,501.6,1106,228.63,398.72,316.98,349.54,Upgrade
1,Trading Asset Securities,-,-,-,-,7.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,544.41,625.97,607.77,722.09,892.12,879.24,698.38,633.04,413.04,544.17,529.26,660.43,492.31,445.04,501.6,1106,228.63,398.72,316.98,349.54,Upgrade
3,Cash Growth,-38.98%,-28.81%,-12.97%,14.07%,115.99%,61.57%,31.95%,-4.15%,-16.10%,22.28%,5.51%,-40.31%,115.33%,11.62%,58.24%,216.55%,-55.98%,109.79%,-10.50%,38.42%,Upgrade
4,Accounts Receivable,2047,1835,2099,1868,2206,2081,2020,1735,1788,1754,1435,1311,1335,1267,1084,1033,989.72,919.52,825.67,711.86,Upgrade
5,Other Receivables,11.11,27.06,8.22,16.24,31.28,40.39,9.76,43.35,13.16,13.03,14.34,28.57,14.82,32,16.45,31.06,7.14,32.78,12.37,51.79,Upgrade
6,Receivables,2058,1862,2108,1885,2237,2122,2030,1778,1801,1767,1449,1339,1350,1299,1100,1064,996.86,952.3,838.04,763.65,Upgrade
7,Inventory,1636,1730,1698,1530,1658,1668,1687,1527,1538,1336,1577,1527,1693,1617,1580,1401,1343,1357,1344,1321,Upgrade
8,Prepaid Expenses,-,0.79,-,0.95,-,1.18,-,0.66,-,0.23,-,1.24,-,1.25,-,0.65,-,2.04,-,0.73,Upgrade
9,Other Current Assets,81.19,63.85,71.77,47.71,91.75,119.79,161.84,137.86,227.85,126.77,155.7,132.61,152.75,186.08,179.08,158.29,148.81,101.74,175.16,144.23,Upgrade
10,Total Current Assets,4319,4283,4485,4185,4879,4790,4577,4076,3980,3774,3711,3660,3688,3549,3361,3731,2717,2812,2674,2579,Upgrade
11,"Property, Plant & Equipment",1699,1698,1672,1700,1652,1642,1610,1649,1540,1473,1463,1445,1344,1324,1327,1333,1330,1360,1346,1380,Upgrade
12,Long-Term Investments,364.61,301.72,297.05,289.05,301.26,289.48,291.41,277.69,271.8,261.64,182.98,179.05,156.8,160.11,130.99,129.65,69.39,69.1,71.6,72.34,Upgrade
13,Other Intangible Assets,204.71,213.26,222.21,230.66,212.87,221.46,230.17,236.61,232.05,240.88,245.65,254.81,246.67,256.02,265.11,274.49,252.98,262.57,271.33,280.47,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.85,3.84,3.82,3.8,Upgrade
15,Long-Term Deferred Tax Assets,115.28,104.04,88.26,81.59,72.4,75.82,70.82,67,51.43,47.91,50.93,52.18,43.61,45.56,45.94,49.62,59.9,64.1,65.5,61.3,Upgrade
16,Long-Term Deferred Charges,25.75,26.23,26.88,25,50.96,45.9,35.09,30.9,36.68,32.94,28.71,24.64,48.99,36.23,33.56,21.65,40.78,26.13,32.23,19.57,Upgrade
17,Other Long-Term Assets,109.88,82.27,70.42,52.37,76.62,95.1,72.25,59.88,141.22,122.37,154.73,149,204.94,158.04,68.03,50.85,33.86,42.9,41.52,29.01,Upgrade
18,Total Assets,6838,6709,6861,6564,7245,7159,6887,6398,6253,5953,5837,5765,5733,5529,5232,5589,4508,4640,4506,4426,Upgrade
19,Accounts Payable,824.16,823.06,835.29,628.28,888.37,883.31,827.55,639.7,731.08,551.01,675.48,681.7,808.18,803.85,768.41,643.83,710.97,736.48,716.11,808.26,Upgrade
20,Accrued Expenses,92.32,114.14,119.06,148.26,89.61,113.1,105.75,139.21,62.68,95.87,84.58,119.76,37.87,60.18,61.61,87.63,33.76,66.11,56.22,58.96,Upgrade
21,Short-Term Debt,1021,1104,1073,1071,1303,1383,1219,1351,1362,1280,1240,1132,1092,915.83,907.42,1239,1053,1071,942.76,764.79,Upgrade
22,Current Portion of Long-Term Debt,558.66,555.39,438.04,54.04,21.89,19.22,195.79,190.56,192.31,190.6,2.51,100.71,-,-,-,148.16,5,5,5,5,Upgrade
23,Current Portion of Leases,-,3.78,-,3.79,-,2.61,-,5.38,-,21.75,-,23.44,-,-,-,-,85.92,60,-,60.39,Upgrade
24,Current Income Taxes Payable,28.83,12.18,32.02,9.18,31.14,15.42,23.97,12.56,37.22,14.63,10.96,0.98,9.18,5.98,13.71,6.66,12.51,4.62,15.02,7.72,Upgrade
25,Current Unearned Revenue,117.99,132.36,146.68,138.2,195.46,140.46,145.88,191.34,148.65,160.61,213.02,158.98,207.95,158.24,144.38,111.78,122.72,129.34,164,132.69,Upgrade
26,Other Current Liabilities,356.03,213.17,281.46,248.05,406.36,362.1,326.25,306.71,290.79,244.43,117.64,78,68.22,69.21,70.69,83.7,7.19,57.78,128.98,66.55,Upgrade
27,Total Current Liabilities,2999,2958,2925,2301,2936,2919,2844,2836,2825,2559,2344,2296,2223,2013,1966,2321,2031,2131,2028,1904,Upgrade
28,Long-Term Debt,27.02,27.02,167.12,547.38,640.44,640.44,519.45,89.08,19.4,19.21,219.39,219.33,320.31,320.49,100.11,100.11,143.16,143.16,150.17,155.17,Upgrade
29,Long-Term Leases,6.95,7.26,8.13,8.95,7.8,8.84,9.02,10.31,13.74,7.74,7.97,7.01,7.41,8.69,9.1,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,228.93,234.25,225.42,226.14,228.67,234.17,240.08,244.95,243.69,225.63,210.47,216.63,210.8,218.5,217.25,221.79,219.24,221.1,225.69,232.54,Upgrade
31,Long-Term Deferred Tax Liabilities,31.15,21.92,19.21,17.91,21.96,19.58,19.56,17.39,15.63,12.02,5.91,6.23,3.84,3.89,3.03,3.34,3.09,3.35,3.07,3.16,Upgrade
32,Other Long-Term Liabilities,31.92,11.81,12.74,12.85,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,3325,3260,3358,3114,3839,3827,3637,3202,3121,2828,2792,2749,2766,2565,2296,2646,2397,2498,2407,2295,Upgrade
34,Common Stock,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,425.41,425.41,425.41,425.41,Upgrade
35,Additional Paid-In Capital,1955,1955,1954,1954,1954,1950,1924,1924,1923,1923,1922,1918,1918,1918,1910,1933,1226,1240,1239,1244,Upgrade
36,Retained Earnings,467.14,473.73,488.06,451.35,405.84,358.58,387.89,352.74,302.67,309.6,237.44,216.4,186.68,155.25,187.3,156.56,113.58,91.91,105.46,119.69,Upgrade
37,Comprehensive Income & Other,39.94,35.6,31.83,27.81,46.06,37.14,37.07,28.96,31.41,22.91,5.76,6.44,-0.15,1.59,2.43,4.42,5.59,7.62,8.32,9.55,Upgrade
38,Total Common Equity,2950,2952,2963,2922,2895,2834,2837,2794,2746,2744,2654,2629,2593,2564,2588,2582,1770,1765,1778,1799,Upgrade
39,Minority Interest,563.03,496.28,540.75,527.77,511.01,498.36,412.88,401.51,385.47,381.31,391,385.84,374.33,400.54,347.89,361.08,341.18,376.54,321.15,331.63,Upgrade
40,Shareholders' Equity,3513,3449,3503,3450,3406,3332,3250,3196,3131,3125,3045,3015,2968,2964,2936,2943,2112,2142,2099,2131,Upgrade
41,Total Liabilities & Equity,6838,6709,6861,6564,7245,7159,6887,6398,6253,5953,5837,5765,5733,5529,5232,5589,4508,4640,4506,4426,Upgrade
42,Total Debt,1614,1697,1686,1685,1974,2054,1944,1646,1587,1519,1470,1483,1420,1245,1017,1488,1287,1280,1098,985.34,Upgrade
43,Net Cash (Debt),-1069,-1071,-1078,-963.07,-1081,-1175,-1245,-1013,-1174,-975.08,-940.76,-822.35,-927.31,-799.97,-515.03,-381.12,-1059,-880.79,-780.95,-635.81,Upgrade
44,Net Cash Per Share,-2.19,-2.19,-2.21,-1.97,-2.22,-2.41,-2.55,-2.08,-2.41,-1.99,-1.93,-1.68,-1.90,-1.64,-1.06,-0.90,-2.49,-2.07,-1.84,-1.49,Upgrade
45,Filing Date Shares Outstanding,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,425.41,425.41,425.41,425.41,Upgrade
46,Total Common Shares Outstanding,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,488.21,425.41,425.41,425.41,425.41,Upgrade
47,Working Capital,1320,1325,1559,1884,1943,1870,1733,1240,1155,1216,1367,1364,1465,1536,1395,1409,686.19,680.9,646.22,674.87,Upgrade
48,Book Value Per Share,6.04,6.05,6.07,5.98,5.93,5.80,5.81,5.72,5.62,5.62,5.44,5.39,5.31,5.25,5.30,5.29,4.16,4.15,4.18,4.23,Upgrade
49,Tangible Book Value,2745,2739,2740,2691,2682,2613,2607,2557,2514,2503,2408,2375,2347,2308,2323,2307,1517,1502,1506,1518,Upgrade
50,Tangible Book Value Per Share,5.62,5.61,5.61,5.51,5.49,5.35,5.34,5.24,5.15,5.13,4.93,4.86,4.81,4.73,4.76,4.73,3.57,3.53,3.54,3.57,Upgrade
51,Buildings,-,908.54,-,904.99,-,829.88,-,809.46,-,717.83,-,756.94,-,738.24,-,737.91,-,744.59,-,744.55,Upgrade
52,Machinery,-,1834,-,1815,-,1708,-,1632,-,1409,-,1409,-,1365,-,1342,-,1329,-,1315,Upgrade
53,Construction In Progress,-,86.46,-,48.4,-,119.67,-,164.53,-,262.53,-,174.25,-,73.48,-,64.42,-,58.01,-,47.49,Upgrade
