,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,277.63,249,245.52,170.14,203.51,189.45,310.92,450.29,386.68,182.74,190.6,265.05,153.8,82.95,126.59,105.24,-,62.83,-,126.78,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,34.06,64.21,30.06,36.53,153.03,123.76,180.52,-,-,45.47,-,102.86,Upgrade
2,Cash & Short-Term Investments,277.63,249,245.52,170.14,203.51,189.45,310.92,450.29,420.74,246.95,220.66,301.58,306.83,206.71,307.11,105.24,-,108.3,229.64,229.64,Upgrade
3,Cash Growth,36.43%,31.43%,-21.03%,-62.22%,-51.63%,-23.28%,40.90%,49.31%,37.13%,19.46%,-28.15%,186.56%,-,90.88%,33.73%,-54.17%,-,-12.07%,86.45%,-,Upgrade
4,Accounts Receivable,119.95,129.96,129.23,109.15,107.52,93.63,113.95,91.6,99.26,102.47,121.63,122.65,123.91,90.73,77.47,61.17,-,52.41,-,66.98,Upgrade
5,Other Receivables,4.12,3.29,1.63,1.78,45.26,1.83,1.73,3.62,32.64,31.58,6.61,8.39,9.8,9.78,9.35,10.07,-,9.94,-,14.32,Upgrade
6,Receivables,124.06,133.25,130.86,110.93,152.78,95.46,115.68,95.22,131.9,134.06,128.24,131.04,133.71,100.5,86.82,71.25,-,62.36,-,81.31,Upgrade
7,Inventory,83.52,76.49,78.22,69.52,88.51,84.76,76.78,74.26,97.89,92.01,98.07,74.32,88.02,105.89,72.29,60.21,-,75.21,-,76.22,Upgrade
8,Other Current Assets,8.96,9.9,14.47,10.45,8.44,10.07,12.48,11.75,19.56,21.72,17.1,2.56,24.03,15.35,13.52,11.54,-,6.79,-,13.12,Upgrade
9,Total Current Assets,494.18,468.63,469.06,361.04,453.24,379.75,515.85,631.52,670.09,494.72,464.07,509.51,552.6,428.46,479.74,248.23,-,252.66,-,400.29,Upgrade
10,"Property, Plant & Equipment",1551,1439,1406,1365,1397,1429,1454,1419,1441,1475,1502,1470,1397,1362,1321,1222,-,933.26,-,712.31,Upgrade
11,Long-Term Investments,1.88,1.88,1.88,1.88,1.88,0.38,0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,-,-,-,-,11.83,11.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,394.51,403.3,412.88,424.8,380.39,379.8,390.89,103.18,106.87,110.07,113.98,117.89,121.75,125.66,129.56,133.47,-,143.51,-,155.13,Upgrade
14,Long-Term Deferred Tax Assets,24.16,23.29,25.84,22.72,23.06,20.26,20.87,21.1,12.77,6.58,5.8,5.9,1.37,1.17,0.95,0.95,-,0.84,-,0.93,Upgrade
15,Long-Term Deferred Charges,4.69,4.82,4.97,4.82,5,5.18,17.2,5.55,5.74,5.33,5.51,3.38,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,28.48,1.81,0.24,7.67,2.91,6.86,14.35,112.36,1.93,0.98,21.25,15.12,24.86,23.01,0.6,5.43,-,48.31,-,46.87,Upgrade
17,Total Assets,2499,2343,2321,2188,2276,2233,2413,2292,2239,2092,2113,2122,2097,1940,1932,1611,-,1379,-,1316,Upgrade
18,Accounts Payable,356.06,257.74,295.92,243.69,243.19,241.9,291.91,256.72,314.93,231.46,364.74,267.62,333.11,268.96,236.65,161.63,-,138.91,-,219.99,Upgrade
19,Accrued Expenses,86.93,74.8,59.32,107.03,65.02,77.01,52,91.77,50.36,56.47,35.63,73.89,48.34,33.58,20.7,38.4,-,17.86,-,32.73,Upgrade
20,Short-Term Debt,672.41,601.17,585.11,443.47,600.35,526.9,728.79,598.34,429.02,355.25,274.92,275.23,319.4,174.87,275.34,275.72,-,217.47,-,186.58,Upgrade
21,Current Portion of Long-Term Debt,57.65,34.43,12.3,10.11,0.59,52.75,59.88,56.8,96.47,96.47,97.39,97.34,5.44,49.97,49.05,49.13,-,16.19,-,11.66,Upgrade
22,Current Portion of Leases,-,3.96,-,-,-,1.28,-,4.33,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
