,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,2526,2182,1791,2319,3146,2908,2622,2684,2658,2684,2944,3172,3476,3309,4189,5746,-,-,-,-,-,Upgrade
1,Market Cap Growth,-24.96%,-24.96%,-31.71%,-13.61%,18.38%,8.36%,-10.91%,-15.40%,-23.54%,-18.88%,-29.73%,-44.79%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3031,2629,2227,2781,3609,3346,3117,2875,2848,2979,3198,3381,3684,3527,4420,6141,-,-,-,-,-,Upgrade
3,Last Close Price,5.74,4.96,4.07,5.20,7.06,6.53,5.89,6.02,5.96,6.02,6.61,7.12,7.80,7.43,9.40,12.90,-,-,-,-,-,Upgrade
4,PE Ratio,64.42,54.54,32.35,-,84.59,-283.15,-97.56,-,-,-,-,44.14,39.37,38.71,39.55,54.32,-,-,-,-,-,Upgrade
5,PS Ratio,1.63,1.38,1.13,1.48,2.03,1.99,1.85,1.98,1.94,1.80,1.94,2.17,2.67,3.09,4.51,6.83,-,-,-,-,-,Upgrade
6,PB Ratio,2.20,1.90,1.56,2.02,2.73,2.55,2.33,2.42,2.38,2.33,2.55,2.71,3.01,2.93,3.73,5.26,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.90,2.90,2.41,3.18,4.36,3.92,3.61,3.79,2.64,2.60,2.86,3.04,3.35,3.28,4.20,5.97,-,-,-,-,-,Upgrade
8,P/FCF Ratio,17.86,15.43,9.55,-,13.71,57.85,46.74,-,-,33.57,-199.41,-,-,-,-33.93,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.92,5.92,4.69,-,8.89,16.05,20.26,-,-,12.91,15.31,12.72,13.64,14.75,20.35,40.30,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.92,1.67,1.40,1.77,2.33,2.29,2.20,2.12,2.08,2.00,2.11,2.32,2.83,3.29,4.76,7.30,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,11.04,9.94,8.40,10.96,14.96,21.19,28.09,44.16,-,26.15,23.93,20.13,20.96,18.82,21.27,30.53,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,67.39,38.72,28.41,-,56.70,-338.09,-67.56,-,-,-,-,51.18,44.44,34.07,35.19,49.54,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,21.43,18.59,11.87,-,15.73,66.55,55.56,-,-,37.26,-216.65,-,-,-,-35.81,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.68,0.68,0.60,0.59,0.46,0.58,0.55,0.72,0.60,0.52,0.46,0.40,0.41,0.46,0.38,0.49,0.74,-,0.73,0.56,0.56,Upgrade
