,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,24170,28448,30856,37129,40195,47005,53370,59760,61362,63317,65685,82696,79489,88263,89933,103471,80572,87253,78141,88902,Upgrade
1,Short-Term Investments,-,11776,-,11687,-,1906,-,1608,-,921.34,-,1632,-,939.93,-,861.48,-,1777,-,2139,Upgrade
2,Trading Asset Securities,7382,7344,7099,7267,9969,9535,10095,11415,11370,10933,11253,11146,13190,14611,14363,12939,10499,11442,10559,11106,Upgrade
3,Cash & Short-Term Investments,31551,47568,37955,56083,50164,58447,63465,72783,72732,75171,76938,95474,92679,103814,104296,117271,91071,100471,88700,102146,Upgrade
4,Cash Growth,-37.10%,-18.61%,-40.20%,-22.94%,-31.03%,-22.25%,-17.51%,-23.77%,-21.52%,-27.59%,-26.23%,-18.59%,1.77%,3.33%,17.58%,14.81%,-2.09%,-1.65%,4.73%,15.50%,Upgrade
5,Accounts Receivable,249335,213327,250569,256842,275909,235012,283942,283291,285528,284176,268410,267448,267493,246870,216549,217182,115135,125864,104882,91763,Upgrade
6,Other Receivables,65455,66109,101388,90741,69490,59563,78963,84219,66860,69441,85261,92843,91740,107087,139294,96258,44890,71321,93879,85740,Upgrade
7,Receivables,314790,279453,351957,347601,345398,294612,362905,367634,352389,356459,353671,362562,359232,356442,355843,315808,160026,198890,198761,178807,Upgrade
8,Inventory,474633,520030,558816,567898,537607,603125,651622,683274,668241,697638,715162,773151,669143,682681,694608,723970,657156,645580,627237,669912,Upgrade
9,Prepaid Expenses,-,23065,-,23353,-,31917,-,30696,-,38910,-,37639,-,37236,-,-,-,32661,-,-,Upgrade
10,Other Current Assets,64943,18747,68824,16591,59469,10695,57230,10389,78001,14068,80151,21704,99285,44460,90529,69425,91774,40061,82620,62347,Upgrade
11,Total Current Assets,885918,888864,1017551,1011527,992638,998796,1135222,1164776,1171363,1182247,1225922,1290530,1220340,1224633,1245276,1226474,1000026,1017663,997318,1013213,Upgrade
12,"Property, Plant & Equipment",56677,57158,57219,57467,59984,58963,61096,60938,58695,57405,57816,57625,60313,59156,60516,57081,45785,45509,43592,43741,Upgrade
13,Long-Term Investments,52371,62640,51291,62748,67327,52154,65267,67255,53667,54657,54661,54185,46809,47670,47856,41788,36506,32930,36240,34953,Upgrade
14,Goodwill,3113,3112,3159,3109,3398,3400,3400,3400,3431,3399,3401,3399,3489,3481,3481,3481,1479,1457,1457,1457,Upgrade
15,Other Intangible Assets,12520,12522,12495,12492,12675,12859,12838,13084,12838,12822,12707,12674,6208,5289,4983,4958,1843,1919,1922,1894,Upgrade
16,Long-Term Accounts Receivable,-,6262,-,5829,-,6777,-,6898,-,3583,-,3810,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,20868,20661,20161,20099,20677,20927,21005,21195,21164,20992,21315,21212,19485,19127,18709,18575,16706,16925,16678,16575,Upgrade
18,Long-Term Deferred Charges,566.28,667.07,577.06,605.64,618.64,635.61,645.25,669.86,669.71,720.31,801.1,793.85,1626,2196,1837,2153,1640,1562,1794,1563,Upgrade
19,Other Long-Term Assets,34119,16290,33280,18950,34578,44673,36276,26865,27613,23603,27520,24220,35388,37626,35587,42360,60505,53046,31175,31874,Upgrade
20,Total Assets,1068704,1069749,1196971,1193922,1192483,1199601,1336157,1365382,1349847,1359775,1404630,1469098,1394318,1399684,1418727,1397336,1164801,1171217,1130399,1145707,Upgrade
21,Accounts Payable,311275,311799,390093,394618,328082,328977,415987,435235,344963,339138,358402,415794,310458,336841,285272,328295,188111,205051,167974,210781,Upgrade
22,Accrued Expenses,3140,38133,1953,36598,1637,35979,1613,33362,1484,33282,1441,29070,1009,25643,993.96,1902,639.44,22557,637.72,1187,Upgrade
23,Short-Term Debt,37328,36138,33537,31616,29952,30208,29157,30777,29638,30697,22938,27658,22508,28117,29077,37160,30027,32965,31744,29685,Upgrade
24,Current Portion of Long-Term Debt,69431,61786,62240,61622,59196,63783,80209,75806,80940,72882,70101,76205,27389,37663,40038,-,73038,88769,-,85871,Upgrade
25,Current Portion of Leases,-,1010,-,1290,-,1266,-,1376,-,898.13,-,1092,-,147.71,-,-,-,720.46,-,1013,Upgrade
26,Current Income Taxes Payable,51645,15763,49707,16019,50430,14172,46135,14400,47610,14347,44569,13558,39881,9714,41821,35888,28994,7642,30035,30475,Upgrade
27,Current Unearned Revenue,227546,235900,255478,254129,320828,323392,370073,373851,439647,453064,461734,463991,470854,433745,442922,421359,410531,391666,399692,-,Upgrade
28,Other Current Liabilities,95290,95838,124033,122227,94656,100986,104834,112108,114889,113309,132044,127464,134416,132946,171201,198447,70931,71158,166117,470763,Upgrade
29,Total Current Liabilities,795656,796366,917041,918119,884781,898764,1048009,1076915,1059169,1057617,1091231,1154833,1006514,1004816,1011325,1023050,802271,820529,796200,829776,Upgrade
30,Long-Term Debt,115321,116362,121485,116357,121619,112789,99892,101876,105260,116870,130253,134766,202077,215914,229260,207020,220685,208367,195598,176773,Upgrade
31,Long-Term Leases,6138,5406,6195,5590,6680,10245,6088,5894,5048,4693,5423,4934,2573,1634,7478,-,4424,3024,1262,1413,Upgrade
32,Long-Term Unearned Revenue,798.68,830,886.26,892,956.37,1038,953.59,1009,1061,1075,1049,1055,1011,1009,996.03,986.68,828.61,829.98,833.43,837.2,Upgrade
33,Long-Term Deferred Tax Liabilities,2671,2675,2629,2665,2791,2937,2899,2714,3064,3224,3114,3138,3629,3681,3992,3389,2608,2562,2508,2384,Upgrade
34,Other Long-Term Liabilities,5137,5103,5080,5145,11528,7099,12092,12712,5977,6928,5940,6490,7019,6811,1229,7616,1467,1336,2161,3131,Upgrade
35,Total Liabilities,925722,926742,1053317,1048768,1028355,1032872,1169933,1201120,1179580,1190407,1237010,1305215,1222822,1233864,1254281,1242062,1032285,1036648,998562,1014314,Upgrade
36,Common Stock,14054,14054,14054,14054,14054,14054,14054,14054,14054,12777,12777,12777,12777,12168,12168,12168,12168,12168,12168,12168,Upgrade
37,Additional Paid-In Capital,10549,9699,9643,10144,10117,9920,9957,9918,9707,11176,11177,11173,11172,9829,10832,9871,10102,10120,10120,10119,Upgrade
38,Retained Earnings,58078,58121,58144,58069,70145,70250,69561,67632,73481,70951,69312,66761,72061,69818,70722,64498,61519,57712,58275,57859,Upgrade
39,Comprehensive Income & Other,-1531,-1944,-1869,-1928,-989,-1157,-722.47,-955.98,-1619,-835.4,-634.35,-738.01,-1211,-1375,-1711,-1761,-3023,-2437,-1468,-1245,Upgrade
40,Total Common Equity,81150,79930,79972,80340,93327,93067,92850,90649,95623,94068,92631,89972,94800,90440,92012,84776,80766,77563,79095,78901,Upgrade
41,Minority Interest,61832,63077,63682,64815,70801,73662,73374,73614,74644,75299,74989,73910,76697,75380,72435,70497,51750,57006,52742,52491,Upgrade
42,Shareholders' Equity,142982,143007,143654,145154,164128,166729,166224,164263,170267,169368,167620,163883,171496,165820,164446,155274,132517,134570,131837,131392,Upgrade
43,Total Liabilities & Equity,1068704,1069749,1196971,1193922,1192483,1199601,1336157,1365382,1349847,1359775,1404630,1469098,1394318,1399684,1418727,1397336,1164801,1171217,1130399,1145707,Upgrade
44,Total Debt,228219,220702,223457,216474,217447,218291,215346,215730,220886,226040,228715,244655,254547,283475,305854,244180,328174,333846,228603,294756,Upgrade
45,Net Cash (Debt),-196668,-173134,-185502,-160391,-167283,-159845,-151881,-142947,-148154,-150868,-151778,-149182,-161868,-179661,-201558,-126909,-237103,-233374,-139904,-192610,Upgrade
46,Net Cash Per Share,-13.99,-5.13,-22.61,-10.58,-12.31,-12.06,-10.68,-8.80,-10.20,-10.89,-10.73,-10.83,-11.17,-12.88,-14.44,-8.98,-16.62,-16.79,-9.92,-13.67,Upgrade
47,Filing Date Shares Outstanding,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,Upgrade
48,Total Common Shares Outstanding,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,14054,Upgrade
49,Working Capital,90262,92498,100510,93408,107857,100032,87214,87861,112194,124630,134691,135697,213826,219817,233950,203423,197755,197134,201118,183437,Upgrade
50,Book Value Per Share,5.77,5.69,5.69,5.72,6.64,6.62,6.61,6.45,6.80,6.69,6.59,6.40,6.75,6.44,6.55,6.03,5.75,5.38,5.49,5.47,Upgrade
51,Tangible Book Value,65517,64296,64318,64738,77254,76809,76612,74165,79354,77847,76522,73899,85102,81670,83548,76338,77444,74187,75715,75549,Upgrade
52,Tangible Book Value Per Share,4.66,4.57,4.58,4.61,5.50,5.47,5.45,5.28,5.65,5.54,5.44,5.26,6.06,5.81,5.94,5.43,5.51,5.14,5.25,5.23,Upgrade
53,Buildings,-,56479,-,56003,-,56367,-,57286,-,54745,-,54462,-,57977,-,-,-,46331,-,45639,Upgrade
54,Machinery,-,6827,-,6715,-,6887,-,6839,-,6944,-,6934,-,7586,-,-,-,4750,-,4762,Upgrade
55,Construction In Progress,-,3892,-,3806,-,3225,-,3571,-,2484,-,2201,-,3141,-,-,-,3403,-,1754,Upgrade
