,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1493,1779,1592,2168,2124,2702,1862,2066,1837,1690,2123,2368,1713,1608,1723,1673,1773,1371,1115,1168,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,40,120,130,125.01,105.01,75.01,0.01,65,402.03,570.02,310.01,Upgrade
2,Accounts Receivable,2632,2442,2102,1946,1791,1456,1841,1719,1091,1000,976.13,772.86,895.02,901.22,786.39,748.98,711.23,676.68,678.75,424.28,Upgrade
3,Other Receivables,93.64,629.8,96.03,221.23,81.74,479.28,32.09,206.84,52.72,521.21,60.38,168.22,55.46,492.13,53.09,158.88,86.64,420.2,37.95,82.85,Upgrade
4,Inventory,142.49,129.06,116.33,115.47,154.08,151.79,112.98,117.24,190.62,87.38,124.96,90.48,172.65,157.69,172.4,136.93,156,129.86,107.58,235.47,Upgrade
5,Prepaid Expenses,-,0.47,-,1.52,-,0.43,-,1.53,-,0.24,-,0.87,-,0.96,-,0.28,-,0.15,-,1.07,Upgrade
6,Other Current Assets,307.55,137.46,315.29,149.59,172.98,39.31,153.4,26.8,167.17,27.32,111.62,13.93,115.78,29,112.83,13.1,124.6,19.96,130.25,64.39,Upgrade
7,Total Current Assets,4669,5119,4222,4602,4324,4828,4002,4137,3338,3367,3516,3545,3076,3294,2923,2731,2917,3020,2640,2286,Upgrade
8,"Property, Plant & Equipment",4140,4107,4108,3461,2381,2362,2421,2254,2484,2332,2116,2116,2405,2419,2528,2435,2572,2483,2692,3156,Upgrade
9,Goodwill,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,22.81,4.04,4.04,4.04,-,-,-,-,-,-,-,-,Upgrade
10,Other Intangible Assets,3657,3707,3752,3801,3846,3890,3711,3745,2083,2110,2137,2164,2236,2266,2167,2198,1841,1864,1649,1188,Upgrade
11,Long-Term Investments,15118,14661,14516,14168,14016,13729,13700,13429,13189,13069,12828,12941,12584,12365,12362,12221,11809,11643,11555,11296,Upgrade
12,Long-Term Loans Receivable,-,-,-,-,88.08,100.93,119.02,129.49,122.27,125.83,124,120.78,145.89,163.77,181.29,198.3,197.68,191.17,186.29,186.41,Upgrade
13,Long-Term Deferred Tax Assets,129.4,120.09,113.2,111.44,108.85,103.73,96.81,94.05,80.15,79.69,71.77,69.63,55.97,54.58,51.81,50.48,43.71,43.73,41.57,41.6,Upgrade
14,Long-Term Deferred Charges,68.82,69.51,70.61,68.97,69.28,67.15,69.58,76.17,28.29,30.84,33.55,35.66,29.91,28.3,31.23,35.62,35.74,38.66,40.39,43.19,Upgrade
15,Long-Term Accounts Receivable,-,1658,-,1384,-,788.16,-,610.28,-,564.7,-,554.32,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,2683,884.39,2487,1407,2568,1380,1785,1020,1847,1028,1487,940.34,1056,970.08,988.26,1019,904.9,911.12,914.14,934.64,Upgrade
17,Total Assets,30470,30329,29273,29007,27404,27253,25909,25499,23195,22711,22317,22491,21590,21561,21233,20889,20321,20195,19719,19133,Upgrade
18,Accounts Payable,2288,2521,2364,2466,1391,1378,1231,1560,893.6,699.81,723.82,696.67,757.42,728.35,683.65,784.18,646.45,652.66,696.11,843.76,Upgrade
19,Accrued Expenses,270.06,310.9,234.01,318.04,213.88,266.34,178.23,261.52,146.56,159.27,147.35,179.64,143.46,152.71,145.99,186.07,120.63,131.5,134.56,258.21,Upgrade
20,Short-Term Debt,641.8,699.8,2119,2201,2223,2731,1293,1984,1831,2010,2035,2057,550,1650,1650,1602,1600,1350,1550,1252,Upgrade
21,Current Portion of Long-Term Debt,485.53,159.21,404.81,1169,1176,1607,-,1310,1289,778.92,76.07,90.95,67.18,35.02,77.21,-,44.8,21.44,51.31,46.8,Upgrade
22,Current Unearned Revenue,1036,1018,858.32,868.6,1150,991.11,727.94,791.06,735.24,711.95,699.1,690.65,724.41,724.05,735.82,697.99,722.19,618.12,171.16,-,Upgrade
23,Current Portion of Leases,-,6.3,-,7.64,-,13.27,-,21.11,-,5,-,19.75,-,7.17,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,42.19,29.96,60.34,51.21,45.27,16.33,29.35,31.04,39.55,16.33,45.89,40.4,57.89,32.69,43.71,31.66,35.1,21.56,42.73,33.32,Upgrade
25,Other Current Liabilities,756.28,1035,761.97,875.61,473.51,927.24,3351,632.47,430.69,872.45,453.87,454.24,1480,876.52,462.86,563.79,434.64,760.94,783.62,861.66,Upgrade
26,Total Current Liabilities,5520,5780,6802,7957,6674,7930,6811,6591,5366,5254,4182,4229,3780,4207,3799,3865,3604,3556,3429,3295,Upgrade
27,Long-Term Debt,7221,7235,5289,4148,3938,2779,2482,2607,1940,1775,2466,2615,2612,2548,2662,2507,2489,2661,2412,2248,Upgrade
28,Long-Term Leases,29.32,25.33,23.34,23.6,26.22,30.61,17.96,66.2,21.95,22.54,20.69,17.82,31.26,32.32,33.18,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,174,179.54,180.06,165.35,161.12,158.8,162.39,152.88,135.86,136.1,136.84,137.28,96.14,94.6,95.25,95.72,88.22,92.96,93.38,93.69,Upgrade
30,Long-Term Deferred Tax Liabilities,3.44,3.47,3.61,4.57,6.52,6.52,4.64,4.64,-,-,0,0,-,-,0.11,0.11,2.45,2.45,2.57,2.57,Upgrade
31,Other Long-Term Liabilities,57.08,53.8,60.82,53.15,73.61,63.53,173.47,119.1,45.83,41.58,46.64,44.2,49.92,29.99,33.31,30.32,26.42,19.77,18.58,17.12,Upgrade
32,Total Liabilities,13005,13277,12359,12352,10879,10969,9651,9541,7509,7230,6852,7044,6569,6912,6623,6499,6210,6332,5956,5657,Upgrade
33,Common Stock,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,Upgrade
34,Additional Paid-In Capital,1826,1825,1828,1828,1828,1827,1827,1827,1826,1824,1851,1852,1842,1842,1839,1837,1838,1838,1841,1838,Upgrade
35,Retained Earnings,13032,12566,12492,12304,12165,11909,11949,11659,11269,11122,11222,11030,10731,10363,10290,9968,9621,9270,9158,8935,Upgrade
