,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9515,7258,7517,7357,7522,6311,7256,8003,5583,4853,3853,4078,6759,5056,5606,4305,3998,4290,4502,3991,5710,Upgrade
1,Market Cap Growth,14.99%,14.99%,3.60%,-8.07%,34.73%,30.04%,88.32%,96.24%,-17.40%,-4.01%,-31.27%,-5.27%,69.07%,17.85%,24.51%,7.88%,-29.98%,33.72%,77.03%,41.53%,165.00%,Upgrade
2,Enterprise Value,9591,6781,6322,7398,7563,6566,7601,8522,6102,5423,4199,4502,7184,5433,5593,4319,4012,4347,4670,4440,6159,Upgrade
3,Last Close Price,17.43,13.16,13.63,13.34,16.65,13.97,16.06,17.76,12.39,10.77,8.55,9.05,15.00,11.22,12.44,9.39,8.72,9.30,9.76,8.45,12.08,Upgrade
4,PE Ratio,32.12,24.80,18.74,19.22,20.85,19.68,40.18,44.59,31.31,53.64,-782.47,-464.43,-,31.98,21.82,18.29,21.42,22.56,21.83,11.26,16.17,Upgrade
5,Forward PE,26.92,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,Upgrade
6,PS Ratio,1.29,0.99,1.16,1.20,1.27,1.10,1.24,1.34,0.93,0.80,0.73,0.84,1.40,1.08,1.12,0.92,0.94,1.05,1.09,0.91,1.28,Upgrade
7,PB Ratio,2.30,1.73,1.86,1.85,1.90,2.63,3.18,3.81,2.58,2.30,1.87,2.05,3.40,2.43,2.70,2.13,1.96,2.14,2.37,2.10,2.96,Upgrade
8,P/TBV Ratio,1.86,1.86,1.92,1.91,1.97,2.78,3.38,4.08,2.76,2.46,2.01,2.21,3.67,2.62,2.91,2.34,2.15,2.37,2.65,2.35,3.31,Upgrade
9,P/FCF Ratio,-,-,-,13.30,-,11.46,19.00,56.66,-,-,-,-14.78,-,-,-,14.84,12.30,-,9.59,16.18,31.58,Upgrade
