,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,4884,6194,4229,4432,3840,3339,2760,2926,2203,2851
1,Revenue Growth (YoY),15.49%,39.75%,10.12%,32.74%,39.15%,14.13%,25.25%,2.60%,-56.13%,20.36%
2,Cost of Revenue,4603,6006,4150,4683,3629,3282,2623,2805,2073,2590
3,Gross Profit,280.68,187.73,78.41,-251.05,210.7,57.1,136.94,120.98,130.6,261.41
4,"Selling, General & Admin",158.2,271.7,150.64,173.4,137.92,185.89,218.63,177.95,144.08,198.05
5,Other Operating Expenses,-37.99,-38.31,-47.81,-76.77,-17.91,-21.25,29.77,8.05,-14.33,6.43
6,Operating Expenses,120.21,262.05,102.83,99.56,120.01,164.64,248.4,185.99,129.75,204.48
7,Operating Income,160.47,-74.32,-24.41,-350.6,90.69,-107.54,-111.46,-65.02,0.85,56.93
8,Interest Expense,-145.59,-149.35,-170.63,-156.8,-81.27,-84.33,-72.9,-96.6,-90.55,-48.84
9,Interest & Investment Income,22.02,35.17,18.07,27.91,30.88,44.4,29.98,32,27.97,29.82
10,Earnings From Equity Investments,-23.95,-45.7,45.7,-67.67,67.67,107.2,261.43,173.76,16.69,16.17
11,Currency Exchange Gain (Loss),-5.46,-7.76,-2.07,0.98,-11.1,-3.69,0.18,2.49,10.27,-1.81
12,Other Non Operating Income (Expenses),-,-,-,-,-,-0.14,-0,0.48,1.76,1.44
13,EBT Excluding Unusual Items,7.49,-241.95,-133.35,-546.18,96.87,-44.1,107.22,47.11,-33.03,53.7
14,Gain (Loss) on Sale of Investments,45.27,4.8,-0.09,7.58,7.79,14.58,16.24,52.29,9.61,35.14
15,Gain (Loss) on Sale of Assets,0.13,38.89,-0.92,-68.95,-0.02,131.11,0.19,16.54,0.04,-1.88
16,Other Unusual Items,1.41,1.92,4.06,5.56,13.63,16.01,19.47,63.62,52.73,-1.27
17,Pretax Income,54.3,-196.34,-130.3,-601.99,118.28,117.6,143.12,179.57,29.35,85.68
18,Income Tax Expense,24.67,36.79,7.82,10.78,18.55,8.13,-1.06,8.21,6.54,41.85
19,Earnings From Continuing Operations,29.63,-233.13,-138.12,-612.76,99.72,109.46,144.18,171.36,22.8,43.83
20,Minority Interest in Earnings,-5.8,-109.94,-9.14,-61.45,-13.49,-10.43,15.84,8.49,15.41,-0.2
21,Net Income,23.83,-343.07,-147.26,-674.22,86.23,99.03,160.02,179.85,38.21,43.64
22,Net Income to Common,23.83,-343.07,-147.26,-674.22,86.23,99.03,160.02,179.85,38.21,43.64
23,Net Income Growth,-,-,-,-,-46.11%,-44.94%,318.77%,312.16%,-80.42%,-
24,Shares Outstanding (Basic),1643,1643,1643,1643,1643,1643,1643,1643,1643,1643
25,Shares Outstanding (Diluted),1643,1643,1643,1643,1643,1643,1643,1643,1643,1643
26,Shares Change (YoY),-,-,-,-,-,-,-,-,-0.00%,-0.99%
27,EPS (Basic),0.01,-0.21,-0.09,-0.41,0.05,0.06,0.10,0.11,0.02,0.03
28,EPS (Diluted),0.01,-0.21,-0.09,-0.41,0.05,0.06,0.10,0.11,0.02,0.03
29,EPS Growth,-,-,-,-,-46.11%,-44.94%,318.78%,312.17%,-80.42%,-
30,Free Cash Flow,79.88,216.18,-375.67,-10.76,-258.95,-135.64,367.6,819.37,329.63,281.87
31,Free Cash Flow Per Share,0.05,0.13,-0.23,-0.01,-0.16,-0.08,0.22,0.50,0.20,0.17
32,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.040
33,Dividend Growth,-,-,-,-,-,-,-,-,-,-20.00%
34,Operating Margin,3.29%,-1.20%,-0.58%,-7.91%,2.36%,-3.22%,-4.04%,-2.22%,0.04%,2.00%
35,Profit Margin,0.49%,-5.54%,-3.48%,-15.21%,2.25%,2.97%,5.80%,6.15%,1.73%,1.53%
36,Free Cash Flow Margin,1.64%,3.49%,-8.88%,-0.24%,-6.74%,-4.06%,13.32%,28.01%,14.96%,9.89%
37,EBITDA,193.07,-40.01,9.92,-313.19,132.07,-62.46,-69.51,-21.5,40.57,100.56
38,D&A For EBITDA,32.61,34.31,34.34,37.41,41.38,45.08,41.95,43.52,39.73,43.64
39,EBIT,160.47,-74.32,-24.41,-350.6,90.69,-107.54,-111.46,-65.02,0.85,56.93
