,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,666.23,635.23,635.52,793.74,667.37,606.33,600.32,788.34,586.15,518.82,546.93,580.38,532.19,436.4,483.92,482.02,393.14,320.63,371.41,346.95,Upgrade
1,Other Revenue,-21.9,21.9,-,79.75,-34.6,34.6,-,68.84,-24.79,24.79,-,-,-28.14,28.14,-,54.74,-26.83,26.83,-,57.2,Upgrade
2,Revenue,644.33,657.13,635.52,873.48,632.76,640.94,600.32,857.18,561.36,543.61,546.93,580.38,504.05,464.54,483.92,536.76,366.32,347.46,371.41,404.16,Upgrade
3,Revenue Growth (YoY),1.83%,2.53%,5.86%,1.90%,12.72%,17.90%,9.76%,47.69%,11.37%,17.02%,13.02%,8.13%,37.60%,33.70%,30.29%,32.81%,2.84%,7.03%,9.35%,14.57%,Upgrade
4,Cost of Revenue,496.69,473.67,486,656.96,479.84,455.01,465.33,641.07,405.91,412.86,426.03,442.71,392.7,360.07,383.91,417.17,277.12,259.06,281.68,322.07,Upgrade
5,Gross Profit,147.64,183.46,149.52,216.52,152.93,185.93,134.99,216.11,155.45,130.75,120.91,137.68,111.35,104.47,100.01,119.6,89.19,88.4,89.73,82.08,Upgrade
6,"Selling, General & Admin",52.16,61.05,40.51,70.28,43.02,58.92,43.03,77.09,48.37,53.04,40.42,54.6,50.92,54.24,41.59,55.41,57.94,56.27,43.65,47.11,Upgrade
7,Research & Development,1.26,1.52,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-3.49,6.08,3.43,1.64,0.48,0.22,0.47,-4.61,0.75,-1.13,1.1,0.29,0.6,0.61,-0.09,-0.38,-0.26,1.89,1.76,1.99,Upgrade
9,Operating Expenses,54.59,61.36,53.51,67.41,45.55,67.6,36.96,66.73,57.68,45.26,47.23,50.36,54.32,52.73,41.33,48.35,62.98,53.82,50.32,46.61,Upgrade
10,Operating Income,93.05,122.1,96.01,149.11,107.38,118.34,98.02,149.37,97.76,85.49,73.67,87.32,57.03,51.74,58.67,71.24,26.21,34.57,39.41,35.48,Upgrade
11,Interest Expense,-40.13,-42.4,-39.03,-65.28,-31.19,-27.82,-28.54,-62.85,-17.69,-19.91,-16.6,-22.19,-22.22,-26.04,-25.72,-33.53,-25.92,-26.3,-28.39,-42.44,Upgrade
12,Interest & Investment Income,26.8,29.42,19.7,14.49,18.24,15.23,6.01,16.24,13.28,17.45,6.53,5.47,14.99,17.35,8.24,14.8,24.5,18.6,7.56,15.95,Upgrade
13,Currency Exchange Gain (Loss),-1.37,1.37,-,1.38,-1.04,1.04,-,-9.69,5.75,-5.75,-,4.52,-1.78,1.78,-,9.18,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),8.75,-8.58,-0.16,-4.58,-2.05,-0.1,1.3,6.64,-9.68,-1.66,0.58,-33.37,1.88,30.97,-1.88,-2.39,0.97,0.97,0.24,-3.73,Upgrade
15,EBT Excluding Unusual Items,87.1,101.91,76.51,95.11,91.34,106.68,76.8,99.72,89.42,75.62,64.18,41.74,49.9,75.8,39.3,59.29,25.75,27.85,18.82,5.25,Upgrade
16,Gain (Loss) on Sale of Assets,3.18,-0,1.7,8.76,1.97,3.44,-,-,0.68,0.72,0.01,14.28,1.1,3.37,-,-0.14,-,-0.03,1.11,-0.15,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-2.72,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-0.38,-0.08,-0,6.63,-,0.61,-0.61,1.18,-,-,-,31.43,-,-,-,2.4,-,-,-,3.94,Upgrade
19,Pretax Income,89.91,101.83,78.21,110.5,93.31,110.73,76.18,98.17,90.1,76.34,64.18,87.45,51,79.17,39.3,61.55,25.75,27.82,19.93,9.03,Upgrade
20,Income Tax Expense,19.03,22.58,17.07,15.51,18.01,22.75,15.58,14.14,18.32,19.74,15.76,20.38,18.51,19.93,13.85,15.52,7.81,11.16,6.25,5.24,Upgrade
21,Earnings From Continuing Operations,70.87,79.25,61.14,94.99,75.3,87.98,60.6,84.03,71.78,56.6,48.43,67.07,32.49,59.24,25.46,46.03,17.94,16.66,13.68,3.79,Upgrade
22,Minority Interest in Earnings,-22.91,-27.75,-17.3,-38.52,-27.46,-29.15,-25.73,-40.14,-17.72,-22.49,-19.28,-21.57,-19.99,-19.52,-14.18,-20.66,-12.55,-13.36,-10.7,-5.41,Upgrade
23,Net Income,47.96,51.5,43.84,56.47,47.83,58.82,34.87,43.89,54.06,34.11,29.15,45.5,12.5,39.72,11.28,25.37,5.39,3.3,2.98,-1.62,Upgrade
24,Net Income to Common,47.96,51.5,43.84,56.47,47.83,58.82,34.87,43.89,54.06,34.11,29.15,45.5,12.5,39.72,11.28,25.37,5.39,3.3,2.98,-1.62,Upgrade
25,Net Income Growth,0.26%,-12.45%,25.72%,28.65%,-11.53%,72.45%,19.64%,-3.54%,332.54%,-14.13%,158.40%,79.32%,131.99%,1103.93%,278.04%,-,126.71%,5.11%,2.05%,-,Upgrade
26,Shares Outstanding (Basic),1323,1287,1096,1426,1382,1180,1162,1050,1380,1073,1457,1670,1135,912,1128,1175,1089,1100,995,730,Upgrade
27,Shares Outstanding (Diluted),1323,1287,1096,1426,1382,1180,1162,1050,1380,1073,1457,1670,1135,912,1128,1175,1089,1100,995,730,Upgrade
28,Shares Change (YoY),-4.31%,9.11%,-5.71%,35.82%,0.12%,9.98%,-20.24%,-37.12%,21.63%,17.64%,29.20%,42.05%,4.26%,-17.07%,13.41%,61.07%,-8.38%,9.77%,2.05%,-56.84%,Upgrade
29,EPS (Basic),0.04,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.02,0.03,0.01,0.04,0.01,0.02,0.00,0.00,0.00,-0.00,Upgrade
30,EPS (Diluted),0.04,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.02,0.03,0.01,0.04,0.01,0.02,0.00,0.00,0.00,-0.00,Upgrade
31,EPS Growth,4.78%,-19.76%,33.33%,-5.28%,-11.63%,56.80%,50.00%,53.42%,255.65%,-27.00%,100.00%,26.24%,122.51%,1351.77%,233.33%,-,147.45%,-4.25%,0%,-,Upgrade
32,Free Cash Flow,-45.58,-210.27,957.8,290.12,54.66,295.45,22.34,-191.84,-676.47,915.88,488.58,-56.72,953.73,-316.4,-297.03,498.27,67.31,-864.74,155.55,292.31,Upgrade
33,Free Cash Flow Per Share,-0.03,-0.16,0.87,0.20,0.04,0.25,0.02,-0.18,-0.49,0.85,0.34,-0.03,0.84,-0.35,-0.26,0.42,0.06,-0.79,0.16,0.40,Upgrade
34,Dividend Per Share,-,-,-,0.050,-,-,-,0.050,-,-,-,0.030,-,-,-,0.020,-,-,-,0.002,Upgrade
35,Dividend Growth,-,-,-,0%,-,-,-,66.67%,-,-,-,50.00%,-,-,-,900.00%,-,-,-,-80.00%,Upgrade
36,Gross Margin,22.91%,27.92%,23.53%,24.79%,24.17%,29.01%,22.49%,25.21%,27.69%,24.05%,22.11%,23.72%,22.09%,22.49%,20.67%,22.28%,24.35%,25.44%,24.16%,20.31%,Upgrade
37,Operating Margin,14.44%,18.58%,15.11%,17.07%,16.97%,18.46%,16.33%,17.43%,17.42%,15.73%,13.47%,15.05%,11.31%,11.14%,12.12%,13.27%,7.15%,9.95%,10.61%,8.78%,Upgrade
38,Profit Margin,7.44%,7.84%,6.90%,6.46%,7.56%,9.18%,5.81%,5.12%,9.63%,6.27%,5.33%,7.84%,2.48%,8.55%,2.33%,4.73%,1.47%,0.95%,0.80%,-0.40%,Upgrade
39,Free Cash Flow Margin,-7.07%,-32.00%,150.71%,33.21%,8.64%,46.10%,3.72%,-22.38%,-120.51%,168.48%,89.33%,-9.77%,189.21%,-68.11%,-61.38%,92.83%,18.38%,-248.88%,41.88%,72.33%,Upgrade
