,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1.37,2.21,1.01,2.43,4.22,14.3,7.36,19.97,9.58,11.2,Upgrade
1,Trading Asset Securities,2.09,2.05,3.99,3.91,2.67,2.75,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3.46,4.26,5,6.35,6.89,17.05,7.36,19.97,9.58,11.2,Upgrade
3,Cash Growth,-30.74%,-32.83%,-27.43%,-62.76%,-6.44%,-14.64%,-23.13%,78.28%,-44.90%,-66.64%,Upgrade
4,Accounts Receivable,0.48,1.07,12.65,15.96,13.21,4.79,6.65,0.55,0.58,0.61,Upgrade
5,Other Receivables,-,1.98,-,3.42,-,3.06,-,0.24,-,0.15,Upgrade
6,Receivables,0.48,3.05,12.65,19.38,13.21,7.84,6.65,0.79,0.58,0.76,Upgrade
7,Inventory,0.43,0.38,0.36,0.34,0.35,0.38,0.36,0.11,0.1,0.14,Upgrade
8,Prepaid Expenses,2.89,0.33,3.77,0.71,4.23,1.16,4.07,0.91,0.95,0.83,Upgrade
9,Other Current Assets,1.09,1.2,1.17,2.64,1.57,0.04,1.34,2.72,1.41,0.39,Upgrade
10,Total Current Assets,8.36,9.22,22.95,29.43,26.24,26.47,19.78,24.5,12.62,13.33,Upgrade
11,"Property, Plant & Equipment",96.95,111.97,142.97,159.22,180.87,204.97,200.39,199.51,94.77,51.03,Upgrade
12,Goodwill,-,-,1.88,1.96,2.04,2.06,2.03,2,1.85,1.88,Upgrade
13,Long-Term Deferred Tax Assets,2.74,2.91,3.94,3.4,1.83,2.05,2.56,2.69,2.17,1.94,Upgrade
14,Other Long-Term Assets,3.24,3.23,3.2,2.17,3.53,4.63,3.24,2.82,2.79,3.07,Upgrade
15,Total Assets,111.3,127.32,174.95,196.17,214.51,240.18,228,231.53,114.19,71.24,Upgrade
16,Accounts Payable,1.59,1.53,1.19,0.99,7.02,1.65,1.41,0.11,2.22,0.09,Upgrade
17,Accrued Expenses,14.85,8.32,16.93,6.63,13.21,3.43,8.55,3.07,4.56,2.72,Upgrade
18,Short-Term Debt,28.57,27.47,27.47,27.47,22.77,22.77,27.57,37.03,22.77,15,Upgrade
19,Current Portion of Leases,28.07,25.95,21.74,22.57,22.65,25.03,27.85,30.16,16.36,13.52,Upgrade
20,Current Income Taxes Payable,2.08,2.21,1.21,2.67,0.45,2.08,1.33,2.21,1.12,2.76,Upgrade
21,Current Unearned Revenue,-,0.23,-,0.19,-,0.3,-,0.34,-,0.13,Upgrade
22,Other Current Liabilities,0.16,15.71,17.1,30.24,24.86,30.6,24.35,8.73,-,1.64,Upgrade
23,Total Current Liabilities,75.3,81.41,85.64,90.76,90.96,85.85,91.07,81.64,47.03,35.85,Upgrade
24,Long-Term Leases,115.82,128.18,117.79,125.82,139.07,155.83,143.72,147.39,74.37,31.36,Upgrade
25,Other Long-Term Liabilities,0.48,0.48,0.46,0.46,0.47,0.48,0.46,0.44,0.4,0.4,Upgrade
26,Total Liabilities,191.6,210.06,203.88,217.04,230.5,242.16,235.24,229.47,121.79,67.61,Upgrade
27,Common Stock,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,Upgrade
28,Additional Paid-In Capital,261.58,261.58,261.58,261.58,261.58,261.58,261.58,261.58,261.58,261.58,Upgrade
29,Retained Earnings,-307.09,-310.3,-277.47,-272.12,-271.86,-264.33,-277.3,-269.3,-281.45,-271.37,Upgrade
30,Comprehensive Income & Other,8.35,7.89,7.38,8.24,10.09,10.59,10.62,10.31,8.92,9.15,Upgrade
31,Total Common Equity,-32.67,-36.35,-4.02,2.18,4.3,12.32,-0.61,7.07,-6.47,3.85,Upgrade
32,Minority Interest,-47.63,-46.39,-24.9,-23.05,-20.29,-14.3,-6.63,-5.02,-1.13,-0.22,Upgrade
33,Shareholders' Equity,-80.3,-82.74,-28.93,-20.87,-16,-1.97,-7.24,2.05,-7.6,3.63,Upgrade
34,Total Liabilities & Equity,111.3,127.32,174.95,196.17,214.51,240.18,228,231.53,114.19,71.24,Upgrade
35,Total Debt,172.45,181.6,166.99,175.86,184.49,203.62,199.14,214.58,113.49,59.88,Upgrade
36,Net Cash (Debt),-168.99,-177.34,-161.99,-169.51,-177.6,-186.58,-191.78,-194.61,-103.91,-48.68,Upgrade
37,Net Cash Per Share,-0.38,-0.40,-0.36,-0.38,-0.40,-0.42,-0.43,-0.43,-0.23,-0.11,Upgrade
38,Filing Date Shares Outstanding,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,Upgrade
39,Total Common Shares Outstanding,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,448.36,Upgrade
40,Working Capital,-66.94,-72.19,-62.68,-61.34,-64.72,-59.38,-71.28,-57.14,-34.41,-22.53,Upgrade
41,Book Value Per Share,-0.07,-0.08,-0.01,0.00,0.01,0.03,-0.00,0.02,-0.01,0.01,Upgrade
42,Tangible Book Value,-32.67,-36.35,-5.91,0.22,2.26,10.26,-2.64,5.07,-8.32,1.97,Upgrade
43,Tangible Book Value Per Share,-0.07,-0.08,-0.01,0.00,0.01,0.02,-0.01,0.01,-0.02,0.00,Upgrade
44,Machinery,-,20.53,-,20.69,-,21.64,-,10.66,-,9.74,Upgrade
45,Construction In Progress,-,-,-,-,-,-,-,27.17,-,-,Upgrade
46,Leasehold Improvements,-,54.07,-,54.23,-,55.94,-,22.11,-,21.2,Upgrade
