,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1433,1473,1438,1364,1386,1356,1286,1445,989.51,956.36,910.72,1051,907.71,913.44,781.05,671.56,566.43,778.49,977.91,905.98,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,Upgrade
2,Trading Asset Securities,130.92,105.83,125.86,151.55,180.56,80.98,120.51,60,-,50.2,20,20,40.07,20.18,20,52.77,0.14,30.04,-,0.13,Upgrade
3,Cash & Short-Term Investments,1564,1578,1564,1515,1566,1437,1406,1505,989.51,1007,930.72,1071,947.77,933.62,801.05,724.33,566.57,808.53,977.91,936.11,Upgrade
4,Cash Growth,-0.17%,9.86%,11.22%,0.70%,58.30%,42.74%,51.09%,40.50%,4.40%,7.81%,16.19%,47.86%,67.28%,15.47%,-18.09%,-22.62%,-14.10%,-0.31%,-7.57%,-2.57%,Upgrade
5,Accounts Receivable,1437,1458,1485,1464,1402,1385,1280,1316,1436,1550,1521,1704,1662,1531,1620,1582,1509,1542,1702,2034,Upgrade
6,Other Receivables,4.52,7.85,4.8,9.21,8.1,11.86,5.22,5.16,4.49,12.84,3.31,12.73,6.87,3.9,4.78,14.85,20.77,27.54,23.42,44.24,Upgrade
7,Receivables,1442,1466,1489,1474,1410,1397,1286,1321,1440,1563,1524,1717,1669,1535,1625,1597,1530,1570,1725,2078,Upgrade
8,Inventory,968.67,915.36,838.67,947.82,901.83,829.14,857.7,931.17,869.31,933.34,889.59,920.92,945.3,965.24,889.95,909.45,943.56,915.02,989.32,959.47,Upgrade
9,Other Current Assets,28.11,42.72,20.45,30.67,36.21,24.84,36.41,36.38,43.17,29.65,49.59,44.92,54.81,53.14,63.09,17,44.92,36.06,74.79,36.41,Upgrade
10,Total Current Assets,4002,4002,3912,3967,3915,3688,3586,3793,3342,3532,3394,3754,3617,3487,3379,3247,3085,3330,3767,4010,Upgrade
11,"Property, Plant & Equipment",2177,2182,2234,2276,2328,2384,2471,2544,2309,2335,2395,2549,2182,2149,2136,2192,2322,2363,2405,2445,Upgrade
12,Long-Term Investments,62.54,62.22,61.06,60.53,59.87,59.51,58.66,59.22,59.34,58.91,58.51,57.91,27.54,27.13,27.04,26.54,14.37,14.37,14.37,14.37,Upgrade
13,Other Intangible Assets,123.96,125.94,127.4,129.32,104.55,105.39,106.31,106.72,102.17,102.51,102.88,108.76,103.35,104.81,90.86,92.96,124.78,126.89,82.54,85.18,Upgrade
14,Long-Term Deferred Tax Assets,28.84,28.83,28.83,28.77,27.53,27.53,27.53,27.59,28.06,28.06,28.06,28.06,42.11,42.11,40.47,42.11,17.36,17.01,17.36,17.04,Upgrade
15,Long-Term Deferred Charges,16.08,16.07,15.66,16.36,18.5,20.34,22.17,24.27,24.54,24.74,26.24,27.49,25.22,22.54,18.48,16.56,12.27,13.1,13.91,15.12,Upgrade
16,Other Long-Term Assets,33.04,40.22,37.97,47.9,25.69,26.65,22.52,25.36,76.2,25.94,20.27,33.51,74.51,90.91,105.63,106.39,-,-,45.5,45.5,Upgrade
17,Total Assets,6444,6458,6417,6526,6479,6311,6294,6580,5942,6107,6025,6558,6072,5924,5798,5724,5575,5864,6346,6632,Upgrade
18,Accounts Payable,1700,1734,1653,1786,1646,1547,1463,1712,1470,1677,1886,2172,1958,1873,1716,1703,1571,1858,2189,2518,Upgrade
19,Accrued Expenses,62.61,71.68,48.39,69.4,60.36,68.13,49.6,84.4,68.5,85.23,53.44,101.03,44.83,47.63,35.18,53.47,51.04,69.08,47.12,62.24,Upgrade
20,Short-Term Debt,1.9,-,2.23,66.69,-,-,-,-,-,-,-,-,-,-,-,-,60,108.8,115.8,115.8,Upgrade
21,Current Portion of Long-Term Debt,373.74,372.98,361.87,336.98,60.46,60.09,60.54,60.32,20.64,20.12,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,0.28,-,0.15,-,0.11,-,0.24,-,0.36,0.33,0.32,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,9.84,0.19,23.21,0.18,16.17,0.19,23.53,0.6,23.63,0.74,16.09,1.12,14.9,9.96,21.44,5.94,16.41,2.86,3.12,0.38,Upgrade
24,Current Unearned Revenue,47.7,41.73,39.55,49.66,76.31,41.47,57.6,53.24,87.13,66.6,61.3,56.52,98.59,123.46,97.02,63.81,78.65,42.76,70.06,-,Upgrade
25,Other Current Liabilities,29.97,32.69,33.66,31.78,170.97,169.14,172.84,168.98,27.84,34.04,34.96,81.16,28.03,30.65,26.26,25.33,42.31,40.77,23.61,82.07,Upgrade
26,Total Current Liabilities,2226,2254,2162,2341,2031,1887,1827,2080,1698,1884,2052,2413,2144,2084,1896,1852,1820,2122,2448,2779,Upgrade
27,Long-Term Debt,241.91,241.66,277.63,228.21,486.02,485.09,516.21,565.02,223.76,220.11,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,0.43,-,0.12,-,-,-,-,-,0.04,0.11,0.15,0.2,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,46.11,43.97,50.13,57.66,60,66.98,74.84,81.93,86.49,94.91,101.69,111.89,108.42,116.83,127.26,135.87,132.64,136.49,131.21,134.86,Upgrade
30,Long-Term Deferred Tax Liabilities,91.28,93.1,95.82,96.52,105,102.13,101.35,99.66,108.17,106.9,96.69,92.48,94.9,86.05,84.3,83.24,87.8,84.01,80.13,71.17,Upgrade
