,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1643,1694,1612,1709,1806,1678,1210,1119,1038,1551,Upgrade
1,Revenue Growth (YoY),1.90%,-0.86%,-10.73%,1.88%,49.26%,49.92%,16.58%,-27.84%,-23.83%,1.75%,Upgrade
2,Cost of Revenue,1305,1341,1274,1365,1470,1369,1021,919.15,851.26,1237,Upgrade
3,Gross Profit,337.98,353.56,338.6,343.84,336.52,309.13,189.41,199.9,186.8,313.7,Upgrade
4,"Selling, General & Admin",244.13,272.55,248.25,250.11,278.89,256.97,197.04,185.81,202.31,292.85,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-6.37,Upgrade
6,Operating Expenses,244.5,264.54,248.45,251.3,282.88,257.68,200.94,182.15,209.59,285.3,Upgrade
7,Operating Income,93.48,89.02,90.15,92.55,53.64,51.45,-11.53,17.74,-22.79,28.41,Upgrade
8,Interest Expense,-41.45,-47.06,-33.64,-30.76,-13.41,-15.09,-13.89,-12.33,-14.69,-16.62,Upgrade
9,Interest & Investment Income,-,24.42,-,28.13,-,19.97,-,16.98,-,19.81,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,0.56,-0.93,-0.82,Upgrade
11,Currency Exchange Gain (Loss),1.03,7.4,5.52,3.4,4.98,-10.5,0.92,-7.19,0.74,6.06,Upgrade
12,Other Non Operating Income (Expenses),11.48,-10.96,8.11,-10.1,13.06,5.8,26.12,15.79,16.65,-9.46,Upgrade
13,EBT Excluding Unusual Items,64.53,62.81,70.13,83.21,58.27,51.64,1.61,31.55,-21.02,27.37,Upgrade
14,Gain (Loss) on Sale of Investments,0.19,-2.81,3.06,-4.22,5.91,-2.59,6.54,-2.92,8.97,-3.18,Upgrade
15,Gain (Loss) on Sale of Assets,-0.81,-0.65,-0.75,-2.07,-0.38,-0.37,-0.43,-4.37,-1.02,0.47,Upgrade
16,Asset Writedown,3.44,22.02,-11.57,44.39,25.09,57.16,72.29,138.37,12.11,-6.16,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-17.09,Upgrade
18,Pretax Income,67.35,81.38,60.86,121.31,88.89,105.84,80.01,162.63,-0.97,1.42,Upgrade
19,Income Tax Expense,14.27,27.17,2.25,42.42,12.39,19.66,18.58,25.74,10.77,-33.08,Upgrade
20,Earnings From Continuing Operations,53.08,54.21,58.62,78.89,76.51,86.18,61.44,136.9,-11.73,34.5,Upgrade
21,Minority Interest in Earnings,0.22,1.55,-0.72,-0.44,-0.91,-0.28,-0.12,-1.14,0.5,3.9,Upgrade
22,Net Income,53.31,55.76,57.9,78.45,75.59,85.9,61.32,135.75,-11.23,38.39,Upgrade
23,Net Income to Common,53.31,55.76,57.9,78.45,75.59,85.9,61.32,135.75,-11.23,38.39,Upgrade
24,Net Income Growth,-7.93%,-28.92%,-23.40%,-8.67%,23.28%,-36.73%,-,253.59%,-,91.47%,Upgrade
25,Shares Outstanding (Basic),306,306,306,306,306,306,306,306,306,306,Upgrade
26,Shares Outstanding (Diluted),306,306,306,306,306,306,306,306,306,306,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,-0.00%,0.00%,-,Upgrade
28,EPS (Basic),0.17,0.18,0.19,0.26,0.25,0.28,0.20,0.44,-0.04,0.13,Upgrade
29,EPS (Diluted),0.17,0.18,0.19,0.25,0.25,0.28,0.20,0.44,-0.04,0.13,Upgrade
30,EPS Growth,-7.94%,-28.57%,-23.39%,-9.56%,23.28%,-37.10%,-,253.60%,-,99.99%,Upgrade
31,Free Cash Flow,-92.9,142.53,52.08,130.24,61.11,-26.44,-32.94,-69.13,118.16,6.92,Upgrade
32,Free Cash Flow Per Share,-0.30,0.47,0.17,0.43,0.20,-0.09,-0.11,-0.23,0.39,0.02,Upgrade
33,Dividend Per Share,0.035,0.120,0.035,0.120,0.030,0.060,0.020,-,-,0.030,Upgrade
34,Dividend Growth,0%,0%,16.67%,100.00%,50.00%,-,-,-,-,0%,Upgrade
35,Operating Margin,5.69%,5.25%,5.59%,5.41%,2.97%,3.07%,-0.95%,1.59%,-2.20%,1.83%,Upgrade
36,Profit Margin,3.24%,3.29%,3.59%,4.59%,4.18%,5.12%,5.07%,12.13%,-1.08%,2.48%,Upgrade
37,Free Cash Flow Margin,-5.65%,8.41%,3.23%,7.62%,3.38%,-1.58%,-2.72%,-6.18%,11.38%,0.45%,Upgrade
38,EBITDA,122.01,123.6,122.05,127.96,82.55,86.18,16.99,42.02,-0.39,43.35,Upgrade
39,D&A For EBITDA,28.53,34.59,31.91,35.42,28.91,34.73,28.52,24.27,22.4,14.94,Upgrade
40,EBIT,93.48,89.02,90.15,92.55,53.64,51.45,-11.53,17.74,-22.79,28.41,Upgrade
41,Revenue as Reported,1643,1694,1612,1709,1806,1678,1210,1119,1038,1551,Upgrade
