,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,267,295,394,240,254,345,562,571,372,562,263,Upgrade
1,Market Cap Growth,22.64%,22.64%,55.36%,-30.26%,-54.84%,-39.68%,51.22%,1.61%,41.38%,87.88%,-38.30%,Upgrade
2,Enterprise Value,155,168,221,164,103,134,309,137,198,358,90,Upgrade
3,Last Close Price,0.29,0.33,0.43,0.27,0.28,0.38,0.62,0.63,0.41,0.62,0.29,Upgrade
4,PE Ratio,-,-,-,-3.72,-,-,-,-,-,11.59,-,Upgrade
5,PS Ratio,0.84,0.93,1.08,0.52,1.28,2.92,4.40,12.39,-,2.37,-,Upgrade
6,PB Ratio,1.15,1.29,1.30,0.72,0.76,0.86,1.32,1.20,0.74,1.40,0.74,Upgrade
7,P/TBV Ratio,6.09,6.09,-,-,-,-,-,-,1.63,5.02,2.00,Upgrade
8,P/FCF Ratio,-,-,-,4.22,-,4.87,-,2.11,-,5.58,-,Upgrade
9,P/OCF Ratio,-,-,-,4.01,-,7.21,-,1.90,-,5.54,-,Upgrade
10,EV/Sales Ratio,0.49,0.53,0.60,0.36,0.52,1.14,2.42,2.97,-,1.51,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-18.01,-,-,-,-,-,9.29,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-15.36,-,-,-,-,-,9.61,-,Upgrade
13,EV/FCF Ratio,-,-,-,2.88,-,1.89,-,0.51,-,3.55,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.05,0.04,0.03,0.04,Upgrade
15,Debt / FCF Ratio,-,-,-,0.13,-,0.14,-,0.09,-,0.13,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-3.18%,-,-,-,-,-,9.16%,-,Upgrade
17,Earnings Yield,-39.35%,-35.71%,-7.72%,-26.86%,-36.54%,-22.41%,-13.62%,-4.73%,-,8.62%,-,Upgrade
18,FCF Yield,-,21.97%,23.71%,6.56%,20.54%,47.49%,47.45%,-,17.91%,-,Upgrade,
