,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,235.54,44.7,284.47,133.98,27.11,68.42,36.7,-,228.6,-,Upgrade
1,Other Revenue,13.49,24.13,11.96,28.13,9.21,13.1,9.42,-,8.61,-,Upgrade
2,Revenue,249.03,68.83,296.43,162.12,36.32,81.52,46.12,-,237.21,-,Upgrade
3,Revenue Growth (YoY),-15.99%,-57.54%,716.07%,98.87%,-21.24%,-,-80.56%,-,5.78%,-,Upgrade
4,Cost of Revenue,228.68,46.99,255.61,142.54,26.67,68.78,36.24,-,159.21,-,Upgrade
5,Gross Profit,20.35,21.84,40.82,19.58,9.65,12.74,9.88,-,78,-,Upgrade
6,"Selling, General & Admin",30.17,32.89,34.49,36.32,32.42,36.69,39.13,-,40.67,-,Upgrade
7,Operating Expenses,30.92,33.14,34.49,36.58,32.49,36.58,39.21,-,40.74,-,Upgrade
8,Operating Income,-10.57,-11.3,6.33,-17,-22.84,-23.84,-29.32,-,37.26,-,Upgrade
9,Interest Expense,-0.28,-0.34,-0.19,-0.21,-0.17,-0.24,-0.27,-,-0.23,-,Upgrade
10,Interest & Investment Income,1.64,2.06,0.56,1.78,0.6,2.71,0.99,-,1.05,-,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,0,-0,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),-,-0.11,-,-8.69,-,-1.42,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),1.47,-2.9,3.84,7.27,-4.63,-13.4,7.46,-,14.22,-,Upgrade
14,EBT Excluding Unusual Items,-7.74,-12.58,10.54,-16.85,-27.05,-36.2,-21.14,-,52.29,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-0.81,0.3,-8.05,-,-1.08,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0,-,-0.01,-,18.93,-,-,-,-,Upgrade
17,Asset Writedown,-64.54,-18.92,-5.12,-51.42,-,-36.93,-,-,-3.15,-,Upgrade
18,Other Unusual Items,-,0.07,-,0.28,-,0.53,-,-,-,-,Upgrade
19,Pretax Income,-72.28,-31.43,5.42,-68,-27.86,-53.36,-29.19,-,48.07,-,Upgrade
20,Income Tax Expense,2.44,-0.18,5.37,-2.56,0.11,-2.18,-1.45,-,0.14,-,Upgrade
21,Earnings From Continuing Operations,-74.72,-31.25,0.05,-65.44,-27.97,-51.18,-27.74,-,47.93,-,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-0.08,-,Upgrade
23,Net Income to Company,-74.72,-31.25,0.05,-65.44,-27.97,-51.18,-27.74,-,47.85,-,Upgrade
24,Minority Interest in Earnings,0.44,0.29,0.47,0.39,0.26,1.67,0.7,-,0.63,-,Upgrade
25,Net Income,-74.28,-30.96,0.52,-65.05,-27.7,-49.51,-27.04,-,48.48,-,Upgrade
26,Net Income to Common,-74.28,-30.96,0.52,-65.05,-27.7,-49.51,-27.04,-,48.48,-,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,10.43%,-,Upgrade
28,Shares Outstanding (Basic),907,907,907,907,907,907,907,-,907,-,Upgrade
29,Shares Outstanding (Diluted),907,907,907,907,907,907,907,-,907,-,Upgrade
30,EPS (Basic),-0.08,-0.03,0.00,-0.07,-0.03,-0.05,-0.03,-,0.05,-,Upgrade
31,EPS (Diluted),-0.08,-0.03,0.00,-0.07,-0.03,-0.05,-0.03,-,0.05,-,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,10.43%,-,Upgrade
33,Free Cash Flow,-,-28.54,115.17,-58.21,74.87,-4.1,271.03,-,100.69,-,Upgrade
34,Free Cash Flow Per Share,-,-0.03,0.13,-0.06,0.08,-0.00,0.30,-,0.11,-,Upgrade
35,Operating Margin,-4.24%,-16.41%,2.14%,-10.49%,-62.88%,-29.24%,-63.58%,-,15.71%,-,Upgrade
36,Profit Margin,-29.83%,-44.98%,0.17%,-40.13%,-76.27%,-60.73%,-58.64%,-,20.44%,-,Upgrade
37,Free Cash Flow Margin,-,-41.47%,38.85%,-35.91%,206.11%,-5.02%,587.69%,-,42.45%,-,Upgrade
38,EBITDA,-9.72,-10.42,7.14,-16.24,-22.17,-22.81,-28.78,-,38.53,-,Upgrade
39,D&A For EBITDA,0.84,0.88,0.81,0.76,0.67,1.03,0.54,0.73,1.28,1.76,Upgrade
40,EBIT,-10.57,-11.3,6.33,-17,-22.84,-23.84,-29.32,-,37.26,-,Upgrade
41,Revenue as Reported,249.03,68.83,296.43,162.12,36.32,81.52,46.12,-,237.21,-,Upgrade
