,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,917.13,861.33,926.39,656.69,624.76,839.26,757.03,696.88,968.54,900.93,898.53,951.02,983.06,1198,1136,831.95,637.44,553.42,458.1,441.29,Upgrade
1,Other Revenue,-,-28.22,28.22,-,64.9,-19.7,19.7,-,59.18,-27.72,27.72,-,58.26,-25.35,25.35,-,30.43,-10.82,10.82,-,Upgrade
2,Revenue,917.13,833.12,954.6,656.69,689.66,819.56,776.73,696.88,1028,873.21,926.25,951.02,1041,1173,1161,831.95,667.87,542.6,468.93,441.29,Upgrade
3,Revenue Growth (YoY),32.98%,1.65%,22.90%,-5.77%,-32.89%,-6.14%,-16.14%,-26.72%,-1.31%,-25.53%,-20.24%,14.31%,55.92%,116.10%,147.65%,88.53%,43.60%,19.12%,6.32%,11.30%,Upgrade
4,Cost of Revenue,-2227,761.13,863.38,602.21,717.55,780.55,774.67,633.41,975.3,844.8,844.37,812.62,873.46,972.52,927.25,682.8,603.7,468.46,387.65,370.71,Upgrade
5,Gross Profit,3144,71.99,91.22,54.48,-27.89,39.01,2.06,63.47,52.42,28.41,81.88,138.4,167.86,200.02,234.05,149.15,64.17,74.14,81.28,70.58,Upgrade
6,"Selling, General & Admin",-84.25,29.86,30.1,24.29,17.28,24.64,14.99,26.8,30.08,26.48,17.48,30.15,28.45,37.31,31.35,22.48,-1.8,24.58,20.98,20.27,Upgrade
7,Research & Development,-116.65,35.19,53.53,27.93,23.98,54.73,50.24,53.92,60.77,64.18,70.1,59.54,86.19,52.54,40.26,40.84,38.86,29.27,19.22,15.71,Upgrade
8,Other Operating Expenses,3366,-25.63,-9.32,-21.41,-15.63,-0.63,-9.85,-4.14,30.51,-6.98,-1.22,-24.86,10.43,-0.16,-1.25,0.21,18.91,-5.98,-0.79,-6.28,Upgrade
9,Operating Expenses,3165,39.34,75.18,30.41,25.85,77.92,55.92,74.1,123.06,83.1,86.26,64.15,123.08,90.78,72.55,64.7,56.87,48.77,38.6,29.54,Upgrade
10,Operating Income,-20.93,32.64,16.04,24.08,-53.74,-38.91,-53.86,-10.63,-70.63,-54.69,-4.38,74.25,44.79,109.24,161.5,84.45,7.3,25.37,42.67,41.04,Upgrade
11,Interest Expense,-7.64,-2.84,-3.21,-1.31,-5.97,-1.34,-3.97,-2.59,-0.14,-5.27,-4.11,-2.49,-2.8,-1.46,-1.79,-1.11,-,-3.9,-4.18,-3,Upgrade
12,Interest & Investment Income,7.36,2.96,2.28,2.4,4.22,3.87,3.14,3.81,3.71,7.72,7.69,5.2,-,10.77,13.15,11.79,5.14,4.94,0.47,0.26,Upgrade
13,Currency Exchange Gain (Loss),-,-0.46,0.46,-,-0.94,-0.37,0.37,-,0.67,0.24,-0.24,-,0.78,0.16,-0.16,-,4.18,0.12,-0.12,-,Upgrade
14,Other Non Operating Income (Expenses),3.14,-3.05,-0.19,-0.15,1.03,-3.29,2.53,-0.56,-1.54,-0,0.42,-0.27,-0.2,-1.24,-2.05,0.69,-1.71,1.39,-0.14,-1.91,Upgrade
15,EBT Excluding Unusual Items,-18.08,29.26,15.38,25.01,-55.4,-40.05,-51.79,-9.97,-67.94,-52,-0.61,76.69,42.56,117.47,170.64,95.82,14.92,27.91,38.7,36.38,Upgrade
16,Gain (Loss) on Sale of Investments,0.4,-0.12,-0.28,-,0.02,-0.76,-0.56,-,-,-0.47,-2.58,0.03,2.46,0.3,-3.08,-1.23,4.57,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.08,0.13,-0.01,-0.04,-0.08,0.08,-0.08,-,0.06,0.32,-0.32,-,-0.18,0.09,-0.09,-,-0.2,0.4,-0.4,-,Upgrade
18,Asset Writedown,12.69,-12.69,13.15,-13.15,27.8,-32.33,11.23,-11.23,2.37,-2.37,2.19,-2.19,1.68,-1.68,2.96,-2.96,2.46,-2.46,1.2,-1.2,Upgrade
19,Other Unusual Items,-0.46,-17.08,17.46,0.08,1.31,0.13,-0.13,-,59.48,-0.04,0.04,-,30.33,-,-,-,30.73,-,-,-,Upgrade
20,Pretax Income,-5.54,-0.5,45.71,11.9,-26.36,-72.93,-41.32,-21.2,-6.03,-54.56,-1.28,74.52,76.86,116.19,170.43,91.63,52.48,25.85,39.5,35.19,Upgrade
21,Income Tax Expense,-1.2,-1.51,0.52,1.8,-5.63,-0.79,-14.07,-11.89,3.06,-25.73,-13.17,3.52,-1.1,15.07,27.33,14.48,6.16,3.3,4.74,3.06,Upgrade
22,Earnings From Continuing Operations,-4.34,1.01,45.19,10.1,-20.73,-72.14,-27.25,-9.31,-9.09,-28.84,11.89,71,77.95,101.12,143.1,77.15,46.32,22.55,34.76,32.13,Upgrade
23,Minority Interest in Earnings,-0,-0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,-4.34,1.01,45.19,10.1,-20.73,-72.14,-27.25,-9.31,-9.09,-28.84,11.89,71,77.95,101.12,143.1,77.15,46.32,22.55,34.76,32.13,Upgrade
25,Net Income to Common,-4.34,1.01,45.19,10.1,-20.73,-72.14,-27.25,-9.31,-9.09,-28.84,11.89,71,77.95,101.12,143.1,77.15,46.32,22.55,34.76,32.13,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-91.69%,-7.97%,68.29%,348.45%,311.74%,140.10%,7.21%,-50.16%,3.82%,10.04%,Upgrade
27,Shares Outstanding (Basic),228,215,208,253,229,222,224,233,194,245,224,237,236,235,235,234,239,196,174,179,Upgrade
28,Shares Outstanding (Diluted),228,215,208,253,229,222,224,233,194,245,224,237,236,235,235,234,239,196,174,179,Upgrade
29,Shares Change (YoY),-0.36%,-3.37%,-7.17%,8.50%,17.84%,-9.08%,0.17%,-1.64%,-17.63%,4.03%,-4.68%,1.24%,-1.49%,20.25%,35.33%,30.97%,39.08%,12.37%,-1.65%,3.92%,Upgrade
30,EPS (Basic),-0.02,0.00,0.22,0.04,-0.09,-0.32,-0.12,-0.04,-0.05,-0.12,0.05,0.30,0.33,0.43,0.61,0.33,0.19,0.12,0.20,0.18,Upgrade
31,EPS (Diluted),-0.02,0.00,0.22,0.04,-0.09,-0.32,-0.12,-0.04,-0.05,-0.12,0.05,0.30,0.33,0.43,0.61,0.33,0.19,0.12,0.20,0.18,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,-,-91.28%,-9.09%,70.84%,272.95%,204.25%,83.33%,-22.91%,-55.65%,5.56%,5.88%,Upgrade
33,Free Cash Flow,-,92.15,94.31,-40.68,-164.36,74.88,-9.32,-156.3,53.43,-132.74,84.05,-239.33,148.6,-256.9,-164.34,-189.18,-97.22,-53.07,-65.15,-29.46,Upgrade
34,Free Cash Flow Per Share,-,0.43,0.45,-0.16,-0.72,0.34,-0.04,-0.67,0.28,-0.54,0.38,-1.01,0.63,-1.09,-0.70,-0.81,-0.41,-0.27,-0.38,-0.17,Upgrade
35,Dividend Per Share,-,-,0.100,-,-,-,-,-,0.250,-,-,-,0.250,-,-,-,0.200,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,-,0%,-,-,-,25.00%,-,-,-,100.00%,-,-,-,Upgrade
37,Gross Margin,342.79%,8.64%,9.56%,8.30%,-4.04%,4.76%,0.27%,9.11%,5.10%,3.25%,8.84%,14.55%,16.12%,17.06%,20.15%,17.93%,9.61%,13.66%,17.33%,15.99%,Upgrade
38,Operating Margin,-2.28%,3.92%,1.68%,3.67%,-7.79%,-4.75%,-6.93%,-1.52%,-6.87%,-6.26%,-0.47%,7.81%,4.30%,9.32%,13.91%,10.15%,1.09%,4.68%,9.10%,9.30%,Upgrade
39,Profit Margin,-0.47%,0.12%,4.73%,1.54%,-3.01%,-8.80%,-3.51%,-1.34%,-0.88%,-3.30%,1.28%,7.47%,7.49%,8.62%,12.32%,9.27%,6.94%,4.16%,7.41%,7.28%,Upgrade
40,Free Cash Flow Margin,-,11.06%,9.88%,-6.20%,-23.83%,9.14%,-1.20%,-22.43%,5.20%,-15.20%,9.07%,-25.17%,14.27%,-21.91%,-14.15%,-22.74%,-14.56%,-9.78%,-13.89%,-6.68%,Upgrade
41,EBITDA,7.6,61.17,46.28,52.61,-25.21,-17.42,-25.75,10.86,-49.15,-38.46,13.9,90.48,61.02,122.13,177.77,97.34,20.19,33.03,54.6,42.07,Upgrade
42,EBITDA Margin,0.83%,7.34%,4.85%,8.01%,-3.66%,-2.13%,-3.32%,1.56%,-4.78%,-4.40%,1.50%,9.51%,5.86%,10.42%,15.31%,11.70%,3.02%,6.09%,11.64%,9.53%,Upgrade
43,D&A For EBITDA,28.53,28.53,30.23,28.53,28.53,21.49,28.11,21.49,21.49,16.23,18.28,16.23,16.23,12.89,16.27,12.89,12.89,7.66,11.93,1.03,Upgrade
44,EBIT,-20.93,32.64,16.04,24.08,-53.74,-38.91,-53.86,-10.63,-70.63,-54.69,-4.38,74.25,44.79,109.24,161.5,84.45,7.3,25.37,42.67,41.04,Upgrade
45,EBIT Margin,-2.28%,3.92%,1.68%,3.67%,-7.79%,-4.75%,-6.93%,-1.52%,-6.87%,-6.26%,-0.47%,7.81%,4.30%,9.32%,13.91%,10.15%,1.09%,4.68%,9.10%,9.30%,Upgrade
46,Effective Tax Rate,-,-,1.13%,15.11%,-,-,-,-,-,-,-,4.72%,-,12.97%,16.03%,15.81%,11.73%,12.77%,12.01%,8.68%,Upgrade
47,Revenue as Reported,-,833.12,954.6,656.69,689.66,819.56,776.73,696.88,1028,873.21,926.25,951.02,1041,1173,1161,831.95,667.87,542.6,468.93,441.29,Upgrade
