,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,22316,13694,12772,14435,11850,13024,13542,14412,17036,13154,16108,12199,17268,11802,10691,8150,7644,6927,5245,4770,6029,Upgrade
1,Market Cap Growth,5.15%,5.15%,-5.68%,0.16%,-30.44%,-0.99%,-15.93%,18.14%,-1.34%,11.46%,50.68%,49.69%,125.91%,70.38%,103.80%,70.84%,26.78%,7.81%,-14.86%,-18.86%,28.76%,Upgrade
2,Enterprise Value,26219,17617,16383,17753,15168,16095,16546,17338,19963,15916,18872,14794,19863,14610,13398,9907,9401,8328,7470,6825,8083,Upgrade
3,Last Close Price,10.68,9.80,9.14,10.21,8.38,9.09,9.45,10.06,11.89,9.09,11.15,8.45,11.96,8.17,7.54,5.75,5.39,4.89,4.43,4.03,5.09,Upgrade
4,PE Ratio,39.40,36.50,32.80,32.17,24.45,28.85,24.80,27.37,31.87,24.89,28.51,21.90,32.73,25.47,34.68,32.35,34.57,40.54,33.53,35.07,48.61,Upgrade
5,PS Ratio,1.10,1.02,0.98,1.14,0.93,1.03,1.05,1.10,1.30,1.06,1.27,0.98,1.43,0.94,0.91,0.76,0.77,0.70,0.57,0.54,0.68,Upgrade
6,PB Ratio,2.55,2.08,1.97,2.19,1.82,2.03,2.14,2.30,2.78,2.13,2.74,2.11,3.06,2.14,2.08,1.62,1.55,1.39,1.08,1.21,1.48,Upgrade
7,P/TBV Ratio,2.55,2.55,2.41,2.69,2.24,2.47,2.61,2.87,3.48,2.70,3.42,2.69,3.92,2.75,2.69,2.11,2.02,1.79,1.39,1.66,2.04,Upgrade
8,P/FCF Ratio,-,-100.86,-,-,-56.53,-,-,-,92.31,320.70,-,-,46.50,-228.76,-,-,-,-,-,-,465.06,Upgrade
9,P/OCF Ratio,66.14,66.14,-223.66,-,77.79,-,19.51,-,22.24,25.69,-,-,19.44,32.34,-232.52,-,-,-,14.46,-,11.72,Upgrade
10,EV/Sales Ratio,1.95,1.31,1.26,1.40,1.19,1.27,1.29,1.32,1.53,1.29,1.49,1.19,1.64,1.16,1.14,0.92,0.95,0.84,0.82,0.78,0.92,Upgrade
11,EV/EBITDA Ratio,25.99,18.20,16.83,18.38,14.86,16.21,15.28,15.19,17.01,13.09,14.83,11.43,15.67,12.99,13.81,11.38,11.58,9.67,10.20,9.56,12.11,Upgrade
12,EV/EBIT Ratio,54.70,36.76,33.32,35.88,27.27,30.05,26.56,25.29,27.92,21.08,23.12,17.69,24.38,21.61,25.38,22.58,-,18.85,23.30,22.07,29.93,Upgrade
13,EV/FCF Ratio,-193.11,-129.75,-,-,-72.36,-,-,-,108.17,388.04,-,-,53.49,-283.19,-,-,-,-,-,-,623.53,Upgrade
14,Debt / Equity Ratio,0.58,0.58,0.60,0.51,0.49,0.50,0.51,0.48,0.43,0.44,0.50,0.47,0.47,0.51,0.53,0.56,0.57,0.43,0.48,0.65,0.58,Upgrade
15,Debt / EBITDA Ratio,3.79,3.43,3.99,3.59,3.14,2.84,3.37,2.57,2.88,1.84,2.48,2.12,2.57,1.63,2.25,2.40,7.39,1.93,2.86,2.71,4.09,Upgrade
16,Debt / FCF Ratio,-,-28.15,-,-,-15.22,-,-,-,14.10,66.98,-,-,7.09,-54.46,-,-,-,-,-,-,181.23,Upgrade
