,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,143.75,92.82,82.17,88.5,97.98,83.24,61.78,30.49,36.81,5.79,-,0.85,9.3,5.19,28.06,33.88,30.96,14.98,6.14,32.11,Upgrade
1,Revenue Growth (YoY),46.71%,11.51%,33.00%,190.30%,166.20%,1337.70%,-,3495.17%,295.99%,11.54%,-,-97.50%,-69.98%,-65.34%,357.29%,5.50%,9.36%,-53.89%,-83.33%,-5.03%,Upgrade
2,Cost of Revenue,111.34,73.52,45.53,31.92,48.49,41.93,30.87,21.17,32.04,5.06,1.01,3.98,6.87,4.55,18.32,22.19,20.03,10.37,6.07,23.45,Upgrade
3,Gross Profit,32.41,19.31,36.64,56.59,49.49,41.31,30.91,9.32,4.77,0.73,-1.01,-3.13,2.43,0.64,9.74,11.69,10.93,4.61,0.07,8.67,Upgrade
4,"Selling, General & Admin",3.4,3.01,3.41,3.88,1.85,2.66,2.06,2.11,1.83,1.77,1.21,1.34,1.47,1.48,1.78,2.12,1.79,1.29,1.77,1.39,Upgrade
5,Other Operating Expenses,2.03,1.36,1.18,11.35,1.84,76.3,1.37,0.3,1.9,-1.61,-0.02,-1.22,-0.03,0.01,0.73,0.75,0.52,0.73,0.42,1.95,Upgrade
6,Operating Expenses,6.43,4.39,4.62,15.32,4.49,78.98,3.49,2.43,3.76,0.23,1.22,0.19,1.48,1.54,2.58,2.92,2.37,2.08,2.25,3.72,Upgrade
7,Operating Income,25.98,14.91,32.03,41.27,45,-37.67,27.42,6.88,1.01,0.5,-2.22,-3.32,0.95,-0.9,7.16,8.76,8.56,2.53,-2.19,4.95,Upgrade
8,Interest Expense,-10.12,-9.76,-10.48,-11.49,-12.68,-10.97,-11.34,-10.61,-10.23,-9.7,-9.2,-8.96,-8.59,-8.35,-10.55,-6.59,-9.03,-6.33,-6.25,-6.4,Upgrade
9,Interest & Investment Income,0.03,0.03,0.07,0.1,0.05,0.04,0.04,0.01,0.02,0,0.01,0.01,0.02,0.02,0.03,0.01,0,0,0.01,0.01,Upgrade
10,Earnings From Equity Investments,0.13,1.06,0.84,1.11,0.81,0.43,0.5,0.14,0.24,-0.11,-0.15,-0.14,-0.26,-0.04,0.27,0.43,0.66,0.27,-0.05,0.23,Upgrade
11,Currency Exchange Gain (Loss),1.56,-0.38,-0.2,0.01,1.25,-2.89,0.43,0.55,2.2,1.42,0.48,-0.14,-0.01,-0.19,0.02,0.95,-0.11,-0.02,0.77,0.23,Upgrade
