,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,881,1278,1098,1179,681,197,297,223,289,259,326,353,321,1484,292,1265,149,143,140,134,147,Upgrade
1,Market Cap Growth,550.11%,550.11%,269.76%,429.68%,135.59%,-24.03%,-8.83%,-36.85%,-9.90%,-82.57%,11.75%,-72.12%,114.89%,939.75%,108.50%,842.15%,1.32%,-19.65%,-46.33%,-37.93%,-30.24%,Upgrade
2,Enterprise Value,2258,2860,2559,2319,2253,1897,1877,1918,1969,1788,1846,1876,1750,2806,1562,2562,1542,1299,1272,1221,1351,Upgrade
3,Last Close Price,3.08,2.99,3.13,4.80,2.50,0.75,0.77,1.06,1.01,1.12,1.40,1.20,1.20,1.95,1.31,1.36,0.50,0.50,0.53,0.70,0.86,Upgrade
4,PE Ratio,2.55,3.69,-,28.41,96.03,-0.90,-,-2.41,-,-,-,-,-,-,-,76.50,-,-0.92,-,-,-,Upgrade
5,PS Ratio,0.40,0.40,0.39,0.43,0.26,0.09,0.18,0.21,0.51,0.76,2.61,-,0.95,2.49,0.38,1.51,0.22,0.22,0.22,0.17,0.15,Upgrade
6,PB Ratio,-1.37,-1.37,-1.09,-1.19,-0.62,-0.15,-0.19,-0.21,-0.26,-0.24,-0.34,-0.43,-0.46,-2.41,-0.53,-2.56,-0.25,-0.25,-0.25,-0.28,-0.38,Upgrade
7,P/FCF Ratio,2.74,2.74,-,-,0.75,0.46,-,0.68,2.60,5.25,-41.81,-5.38,-,-,-,-,1.63,-1.70,-1.70,-,-,Upgrade
8,P/OCF Ratio,0.99,0.99,0.86,1.20,0.54,0.29,-,0.48,1.42,2.26,13.54,-14.29,-,14.57,-,6.43,0.81,4.62,3.16,3.09,-,Upgrade
9,EV/Sales Ratio,0.76,0.90,0.91,0.84,0.87,0.89,1.13,1.81,3.46,5.24,14.77,-,5.17,4.72,2.05,3.05,2.31,1.99,2.01,1.59,1.34,Upgrade
10,EV/EBITDA Ratio,2.36,2.89,2.31,3.39,3.53,5.17,-,6.05,24.66,-1105.69,-375.81,-,-,15.53,6.12,8.66,6.85,6.19,6.00,5.11,3.85,Upgrade
11,EV/EBIT Ratio,2.64,3.22,2.46,3.68,3.79,5.82,-,6.82,40.92,-56.53,-57.53,-,-,22.56,-,12.20,11.25,12.10,11.40,-,5.94,Upgrade
12,EV/FCF Ratio,4.85,6.14,-,-,2.48,4.47,-,5.86,17.71,36.26,-236.91,-28.64,-,-,-,-,16.85,-15.48,-15.42,-,-,Upgrade
13,Debt / Equity Ratio,-1.69,-1.69,-1.66,-1.61,-1.40,-1.39,-1.22,-1.72,-1.58,-1.61,-1.73,-1.90,-2.13,-2.36,-2.55,-2.75,-2.42,-2.43,-2.36,-2.72,-3.26,Upgrade
14,Debt / EBITDA Ratio,1.58,1.59,2.88,1.48,1.15,1.25,-,2.05,7.10,19.45,46.61,-,-,19.37,65.89,4.79,4.06,3.69,7.32,325.99,4.19,Upgrade
15,Debt / FCF Ratio,3.38,3.38,-,-,1.70,4.30,-,5.68,15.79,35.05,-211.61,-24.12,-,-,-,-,15.67,-16.44,-16.15,-,-,Upgrade
16,Asset Turnover,1.61,1.11,1.07,1.31,1.69,1.50,1.21,0.68,0.80,0.12,-,0.02,0.18,0.10,0.52,0.66,0.61,0.28,0.11,0.56,Upgrade,
17,Inventory Turnover,4.69,6.04,4.47,3.31,2.78,4.63,3.90,3.24,2.46,3.21,0.42,0.08,0.30,0.54,0.37,1.61,2.16,1.83,0.82,0.46,1.86,Upgrade
18,Quick Ratio,0.07,0.07,0.06,0.12,0.17,0.13,0.07,0.16,0.05,0.04,0.03,0.02,0.01,0.04,0.07,0.14,0.08,0.02,0.02,0.02,0.05,Upgrade
19,Current Ratio,0.28,0.28,0.28,0.31,0.35,0.27,0.22,0.32,0.20,0.20,0.54,0.55,0.57,0.62,0.62,0.67,0.23,0.18,0.20,0.33,0.36,Upgrade
20,Return on Assets (ROA),18.19%,11.19%,25.99%,38.19%,48.48%,-42.30%,33.69%,9.57%,1.38%,0.64%,-2.73%,-3.99%,1.13%,-1.05%,8.26%,10.62%,10.51%,2.96%,-2.45%,5.39%,Upgrade,
