,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,276.18,290.09,339.39,320.3,249.15,383.73,430.81,490.23,542.18,432.11,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,35,-,-,-,Upgrade
2,Cash & Short-Term Investments,276.18,290.09,339.39,320.3,249.15,383.73,465.81,490.23,542.18,432.11,Upgrade
3,Cash Growth,-18.62%,-9.43%,36.22%,-16.53%,-46.51%,-21.72%,-14.09%,13.45%,-2.58%,13.94%,Upgrade
4,Accounts Receivable,39.48,55.25,22.71,39.62,24.24,21.28,14.59,21,17.91,27.02,Upgrade
5,Other Receivables,138.98,119.78,47.11,261.5,236.06,213.46,180.18,73.41,78.89,66.61,Upgrade
6,Receivables,241.74,333.53,197.68,453.86,431.01,337.41,443.66,159.98,172.11,190.9,Upgrade
7,Inventory,205.12,228.1,270.32,146.21,168.73,178.9,189.29,186.61,167.72,171.83,Upgrade
8,Other Current Assets,54.45,57.84,182.14,54.89,46.12,76.64,76.43,56.27,45.3,105.37,Upgrade
9,Total Current Assets,777.48,909.56,989.53,975.26,895,976.69,1175,893.09,927.3,900.21,Upgrade
10,"Property, Plant & Equipment",951.61,954.22,746.78,717.5,670.19,704.44,714.43,593.28,565.24,557.8,Upgrade
11,Long-Term Investments,144.58,114.44,132.88,133.55,136.21,128.07,125.23,136.04,114.75,104.65,Upgrade
12,Goodwill,54.2,65.09,38.34,38.34,27.45,27.45,27.45,27.45,27.45,27.45,Upgrade
13,Other Intangible Assets,90.9,97.29,31.71,31.65,34.52,37.49,40.42,43.26,39.12,41.65,Upgrade
14,Long-Term Deferred Tax Assets,4.25,4.28,2.04,2.71,4.24,1.85,-,-,-,-,Upgrade
15,Other Long-Term Assets,40.57,35.14,98.03,30.65,117.3,14.62,34.12,62.11,56.21,1.99,Upgrade
16,Total Assets,2140,2181,2233,2121,2058,2093,2157,1773,1748,1634,Upgrade
17,Accounts Payable,149.46,170.8,166.1,173.42,194.52,251.09,215.16,215.03,163.78,163.99,Upgrade
18,Accrued Expenses,63.45,83.38,76.59,103.75,80.48,117.97,104.28,117.29,76.36,91.49,Upgrade
19,Current Portion of Long-Term Debt,556.36,504.18,610.15,510.52,570.52,404.12,470,309,510,319.7,Upgrade
